Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_85:Head_M1,,,Snake_85:M2,,,Snake_85:M3,,,Snake_85:M4,,,Snake_85:M5,,,Snake_85:M6,,,Snake_85:M7,,,Snake_85:M8,,,Snake_85:M9,,,Snake_85:Vent_M10,,,branch:OriginEnd,,,branch:TargetEnd,,,branch:OriginOther,,,branch:TargetOther,,
16057,0,-262.543,72.078,343.857,-296.539,80.2153,333.706,-326.621,130.631,336.643,-379.61,90.3781,339.136,-446.238,74.8737,328.202,-517.665,107.111,341.422,-588.9,70.2974,335.527,-629.839,49.0801,286.275,-659.556,63.7432,328.127,-721.874,63.8302,331.642,-260.191,110.827,324.368,261.314,131.424,317.534,-934.206,77.1794,339.407,434.004,136.599,328.447
16058,0,-262.384,71.5597,344.278,-295.802,80.9908,333.756,-326.027,130.183,336.937,-378.949,90.6768,339.434,-445.274,74.798,328.028,-516.922,107.028,341.443,-588.189,71.1302,336.167,-629.097,49.7609,286.52,-659.323,62.9879,327.803,-721.399,64.5639,331.533,-260.191,110.827,324.368,261.326,131.424,317.532,-934.212,77.1821,339.419,434.006,136.598,328.449
16059,0,-262.366,70.8202,344.353,-294.643,81.6274,333.939,-325.259,129.844,337.168,-378.394,91.0488,339.4,-444.162,74.7855,327.493,-515.964,106.72,341.424,-587.513,71.0808,336.754,-628.413,49.8777,287.259,-659.259,62.8542,327.126,,,,-260.174,110.835,324.354,261.323,131.462,317.526,-934.166,77.2062,339.401,434.006,136.598,328.449
16060,0,-262.313,70.2104,344.572,-293.803,82.5496,334.193,-324.549,129.488,337.355,-377.903,91.8269,339.634,-443.831,74.1093,326.922,-515.357,106.808,341.678,-587.119,71.6433,337.383,-628.048,49.6239,287.558,-659.08,62.6225,326.736,,,,-260.174,110.835,324.354,261.311,131.434,317.526,-934.16,77.2191,339.435,434.006,136.598,328.449
16061,0,-261.915,69.6829,345.124,-292.759,83.4231,334.436,-323.684,129.066,337.493,-377.456,92.522,339.892,-442.472,74.4616,326.754,-514.012,106.243,341.771,-586.699,72.3649,337.767,-627.266,50.2499,288.143,-658.974,62.5769,326.304,-720.126,64.0603,331.846,-260.159,110.842,324.34,261.321,131.435,317.521,-934.131,77.2186,339.451,434.006,136.598,328.449
16062,0,-261.862,69.0911,345.453,-291.675,84.1953,334.555,-322.938,128.738,337.406,-376.918,93.2551,340.16,-441.294,74.1823,326.368,-513.229,106.265,341.71,-585.778,73.1799,338.283,-626.866,49.959,288.652,-658.91,62.4277,325.813,,,,-260.159,110.842,324.34,261.319,131.425,317.536,-934.162,77.2162,339.423,434.004,136.599,328.447
16063,0,-261.712,68.4757,345.8,-290.801,85.1774,334.758,-322.523,128.176,337.241,-376.604,94.1085,340.281,-441.438,73.3624,325.73,-512.562,106.08,341.573,-585.172,73.5577,338.675,-626.283,50.3932,289.265,-658.885,62.7481,325.21,,,,-260.12,110.866,324.328,261.319,131.421,317.522,-934.166,77.2383,339.426,434.006,136.598,328.449
16064,0,-261.445,67.955,346.223,-289.781,85.9416,335.048,-321.541,127.931,337.407,-376.028,94.8016,340.431,-440.757,72.8304,325.37,-511.568,105.749,341.837,-584.477,74.6506,338.655,-625.617,50.4843,289.638,-658.983,62.7192,325.102,,,,-260.051,110.843,324.314,261.323,131.434,317.524,-934.164,77.2492,339.419,434.006,136.598,328.449
16065,0,-261.275,67.687,346.596,-288.625,86.9156,335.228,-320.787,127.579,337.241,-375.311,95.5162,340.624,-439.601,73.1108,325.115,-510.767,105.357,341.861,-584,74.8098,339.43,-625.016,50.9153,290.073,-658.93,62.2626,324.718,,,,-260.027,110.852,324.253,261.304,131.438,317.534,-934.197,77.256,339.426,434.004,136.599,328.447
16066,0,-261.001,67.1077,346.997,-287.609,87.6845,335.348,-320.187,127.227,337.226,-374.818,96.5615,340.768,-438.21,73.5177,325.015,-509.951,104.729,341.997,-583.27,75.4789,339.618,-624.546,51.5842,290.7,-658.931,62.4356,324.346,,,,-260.056,110.917,324.185,261.323,131.426,317.528,-934.193,77.2403,339.422,434.006,136.598,328.449
16067,0,-260.759,66.6175,347.282,-286.486,88.5099,335.372,-319.53,126.725,336.871,-374.35,97.5594,340.962,-437.185,73.4729,324.676,-508.994,105.072,341.846,-582.705,76.2333,339.842,-624.089,51.3666,291.091,-658.739,63.2575,323.781,-717.326,65.2387,332.078,-260.019,110.861,324.186,261.312,131.425,317.53,-934.193,77.2671,339.435,434.004,136.599,328.447
16068,0,-260.531,66.1549,347.802,-285.26,89.198,335.379,-319.066,126.293,337.111,-373.917,98.5567,341.132,-436.849,73.2349,324.534,-508.246,104.294,341.815,-582.28,76.5965,340.363,-623.47,51.5944,291.801,-658.873,62.3194,323.359,,,,-260.022,110.864,324.164,261.318,131.428,317.539,-934.194,77.27,339.43,434.004,136.599,328.447
16069,0,-260.166,65.5913,348.191,-284.035,90.0408,335.488,-318.756,125.479,336.985,-373.641,99.6879,341.216,-436.445,72.4358,323.752,-507.568,104.483,341.9,-581.362,77.5431,340.438,-623.029,52.0267,292.082,-658.952,61.6497,323.069,,,,-260.155,110.871,324.102,261.323,131.426,317.528,-934.196,77.2671,339.419,434.006,136.598,328.449
16070,0,-259.776,65.205,348.38,-282.783,90.4854,335.289,-318.287,124.972,337.219,-373.106,100.502,341.218,-435.409,72.8108,323.771,-506.572,103.927,341.915,-580.913,77.4744,340.702,-622.488,52.3655,292.674,-658.796,61.2202,322.62,-716.291,64.5838,332.459,-260.217,110.837,324.079,261.33,131.422,317.52,-934.196,77.2617,339.425,434.017,136.593,328.45
16071,0,-259.257,64.8116,348.827,-281.57,91.1653,335.21,-317.989,124.373,337.261,-372.629,101.378,341.117,-434.688,72.7117,323.634,-506.096,104.074,342.023,-580.585,78.0876,341.175,-621.999,51.842,293.272,-658.826,61.0861,321.971,-715.918,65.1556,332.406,-260.209,110.842,324.08,261.33,131.422,317.52,-934.198,77.2546,339.415,434.017,136.593,328.45
16072,0,-258.872,64.4048,349.079,-280.117,91.8823,335.125,-316.77,124.46,337.616,-372.334,102.399,341.125,-434.352,72.3444,323.583,-505.081,103.657,342.069,,,,-621.632,51.4228,294.045,-658.755,60.7558,321.631,-715.157,65.4807,332.404,-260.263,110.843,324.065,261.32,131.422,317.528,-934.194,77.264,339.437,434.006,136.598,328.449
16073,0,-258.402,64.0226,349.389,-278.941,92.324,334.85,-316.711,123.608,337.79,-371.803,103.227,341.121,-433.315,72.4249,323.272,-504.259,103.414,341.869,,,,-621.045,51.9806,294.458,-658.74,60.3917,321.113,,,,-260.346,110.788,324.059,261.313,131.424,317.533,-934.197,77.2909,339.434,434.017,136.593,328.45
16074,0,-257.954,63.6067,350.02,-277.825,92.8348,334.8,-316.43,122.719,337.96,-371.33,104.006,341.038,-432.682,72.5966,323.175,-503.782,103.306,342.093,,,,-620.451,51.9893,294.849,-658.466,60.5476,320.388,-714.129,64.9316,332.739,-260.083,111.117,324.15,261.324,131.422,317.515,-934.224,77.2945,339.434,434.017,136.593,328.45
16075,0,-257.444,63.1427,350.17,-276.776,93.245,334.721,-315.953,121.748,337.902,-371.111,104.994,341.144,-431.52,72.9361,322.967,-503.102,102.934,342.094,,,,-620.002,52.2971,295.501,-658.71,59.8797,320.011,-713.778,65.7824,332.752,-260.357,110.824,324.057,261.327,131.418,317.52,-934.229,77.3143,339.426,434.017,136.593,328.45
16076,0,-257.059,62.7625,350.764,-275.919,93.8167,334.784,-315.8,120.784,337.84,-370.8,105.789,341.21,-431.007,72.8824,322.998,-502.445,102.702,342.118,-577.588,80.3098,342.479,-619.668,52.0721,295.863,-658.778,59.1968,319.404,,,,-260.094,111.162,324.15,261.318,131.428,317.539,-934.197,77.2919,339.433,434.017,136.593,328.45
16077,0,-256.729,62.3166,351.105,-275.006,94.2346,334.745,-315.198,120.084,338.003,-370.629,106.241,340.872,-430.169,72.9647,322.923,-501.815,102.492,342.25,-576.823,81.7122,342.253,-619.114,52.1469,296.489,-658.697,59.6186,318.856,,,,-260.055,111.195,324.148,261.32,131.422,317.528,-934.202,77.3057,339.432,434.015,136.594,328.448
16078,0,-256.595,61.9262,351.442,-274.245,94.2124,334.566,-315.298,118.761,338.09,-369.928,107.109,341.085,-430.027,73.5199,323.32,-500.917,102.058,342.184,-576.458,81.8506,342.269,-618.603,52.4657,296.943,-658.774,59.4703,318.31,-712.224,65.5047,332.921,-260.044,111.2,324.149,261.306,131.428,317.541,-934.175,77.3037,339.431,434.017,136.593,328.45
16079,0,-256.213,61.732,351.783,-273.45,94.5175,334.552,-314.979,118.078,337.923,-369.473,107.969,341.03,,,,-500.266,101.896,342.426,-575.753,81.9365,342.47,-618.152,53.0896,297.3,-658.799,59.2937,317.874,,,,-260.017,111.219,324.151,261.33,131.422,317.52,-934.201,77.3063,339.432,434.017,136.593,328.45
16080,0,-256.037,61.5015,352.012,-272.992,94.5718,334.622,-314.728,117.144,338.153,-368.981,108.851,340.651,,,,-499.614,101.524,342.258,,,,-617.836,53.2829,297.816,-658.737,59.2879,317.349,,,,-260.016,111.22,324.165,261.323,131.425,317.528,-934.199,77.2798,339.435,434.022,136.577,328.451
16081,0,-255.934,61.3405,352.747,-272.193,94.9807,334.509,,,,-368.823,109.138,340.908,,,,-499.128,101.277,342.48,-574.842,82.7524,342.93,-617.452,52.9695,298.301,-658.814,59.2304,316.489,,,,-260.017,111.22,324.134,261.311,131.425,317.53,-934.202,77.3055,339.432,434.019,136.56,328.487
16082,0,-255.871,61.1134,353.085,-271.695,95.192,334.539,-315.264,115.977,338.617,-368.564,109.78,340.773,,,,-498.419,100.834,342.426,-574.042,83.3002,342.797,-617.257,52.6275,299.127,-658.941,58.9078,316.311,-710.395,65.9947,333.168,-260.017,111.219,324.131,261.315,131.438,317.531,-934.203,77.3042,339.42,434.023,136.575,328.453
16083,0,-255.734,60.8307,353.338,-271.13,95.3449,334.44,-315.092,115.244,338.604,-368.367,110.436,340.701,,,,-497.835,100.566,342.624,-573.566,83.6923,342.945,-616.828,53.1206,299.399,-658.844,58.6822,315.9,-709.91,66.2824,333.224,-260.002,111.221,324.128,261.337,131.453,317.532,-934.194,77.2649,339.437,434.006,136.598,328.449
16084,0,-255.879,60.6176,354.011,-270.393,95.4966,334.415,-315.062,114.062,338.762,-368.14,111.04,340.56,-426.292,72.7052,322.148,-497.14,100.43,342.596,-573.113,83.8769,343.043,-616.455,53.7306,299.654,-658.76,59.2312,315.1,-709.463,66.6352,333.112,-260.229,110.873,324.06,261.316,131.418,317.522,-934.194,77.2636,339.437,434.023,136.576,328.453
16085,0,-255.6,60.5395,354.322,-270.065,95.6196,334.35,-315.075,113.227,338.769,-367.773,111.643,340.349,,,,-496.442,100.129,342.427,-572.698,84.2749,342.966,-616.125,53.9128,300.271,-659.024,58.3848,314.803,,,,-260.204,110.894,324.04,261.303,131.437,317.533,-934.194,77.2642,339.437,434.023,136.575,328.453
16086,0,-255.34,60.4148,354.726,-269.77,95.8279,334.286,-315.125,112.822,338.637,-367.487,112.062,340.168,,,,-496.14,99.8198,342.78,-571.959,84.8777,343.235,-615.684,53.8107,300.665,-659.021,57.8585,314.53,-708.602,66.5126,333.577,-259.61,111.655,324.154,261.319,131.422,317.522,-934.195,77.2651,339.424,434.017,136.593,328.45
16087,0,-255.28,60.2834,355.052,-269.424,95.9397,334.245,-315.35,112.399,338.619,-367.074,112.717,339.934,,,,-495.603,99.4834,342.736,-571.674,85.0792,343.455,-615.435,53.6212,301.184,-659.114,58.0049,314.158,-708.305,66.77,333.549,-259.582,111.645,324.16,261.323,131.425,317.528,-934.2,77.2575,339.397,434.023,136.576,328.453
16088,0,-255.321,60.2367,355.434,-268.804,96.1274,334.152,-315.345,111.859,338.671,-366.599,113.465,339.455,,,,-495.165,99.2705,342.6,-571.268,85.4158,343.351,-615.096,53.8974,301.791,-658.842,58.1432,313.472,-707.885,66.9672,333.617,-259.576,111.672,324.203,261.316,131.466,317.534,-934.2,77.252,339.403,434.017,136.592,328.45
16089,0,-255.196,60.1514,355.921,-268.289,96.3943,334.205,-315.385,110.517,338.554,-366.546,113.82,339.769,,,,-494.669,99.1015,342.727,-570.505,85.9757,343.388,-614.88,53.7115,302.1,-659.045,57.6057,313.031,,,,-259.569,111.591,324.145,261.313,131.425,317.533,-934.173,77.2491,339.402,434.017,136.593,328.45
16090,0,-255.287,60.0841,356.295,-268.122,96.2705,334.232,-315.545,108.887,338.56,-366.357,114.508,339.566,,,,-494.148,98.8578,342.695,-570.209,86.0755,343.3,-614.365,54.1653,302.507,-659.077,57.3497,312.741,-707.151,67.1852,333.659,-259.57,111.589,324.144,261.33,131.449,317.523,-934.165,77.2077,339.407,434.017,136.593,328.45
16091,0,-255.298,60.2023,356.846,-267.697,96.4137,334.302,-315.869,107.667,338.538,-366.114,114.84,339.461,,,,-493.632,98.6759,342.674,-569.73,86.5056,343.307,-613.862,54.4095,302.972,-658.926,57.0403,312.31,-706.63,67.2662,333.661,-259.545,111.509,324.174,261.331,131.45,317.523,-934.164,77.2148,339.399,434.017,136.593,328.45
16092,0,-255.543,60.0823,357.236,-267.214,96.6059,334.31,-316.025,107.267,338.405,-365.908,115.233,339.38,,,,-493.165,98.4124,342.825,-569.214,87.0197,343.357,-613.664,54.0832,303.271,-658.94,56.7996,311.71,-706.18,67.5627,333.545,-259.566,111.593,324.153,261.333,131.463,317.521,-934.169,77.2335,339.398,434.006,136.598,328.449
16093,0,-255.616,60.1918,357.761,-266.751,96.7901,334.37,-316.089,106.981,338.434,-365.858,115.567,339.102,,,,-492.514,98.3199,342.648,-568.909,87.3261,343.501,-613.349,54.2298,303.92,-658.839,56.6143,311.256,,,,-259.539,111.505,324.18,261.319,131.457,317.542,-934.166,77.2074,339.401,434.021,136.577,328.451
16094,0,-255.831,60.2921,358.057,-266.446,96.9027,334.371,-316.24,106.552,338.171,-365.038,116.573,339,,,,-492.001,98.2843,342.76,-568.266,87.6245,343.532,-613.18,54.1571,304.419,-658.854,56.4737,310.89,,,,-259.555,111.561,324.181,261.306,131.428,317.541,-934.166,77.2062,339.401,434.023,136.575,328.453
16095,0,-255.987,60.4644,358.394,-266.021,97.105,334.4,-315.856,108.417,338.046,-364.206,117.615,338.764,,,,-491.624,97.8977,342.698,-567.92,88.0794,343.617,-612.678,54.4395,304.773,-658.815,56.3395,310.523,-705.147,67.5113,334.319,-259.54,111.561,324.181,261.32,131.449,317.531,-934.179,77.1749,339.406,434.023,136.576,328.453
16096,0,-256.044,60.7163,358.84,-265.439,97.3691,334.39,-315.344,109.324,337.637,,,,-420.945,72.3517,323.578,-490.98,97.5229,342.508,-567.528,88.5362,343.707,-612.279,54.5096,305.473,-658.545,57.2198,309.88,-704.563,67.8478,334.585,-259.566,111.558,324.194,261.342,131.45,317.521,-934.174,77.1834,339.429,434.017,136.593,328.45
16097,0,-256.362,60.8021,359.366,-265.124,97.5049,334.453,-316.168,106.386,337.702,,,,-420.291,73.0572,323.442,-490.525,97.2976,342.531,-566.868,88.5837,343.559,-611.886,54.8875,305.654,-658.763,56.4918,309.582,-704.238,68.1763,334.535,-259.563,111.563,324.204,261.321,131.463,317.523,-934.179,77.1746,339.407,434.017,136.593,328.45
16098,0,,,,-264.762,97.6484,334.733,-316.501,104.38,337.912,,,,-419.298,74.4239,323.931,-490.13,97.1628,342.627,-566.107,89.2084,343.824,-611.626,55.1739,306.165,-658.845,55.8503,309.344,-703.854,68.458,334.458,-259.557,111.57,324.217,261.327,131.467,317.532,-934.179,77.1691,339.413,434.015,136.594,328.448
16099,0,-256.714,61.1415,360.465,-263.968,98.279,334.748,-316.546,103.525,337.842,,,,-418.534,74.9052,323.443,-489.571,96.8446,342.492,-565.538,89.7358,343.707,-611.516,55.1302,306.854,-658.814,55.6438,308.974,-703.417,68.5296,334.478,-259.553,111.576,324.227,261.328,131.465,317.536,-934.179,77.1742,339.407,434.017,136.593,328.45
16100,0,,,,-263.852,98.2039,334.751,-316.576,102.972,337.761,,,,-417.981,75.6397,323.331,-489.137,96.5861,342.489,-565.503,89.8246,343.681,-611.204,55.1023,307.255,-658.798,55.923,308.773,-703.125,68.4712,334.474,-259.57,111.564,324.266,261.304,131.438,317.534,-934.177,77.177,339.418,434.017,136.593,328.45
16101,0,,,,-263.416,98.4622,334.805,-316.701,102.475,337.798,,,,-416.941,77.0165,323.373,-488.627,96.2962,342.37,-564.936,90.2634,343.837,-611.12,54.4389,307.972,-658.614,56.6883,308.217,-702.908,68.461,334.489,-259.808,111.214,324.166,261.318,131.426,317.543,-934.177,77.177,339.418,434.015,136.594,328.448
16102,0,,,,-262.715,98.6172,334.64,-315.632,104.731,337.494,-356.232,139.101,336.507,-415.939,78.2481,323.415,-488.042,96.0503,342.44,-564.153,90.8971,343.78,-610.62,54.8658,308.319,-658.687,56.1314,307.942,-702.599,68.5101,334.555,-259.796,111.15,324.187,261.321,131.463,317.523,-934.203,77.1833,339.418,434.017,136.593,328.45
16103,0,,,,-262.25,98.6201,334.517,,,,-362.612,121.534,337.43,,,,-487.558,95.8917,342.38,-564.076,91.0061,343.69,-610.489,55.0398,308.99,-658.684,55.527,307.637,-702.295,68.6984,334.639,-259.79,111.228,324.132,261.321,131.464,317.523,-934.203,77.1834,339.418,434.017,136.593,328.45
16104,0,,,,-261.485,98.9402,334.603,-316.85,101.35,337.241,-362.276,122.111,337.361,,,,-487.09,95.6687,342.4,-563.69,91.3248,343.66,-610.216,55.3005,309.472,-658.738,55.4141,307.571,,,,-259.789,111.223,324.114,261.324,131.453,317.531,-934.22,77.0872,339.438,434.024,136.587,328.448
16105,0,,,,-261.021,99.0219,334.622,-316.978,101.076,337.223,-362.134,122.599,337.065,,,,-486.569,95.3556,342.557,-563.054,91.8497,343.826,-609.919,55.7215,309.523,-658.773,55.2609,307.509,,,,-259.818,111.163,324.061,261.332,131.464,317.516,-934.204,77.1755,339.425,434.017,136.593,328.45
16106,0,,,,-260.324,99.2945,334.593,-317.105,100.756,337.179,-361.931,123.069,336.869,,,,-486.164,95.229,342.347,-562.71,92.1106,343.804,-609.759,56.0367,310.333,-658.659,54.9015,307.341,,,,-259.82,111.158,324.055,261.323,131.456,317.523,-934.217,77.0676,339.434,434.017,136.593,328.45
16107,0,-259.721,63.1202,363.722,-259.818,99.338,334.639,-317.137,100.541,337.176,-361.529,123.61,336.671,,,,-485.338,94.8809,342.203,-562.327,92.4417,343.808,-609.502,56.3925,310.713,-658.575,54.7104,307.076,-701.343,69.0046,335.295,-259.817,111.163,324.028,261.321,131.463,317.523,-934.22,77.0602,339.423,434.023,136.576,328.453
16108,0,-260.491,63.0425,363.996,-259.143,99.5045,334.613,-317.199,100.39,337.185,-361.393,123.824,336.925,,,,-484.787,94.5049,342.129,-561.883,92.7518,343.845,-609.272,56.553,311.131,-658.526,54.6673,306.725,-701.294,68.261,335.762,-259.806,111.174,324.035,261.33,131.457,317.522,-934.201,77.1544,339.421,434.006,136.597,328.449
16109,0,,,,-258.545,99.6483,334.588,-317.191,100.297,337.13,-360.827,124.581,336.506,,,,-484.354,94.3183,342.008,-561.363,93.2033,343.891,-609.072,56.2063,311.826,-658.446,54.4406,306.482,-700.857,69.1401,335.537,-259.786,111.201,324.039,261.316,131.466,317.534,-934.174,77.1516,339.421,434.012,136.581,328.452
16110,0,-261.294,63.1903,364.474,-257.956,99.9067,334.446,-317.191,100.288,337.096,-360.528,125.107,336.154,,,,-483.895,93.8177,341.946,-560.943,93.5001,343.809,-608.755,56.0525,312.186,-658.245,54.2611,306.207,-700.395,69.9958,335.412,-259.787,111.119,324.052,261.323,131.454,317.531,-934.202,77.1533,339.41,434.03,136.57,328.45
16111,0,-261.792,62.9165,364.504,-257.406,100.114,334.398,-317.168,100.245,337.068,-360.192,125.712,335.908,,,,-483.618,93.6266,342.048,-560.694,93.7356,343.837,-608.615,55.9844,312.826,-658.231,54.1219,305.896,,,,-259.818,111.142,323.967,261.328,131.465,317.536,-934.192,77.0603,339.422,434.012,136.58,328.452
16112,0,-262.18,62.9456,364.978,-256.899,100.073,334.387,-317.127,100.112,337.052,-359.82,126.271,335.702,,,,-483.104,93.0796,341.772,-560.238,94.0452,343.872,-608.332,56.1391,313.256,-658.125,53.9424,305.569,-699.807,69.9369,335.414,-259.818,111.143,323.966,261.321,131.464,317.523,-934.17,76.9823,339.359,434.006,136.598,328.449
16113,0,-262.627,62.8192,365.152,-256.361,99.984,334.394,-317.032,99.7559,336.963,-359.836,126.43,335.864,,,,-482.483,93.1239,341.94,-559.561,94.5773,343.866,-608.058,56.4422,313.417,-658.048,53.8067,305.156,-699.443,70.0158,335.532,-259.816,111.149,323.976,261.332,131.464,317.516,-934.19,77.059,339.434,434.023,136.576,328.453
16114,0,,,,-255.898,99.9753,334.414,-316.979,99.1685,336.934,-359.343,127.212,335.15,,,,-482.049,92.8845,341.89,-559.348,94.7613,343.828,-607.69,57.06,313.933,-658.096,54.0068,304.853,-699.184,70.1848,335.593,-259.824,111.138,323.963,261.333,131.447,317.53,-934.162,77.1813,339.417,434.023,136.575,328.453
16115,0,,,,-255.424,100.031,334.516,-316.987,98.2151,336.681,-358.578,127.877,335.024,,,,-481.573,92.5451,341.728,-559.152,94.9577,343.861,-607.378,57.5406,314.292,-657.953,53.9973,304.388,-698.924,70.547,335.823,-259.826,111.132,323.953,261.316,131.466,317.534,-934.163,77.1816,339.404,434.011,136.581,328.45
16116,0,,,,-254.733,100.091,334.625,-317.028,97.3446,336.824,-358.469,127.852,335.015,,,,-481.194,92.2994,341.742,-558.439,95.4372,344.021,-607.075,57.3992,314.491,-657.797,53.8854,303.931,-698.375,70.8809,336.11,-259.825,111.138,323.967,261.333,131.449,317.532,-934.159,77.1891,339.427,434.035,136.582,328.449
16117,0,-263.554,62.4697,365.815,-254.425,99.8073,334.607,-317.231,96.1666,336.605,-357.749,128.524,335.246,,,,-480.594,91.9822,341.735,-557.922,95.8422,343.977,-606.844,57.0561,315.201,-657.517,53.7596,303.603,-698.041,71.052,336.053,-259.807,111.074,323.962,261.321,131.463,317.523,-934.162,77.2159,339.423,434.006,136.598,328.449
16118,0,-265.076,61.0215,365.811,-253.885,99.6416,334.643,-317.491,95.8136,336.551,-357.336,128.773,335.29,,,,-480.175,91.7514,341.566,-557.914,95.842,343.942,-606.579,57.1552,315.757,-657.312,53.4308,303.494,-697.768,71.165,335.972,-259.832,111.167,323.927,261.334,131.463,317.519,-934.162,77.2114,339.43,434.017,136.593,328.45
16119,0,-265.257,60.7805,366.02,-253.186,99.6621,334.767,-317.021,95.6712,335.949,-356.89,129.249,335.39,,,,-479.591,91.474,341.564,-557.33,96.1916,343.837,-606.395,57.0866,315.894,-657.232,53.264,302.925,-697.456,70.4559,336.141,-259.703,111.243,323.972,261.321,131.463,317.523,-934.162,77.216,339.423,434.006,136.598,328.449
16120,0,-265.41,60.308,366.138,-252.583,99.5498,334.878,-316.932,94.9898,335.89,-356.598,129.504,335.562,,,,-479.13,91.1913,341.451,-556.736,96.5352,343.822,-606.108,57.3994,316.252,-657.136,53.1483,302.366,-697.008,70.6665,336.147,-259.836,111.163,323.916,261.315,131.469,317.526,-934.188,77.2226,339.429,434.017,136.593,328.45
16121,0,-265.568,59.782,366.33,-251.898,99.3335,334.865,-316.76,94.5704,335.871,-356.196,129.753,335.676,,,,-478.8,90.7461,341.381,-556.394,96.7915,343.66,-605.873,57.8524,316.79,-657.105,53.0926,302.188,,,,-259.803,111.196,323.9,261.32,131.422,317.521,-934.188,77.2166,339.442,434.017,136.593,328.45
