Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
5577,0,-107.277,68.8584,260.2,-148.253,81.519,277.263,-199.873,37.7826,260.488,-252.95,28.8111,260.95,-322.558,38.0695,270.601,,,,-438.162,-14.7341,258.288,-520.244,-10.1728,274.167,-596.414,-36.6203,261.31,-684.339,-33.7131,266.281,,,,199.381,122.949,248.878,,,,,,
5578,0,-107.156,69.0302,260.259,-148.306,81.5581,277.279,-199.873,37.783,260.488,-252.953,28.814,260.95,-322.584,38.0624,270.624,,,,-438.145,-14.7783,258.29,-520.244,-10.1729,274.167,-596.414,-36.6195,261.31,-684.322,-33.7434,266.311,,,,199.381,122.95,248.878,,,,,,
5579,0,-107.049,69.2424,260.262,-148.343,81.5518,277.279,-199.873,37.7832,260.488,-252.957,28.8172,260.95,-322.534,38.1314,270.61,,,,-438.144,-14.7851,258.291,-520.239,-10.1838,274.173,-596.387,-36.6046,261.316,-684.32,-33.7507,266.313,,,,199.381,122.95,248.878,,,,,,
5580,0,-106.989,69.3878,260.281,-148.382,81.5783,277.268,-199.873,37.7833,260.488,-252.958,28.8181,260.95,-322.529,38.1714,270.598,,,,-438.144,-14.7836,258.291,-520.225,-10.2036,274.158,-596.386,-36.6043,261.316,-684.351,-33.6966,266.31,,,,199.381,122.95,248.878,,,,,,
5581,0,-106.954,69.5071,260.283,-148.413,81.6243,277.278,-199.836,37.8011,260.523,-252.957,28.8178,260.95,-322.522,38.1693,270.608,,,,-438.145,-14.7656,258.275,-520.241,-10.1833,274.154,-596.395,-36.6415,261.317,-684.325,-33.6716,266.275,,,,199.381,122.945,248.864,,,,,,
5582,0,-106.962,69.8052,260.302,-148.433,81.6631,277.289,-199.841,37.8168,260.506,-252.957,28.8174,260.95,-322.532,38.1623,270.599,,,,-438.145,-14.7813,258.29,-520.237,-10.1887,274.17,-596.395,-36.6431,261.317,-684.317,-33.6366,266.348,,,,199.381,122.95,248.878,,,,,,
5583,0,-106.953,69.9999,260.31,-148.135,83.057,277.513,-199.831,37.815,260.523,-252.957,28.8172,260.95,-322.517,38.0717,270.609,,,,-438.145,-14.7663,258.276,-520.244,-10.1734,274.167,-596.396,-36.6349,261.326,-684.322,-33.7399,266.313,,,,199.381,122.95,248.878,,,,,,
5584,0,-106.954,70.0945,260.341,-148.133,83.1806,277.522,-199.831,37.8115,260.524,-252.999,28.8748,260.955,-322.534,38.1217,270.61,,,,-438.144,-14.7815,258.29,-520.244,-10.1725,274.167,-596.396,-36.6345,261.326,-684.319,-33.7546,266.312,,,,199.381,122.95,248.878,,,,,,
5585,0,-106.93,70.1568,260.375,-148.13,83.1626,277.51,-199.843,37.8124,260.505,-253.025,28.8999,260.957,-322.525,38.1593,270.609,,,,-438.143,-14.7753,258.308,-520.244,-10.1761,274.16,-596.4,-36.6278,261.309,-684.348,-33.599,266.326,,,,199.381,122.95,248.878,,,,,,
5586,0,-106.906,70.2056,260.392,-148.123,83.1949,277.507,-199.843,37.8125,260.504,-252.983,28.8428,260.953,-322.514,38.0818,270.609,,,,-438.139,-14.7907,258.328,-520.245,-10.1674,274.178,-596.388,-36.6278,261.325,-684.35,-33.6389,266.38,,,,199.381,122.95,248.878,,,,,,
5587,0,-106.87,70.3167,260.446,-148.154,83.2601,277.501,-199.843,37.8129,260.504,-252.993,28.8689,260.954,-322.524,38.0418,270.61,,,,-438.144,-14.7844,258.291,-520.242,-10.1785,274.161,-596.375,-36.6402,261.275,-684.315,-33.7075,266.384,,,,199.381,122.95,248.878,,,,,,
5588,0,-106.809,70.4253,260.5,-148.155,83.2633,277.502,-199.811,37.8715,260.489,-252.973,28.833,260.952,-322.526,38.0396,270.61,,,,-438.142,-14.805,258.329,-520.24,-10.1745,274.193,-596.387,-36.6288,261.325,-684.344,-33.6615,266.382,,,,199.381,122.95,248.878,,,,,,
5589,0,-106.733,70.5537,260.558,-148.157,83.2733,277.475,-199.51,38.1093,260.693,-252.996,28.8717,260.954,-322.523,38.0475,270.61,,,,-438.144,-14.7854,258.291,-520.242,-10.1732,274.173,-596.408,-36.5961,261.327,-684.317,-33.703,266.383,,,,199.381,122.95,248.878,,,,,,
5590,0,-106.685,70.6426,260.546,-148.17,83.3218,277.446,-199.701,38.0546,260.535,-253.017,28.8972,260.954,-322.522,38.0517,270.61,,,,-438.142,-14.8045,258.329,-520.245,-10.1673,274.178,-596.393,-36.6194,261.308,-684.313,-33.7042,266.405,,,,199.357,122.968,248.894,,,,,,
5591,0,-106.62,70.7618,260.516,-148.186,83.3118,277.447,-199.994,37.3627,260.785,-253.023,28.8982,260.957,-322.522,38.0517,270.61,,,,-438.142,-14.8075,258.33,-520.246,-10.1663,274.18,-596.388,-36.6285,261.325,-684.345,-33.6488,266.403,,,,199.38,122.951,248.879,,,,,,
5592,0,-106.577,70.8678,260.466,-148.189,83.3323,277.437,-200.173,36.918,260.826,-252.977,28.8369,260.952,-322.458,38.0797,270.584,,,,-438.142,-14.8068,258.329,-520.245,-10.1671,274.178,-596.365,-36.648,261.249,-684.348,-33.6487,266.381,,,,199.381,122.949,248.878,,,,,,
5593,0,-106.53,70.9649,260.448,-148.191,83.3077,277.404,-200.165,36.892,260.835,-252.987,28.8683,260.951,-322.451,38.0986,270.583,,,,-438.145,-14.789,258.309,-520.231,-10.1679,274.166,-596.381,-36.624,261.266,-684.316,-33.7053,266.383,,,,199.381,122.95,248.878,,,,,,
5594,0,-106.453,71.0424,260.403,-148.167,83.3008,277.377,-200.111,37.0388,260.811,-253.012,28.893,260.953,-322.452,38.0979,270.583,,,,-438.145,-14.7872,258.308,-520.244,-10.173,274.166,-596.423,-36.5809,261.337,-684.314,-33.7134,266.384,,,,199.381,122.95,248.878,,,,,,
5595,0,-106.383,71.1462,260.374,-148.129,83.4136,277.349,-200.035,37.1871,260.809,-253.02,28.9005,260.954,-322.445,38.008,270.583,,,,-438.145,-14.788,258.308,-520.242,-10.1732,274.172,-596.377,-36.6375,261.275,-684.345,-33.6576,266.382,,,,199.381,122.95,248.878,,,,,,
5596,0,-106.322,71.216,260.333,-148.079,83.4203,277.335,-200.011,37.2423,260.805,-253.018,28.8981,260.954,-322.463,38.0563,270.584,,,,-438.145,-14.7881,258.308,-520.224,-10.205,274.161,-596.401,-36.6152,261.335,-684.354,-33.6862,266.31,,,,199.381,122.95,248.878,,,,,,
5597,0,-106.279,71.2562,260.319,-148.313,81.8868,276.936,-199.986,37.2757,260.801,-253.014,28.8948,260.954,-322.446,38.008,270.583,,,,-438.144,-14.8198,258.33,-520.243,-10.1744,274.166,-596.396,-36.6072,261.277,-684.352,-33.6851,266.329,,,,199.357,122.957,248.89,,,,,,
