Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
2243,0,-161.404,250.548,651.14,-233.427,240.887,648.02,-307.548,219.5,639.223,-382.739,235.669,656.224,-458.241,222.132,653.087,-533.172,212.113,652.064,-603.337,222.951,660.977,-680.748,201.397,652.183,,,,-804.061,210.335,657.042,-134.494,259.096,637.752,427.978,279.24,631.007,,,,,,
2244,0,-159.93,250.578,651.134,-232.247,240.818,648.298,-306.318,219.676,639.165,-381.239,235.93,656.464,-457.504,222.888,653.188,-531.9,212.043,651.787,-601.917,222.895,661.312,-680.084,201.95,653.142,,,,-802.771,210.174,657.083,-134.514,259.205,637.773,427.978,279.238,631.006,,,,,,
2245,0,-158.57,249.916,651.067,-230.965,241.57,647.867,-305.386,219.901,639.291,-380.089,236.156,656.461,-456.061,223.356,653.433,-530.903,211.255,651.75,-600.71,223.558,661.255,-678.639,202.004,653.049,-745.139,195.736,650.136,-801.355,209.971,657.033,-134.516,259.145,637.792,427.984,279.283,631.024,,,,,,
2246,0,-157.292,249.973,651.158,,,,-304.04,219.511,639.533,-378.913,236.125,656.527,-455.221,223.57,653.824,-529.869,210.901,651.534,-599.443,223.122,661.135,-677.693,202.87,653.556,,,,-800.563,210.07,657.007,-134.517,259.232,637.78,427.984,279.276,631.037,,,,,,
2247,0,-156.569,250.799,651,-229.154,242.998,647.696,-303.133,220.023,639.532,-378.103,235.932,656.56,-454.272,224.366,653.961,-528.637,211.052,651.048,-598.258,223.142,661.209,-676.845,203.431,654.303,,,,-799.389,210.508,657.166,-134.513,259.25,637.801,427.983,279.285,631.055,,,,,,
2248,0,-155.143,250.137,650.914,,,,-301.648,220.013,639.562,-376.771,236.141,656.676,-453.055,224.66,653.918,-527.561,210.513,650.522,-597.209,223.614,661.192,-675.671,204.088,654.099,,,,-798.165,210.302,657.549,-134.513,259.628,637.832,427.965,279.284,631.024,,,,,,
2249,0,-153.802,249.89,650.872,-226.623,243.376,647.79,-300.694,219.953,639.562,-375.405,235.774,656.555,-451.945,224.633,653.998,-526.364,210.322,650.79,-595.924,223.71,661.081,-674.456,204.166,654.321,-741.296,194.542,648.446,-797.332,210.687,657.255,-134.517,259.256,637.8,427.965,279.275,631.037,,,,,,
2250,0,-152.529,250.057,650.736,,,,-299.605,219.879,639.415,-374.48,236.63,656.6,-450.867,225.034,654.482,-525.384,210.137,650.615,-595.293,224.587,661.224,-673.631,204.701,655.366,,,,-795.998,210.918,657.157,-134.509,259.637,637.827,427.959,279.239,631.006,,,,,,
2251,0,-151.647,249.811,650.632,-224.323,243.675,648.24,-298.425,220.382,639.457,-373.294,235.775,656.395,-449.567,225.66,654.669,-524.504,209.683,650.262,-593.694,224.025,661.719,-672.618,205.632,655.241,,,,-795.152,211.271,657.308,-134.542,259.677,637.834,427.955,279.189,631.006,,,,,,
2252,0,-150.405,249.807,650.575,-223.427,243.934,648.156,-297.538,220.248,639.568,-372.147,235.682,656.234,-448.552,225.77,654.634,-523.18,210.015,649.946,-591.973,223.303,661.598,-671.438,206.054,655,,,,-794.08,211.256,657.229,-134.541,259.652,637.834,427.955,279.188,631.006,,,,,,
2253,0,-149.408,249.732,650.587,-222.134,244.09,648.499,-296.162,220.701,639.358,-370.927,235.879,656.064,-447.482,226.42,654.596,-522.31,209.574,650.114,-591.495,223.82,661.676,-670.666,206.656,655.937,,,,-793.014,211.994,657.252,-134.537,259.669,637.849,427.955,279.189,631.006,,,,,,
2254,0,-148.368,249.809,650.443,-221.137,244.026,648.617,-295.075,220.245,639.844,-369.775,235.364,655.895,-446.322,226.601,654.695,,,,-590.281,224.021,661.514,-669.4,206.89,656.214,,,,-792.139,211.61,657.197,-134.538,259.674,637.849,427.973,279.189,631.006,,,,,,
2255,0,-146.986,249.569,650.362,-220.196,244.401,648.426,-294.009,220.911,640.042,-368.769,236.178,656.015,-445.353,227.09,654.6,-520.155,208.963,649.911,-589.392,224.383,661.437,-668.689,207.47,656.161,-735.231,193.292,646.486,-790.812,211.512,657.196,-134.566,259.959,637.88,427.973,279.189,631.006,,,,,,
2256,0,-146.129,249.688,650.353,-219.185,244.353,648.451,-292.896,220.594,639.965,-367.566,235.463,655.855,-444.168,227.065,654.601,-519.358,209.951,649.838,-588.163,224.219,661.474,-667.489,207.329,656.135,,,,-789.971,211.456,656.99,-134.541,259.755,637.83,427.954,279.199,631.023,,,,,,
2257,0,-145.211,249.977,650.213,-218.003,244.448,648.389,-291.979,220.798,639.975,-366.53,235.368,655.916,-443.238,227.323,654.957,-518.001,209.823,649.335,-587.094,223.859,661.476,-666.5,208.053,656.667,,,,-788.953,211.647,657.323,-134.54,259.637,637.833,427.972,279.199,631.024,,,,,,
2258,0,-143.867,249.693,650.151,-216.932,244.652,648.328,-290.658,220.873,639.909,-365.198,234.281,656.171,-441.879,227.357,654.831,-517.358,209.103,649.618,-585.741,224.322,661.892,,,,,,,-787.64,211.52,657.36,-134.537,259.68,637.829,427.955,279.189,631.006,,,,,,
2259,0,-143.164,250.098,650.062,-216.032,245.051,648.414,-289.946,220.996,640.17,-364.406,234.179,655.662,-441.473,228.735,655.202,-515.999,208.883,649.29,-584.654,224.285,661.873,-664.595,209.134,657.157,,,,-786.788,211.198,657.295,-134.539,259.704,637.827,427.954,279.199,631.023,,,,,,
2260,0,-141.999,249.76,649.999,-214.807,244.315,648.126,-288.936,221.26,640.392,-363.44,234.377,655.929,-440.109,227.959,654.989,-515.143,209.037,649.457,-583.67,224.683,662.12,-663.297,209.257,657.001,,,,-785.667,211.666,657.269,-134.514,259.707,637.825,427.954,279.199,631.024,,,,,,
2261,0,-140.565,249.532,649.773,-213.836,245.163,648.348,-287.783,221.401,640.465,-362.346,233.993,655.444,-439.166,228.247,655.053,,,,-582.698,224.554,662.052,-662.646,209.62,657.327,,,,-784.506,211.221,657.128,-134.486,259.706,637.824,427.955,279.189,631.006,,,,,,
2262,0,-139.997,249.576,649.82,-212.817,245.316,647.789,-286.925,222.292,640.909,-361.428,234.699,655.492,-438.06,228.746,655.161,-512.956,209.495,648.81,-581.783,224.863,662.036,-661.68,210.52,657.731,,,,-783.578,211.363,657.19,-134.489,259.615,637.802,427.977,279.247,631.024,,,,,,
2263,0,-138.88,249.514,649.705,-211.771,245.33,648.156,-285.665,222.008,640.779,-360.281,233.913,655.223,-436.966,229.013,655.174,-512.586,210.095,649.126,-580.475,224.818,661.923,-660.581,210.784,658.158,,,,-782.427,211.661,657.033,-134.504,259.784,637.765,427.96,279.24,631.006,,,,,,
2264,0,-137.896,249.467,649.596,-210.762,245.292,648.325,-285.322,222.822,640.798,-359.591,234.4,654.778,,,,-510.995,209.425,648.754,-579.5,224.612,661.836,,,,,,,-781.498,211.093,657.059,-134.507,259.727,637.713,427.978,279.235,631.023,,,,,,
2265,0,-136.883,249.228,649.605,-209.764,245.297,648.207,-283.991,222.717,641.251,-358.342,233.961,654.734,,,,-509.927,209.545,649.043,-578.618,224.672,661.748,,,,,,,-780.413,211.287,657.157,-134.473,259.481,637.733,427.983,279.284,631.055,,,,,,
2266,0,-135.758,249.187,649.324,-208.772,245.587,648.469,-282.985,223.453,641.479,-357.374,233.723,654.844,-433.723,229.955,655.537,-509.37,210.057,649.136,-577.251,224.28,661.576,,,,,,,-779.562,210.636,656.976,-134.483,259.358,637.567,427.983,279.287,631.055,,,,,,
2267,0,-135.186,249.366,649.315,-207.703,245.176,648.448,-282.006,223.468,641.84,-356.623,233.311,654.345,-432.552,229.202,655.518,-508.132,209.903,648.847,-576.471,224.386,661.597,,,,,,,-778.523,210.973,656.86,-134.434,259.333,637.535,427.984,279.288,631.04,,,,,,
2268,0,-133.979,249.077,648.981,-206.906,245.448,648.49,-281.105,223.948,641.909,-355.934,233.134,654.354,-431.335,229.425,655.473,-507.234,210.022,648.924,-574.982,224.737,661.642,,,,,,,-777.781,210.691,656.82,-134.386,259.21,637.489,427.983,279.292,631.04,,,,,,
2269,0,-133.102,249.145,648.824,-205.698,245.737,648.421,-280.072,223.58,642.12,-354.705,233.215,654.245,-430.987,230.98,655.534,-506.245,210.334,648.657,-574.149,224.648,661.541,,,,,,,-776.739,210.131,656.79,-134.464,258.976,637.376,427.965,279.291,631.008,,,,,,
2270,0,-132.345,248.973,648.57,-204.824,245.648,648.462,-279.168,224.198,642.412,-353.741,233.285,654.138,-430.121,231.552,655.682,-505.046,210.363,648.749,-573.116,224.432,661.67,-653.675,213.86,658.681,,,,-775.951,210.14,656.731,-134.47,258.718,637.27,427.965,279.282,631.021,,,,,,
2271,0,-131.638,249.309,648.092,-204.044,245.764,648.365,-278.307,224.507,642.739,-352.893,233.006,653.994,-429.088,231.399,655.679,-504.321,210.36,648.579,-571.764,223.68,661.569,-652.647,213.198,658.69,,,,-774.734,210.243,656.507,-134.407,258.587,637.209,427.965,279.281,631.021,,,,,,
2272,0,-130.645,248.726,647.775,-202.921,245.59,648.404,-277.304,224.799,642.791,-352.081,232.891,653.536,-428.017,231.564,655.588,-503.108,210.378,648.525,-570.958,223.501,661.506,-651.857,213.425,658.562,,,,-773.992,209.821,656.535,-134.364,258.632,637.219,427.97,279.323,631.037,,,,,,
2273,0,-129.738,248.355,647.724,-202.269,245.757,648.277,-276.891,224.906,642.871,-351.302,231.964,653.541,-427.256,232.113,655.567,-502.343,210.106,648.506,-569.897,223.521,661.411,-650.599,214.037,658.352,,,,-772.609,209.403,656.654,-134.313,258.562,637.163,427.97,279.325,631.038,,,,,,
2274,0,-128.821,248.462,647.324,-201.244,245.149,648.269,-275.955,225.384,643.097,,,,,,,-501.28,210.123,648.75,-568.89,223.009,661.318,-650.014,214.322,658.708,,,,-772.081,208.872,656.351,-134.318,258.453,637.121,427.97,279.324,631.038,,,,,,
2275,0,,,,-200.502,245.31,648.094,-274.861,225.061,643.166,-349.695,231.01,653.252,-425.487,232.275,655.629,-500.246,209.878,648.756,-568.101,223.151,661.233,-649.041,214.867,658.912,,,,-771.33,208.563,656.299,-134.574,257.573,636.96,427.97,279.324,631.038,,,,,,
2276,0,-127.448,250.369,647.157,-199.925,245.433,648.134,-274.279,225.293,643.261,-349.134,231.562,653.232,-424.478,233.305,655.664,-499.44,209.997,648.815,-567.069,222.569,661.139,-648.107,215.238,659.036,-714.602,192.207,644.299,,,,-134.586,257.014,636.69,427.97,279.324,631.038,,,,,,
2277,0,-126.816,248.992,647.222,-198.914,245.175,647.931,-273.357,225.922,643.3,-347.78,230.975,652.542,-423.685,233.544,655.423,-498.531,210.141,648.627,-566.229,222.835,661.05,-647.282,215.657,658.994,,,,,,,-134.442,258.365,637.351,427.965,279.276,631.037,,,,,,
2278,0,,,,-198.226,245.284,647.973,-272.65,225.394,643.443,-346.978,230.669,652.099,-422.805,233.494,655.68,-497.727,210.264,648.766,-565.351,222.194,660.972,-646.182,215.618,659.306,-712.636,192.66,643.909,,,,-134.487,258.948,637.463,427.965,279.284,631.055,,,,,,
2279,0,-125.53,248.639,647.122,-197.897,245.771,647.961,-271.876,226.17,643.661,-346.596,229.898,651.881,-422.066,233.714,655.881,-496.835,210.411,648.7,-564.249,222.172,660.888,-645.466,215.911,659.072,,,,,,,-134.451,258.974,637.349,427.965,279.275,631.037,,,,,,
2280,0,,,,-196.731,244.975,647.886,-271.306,226.286,643.705,-345.842,229.441,651.552,-421.12,233.525,655.638,-496.14,210.554,648.731,-563.627,221.757,660.812,-644.403,216.087,659.094,-710.93,192.838,643.684,,,,-134.445,258.773,637.277,427.984,279.275,631.037,,,,,,
2281,0,-124.121,249.056,647.052,-196.263,245.2,647.931,-270.813,226.716,644.069,-345.083,228.95,651.381,-420.328,233.654,655.988,-495.266,210.658,648.606,-562.556,221.698,660.728,-643.859,216.286,659,-710.565,192.295,643.761,,,,-134.464,258.597,637.221,427.991,279.255,631.034,,,,,,
2282,0,,,,-195.598,245.501,647.74,-269.534,226.4,644.201,-344.433,229.166,651.04,-419.935,233.74,655.871,-494.631,210.841,648.88,-561.985,221.351,660.658,,,,-709.591,192.521,643.668,,,,-134.529,258.781,637.33,427.971,279.322,631.037,,,,,,
2283,0,,,,-194.733,244.893,647.718,-269.036,226.794,644.096,-343.617,228.483,650.616,-419.055,234.292,656.111,-494.003,211.137,648.736,-560.923,221.458,660.567,,,,-708.927,192.681,643.485,,,,-134.53,258.869,637.345,427.988,279.326,631.038,,,,,,
2284,0,-122.249,249.504,646.538,-194.018,244.872,647.945,-268.44,227.135,644.269,-343.19,228.519,650.366,-418.311,234.094,655.718,-493.122,211.507,648.928,-560.413,221.24,660.498,,,,,,,,,,-134.449,259.61,637.639,427.984,279.276,631.037,,,,,,
2285,0,-120.907,250.162,646.078,-193.422,245.137,647.59,-267.606,227.199,644.377,-342.504,228.425,650.066,-417.236,233.855,656.047,-492.659,211.521,648.838,-559.542,221.092,660.479,,,,,,,,,,-134.47,260.869,638.112,427.984,279.283,631.024,,,,,,
2286,0,-120.616,250.299,646.334,-192.587,244.764,647.673,-267.059,227.618,644.565,,,,-416.457,233.75,655.951,-491.407,211.851,648.884,-558.757,220.522,660.299,-639.15,215.647,658.921,-706.534,193.748,644.804,,,,-134.498,260.04,637.734,427.965,279.284,631.023,,,,,,
2287,0,-119.668,250.093,646.222,-191.521,245.45,647.914,-266.197,227.754,644.94,,,,-415.925,234.29,655.988,-490.976,211.484,649.282,-558.414,220.738,660.358,,,,,,,,,,-134.514,260.435,637.985,427.965,279.284,631.023,,,,,,
2288,0,-119.49,250.188,645.827,-191.319,245.38,647.709,-265.717,228.659,645.256,-340.49,226.954,649.663,-415.046,234.313,655.868,-490.035,211.88,649.159,-557.367,220.207,660.085,,,,-705.348,193.279,644.719,-761.141,206.796,654.503,-134.525,262.149,638.612,427.965,279.275,631.037,,,,,,
2289,0,-118.597,250.823,646.02,-190.056,244.811,647.759,-265.106,228.776,645.349,-339.647,226.2,649.474,-414.218,234.312,655.78,-489.606,211.84,649.408,-556.827,220.434,660.141,-637.231,216.01,659.087,,,,,,,-134.518,261.75,638.387,427.983,279.288,631.007,,,,,,
2290,0,-117.804,250.518,645.99,-189.744,245.225,647.502,-264.131,228.863,645.492,-338.999,226.251,648.868,-413.808,234.445,656.109,-488.889,212.221,649.576,-556.062,220.156,659.785,,,,-704.112,193.855,644.47,,,,-134.53,260.666,638.149,427.983,279.288,631.007,,,,,,
2291,0,-117.513,251.566,645.988,-188.853,245.349,647.613,-263.723,229.054,645.749,-338.696,226.663,648.642,-412.733,234.678,655.974,-488.135,213.131,650.064,-555.201,220.362,659.613,,,,-703.296,194.161,644.432,,,,-134.467,262.352,638.563,427.989,279.324,631.038,,,,,,
2292,0,-116.472,250.938,645.749,-188.104,244.564,647.601,-262.865,229.587,646.118,-338.161,226.702,648.537,-412.227,234.579,656.059,-487.686,212.988,650.274,-554.743,220.18,659.773,,,,,,,,,,-134.535,261.03,638.204,427.988,279.325,631.038,,,,,,
2293,0,-115.952,251.743,645.589,-187.518,245.284,647.624,-262.456,230.552,646.305,-337.539,226.507,648.57,-411.147,234.518,655.929,-486.65,212.969,650.167,-554.36,220.093,658.79,,,,,,,,,,-134.483,260.399,638.112,427.983,279.289,631.007,,,,,,
2294,0,-115.755,251.883,645.712,-186.688,244.957,647.493,-261.813,230.644,646.378,-336.945,226.327,648.411,-410.84,234.666,655.933,-486.299,213.06,650.274,-553.173,218.965,658.848,,,,,,,,,,-134.481,260.409,638.116,427.983,279.288,631.007,,,,,,
2295,0,-114.762,252.062,645.48,-186.216,244.495,647.539,-261.039,230.359,646.512,,,,-410.192,235.789,656.201,-485.417,213.458,650.081,-552.355,218.943,658.955,,,,,,,,,,-134.483,260.496,638.128,427.983,279.288,631.007,,,,,,
2296,0,-114.354,252.248,645.523,-185.371,245.092,647.437,-260.327,230.577,646.727,,,,-409.91,236.225,656.434,-484.967,213.591,650.37,,,,,,,,,,,,,-134.482,260.52,638.096,427.991,279.268,631.003,,,,,,
2297,0,-114.33,252.693,645.548,-184.867,244.749,647.404,-260.027,231.048,646.831,,,,-409.101,236.36,656.165,-484.483,213.835,650.505,,,,,,,,,,,,,-134.482,260.514,638.086,427.983,279.287,631.007,,,,,,
2298,0,-112.989,252.604,645.512,-184.284,244.21,647.381,-259.451,231.56,647.105,-334.685,225.137,648.323,-408.701,236.236,656.191,-483.758,214.185,650.42,,,,,,,,,,,,,-134.482,260.509,638.093,427.983,279.289,631.007,,,,,,
2299,0,-112.701,252.58,645.555,-183.41,244.826,647.266,-258.811,231.765,647.426,-334.298,224.813,647.972,-407.93,236.45,656.167,-483.182,214.582,651.153,-549.968,219.723,658.098,-630.748,218.668,658.996,,,,-754.152,201.097,651.895,-134.437,260.46,638.088,427.983,279.288,631.007,,,,,,
2300,0,-112.599,253.735,645.593,-183.109,244.557,647.251,-258.038,231.951,647.256,-333.778,224.496,647.334,-407.25,236.261,656.175,-482.656,214.491,651.094,-549.347,218.507,658.145,-630.39,218.672,659.234,,,,-753.774,200.755,651.746,-134.436,260.449,638.079,427.983,279.288,631.007,,,,,,
2301,0,-111.823,253.637,645.488,-182.454,243.915,647.269,-257.602,231.857,647.372,-333.379,224.396,647.064,-406.738,236.558,656.147,-481.791,214.666,651.08,-549.149,218.105,657.996,-629.427,219.318,659.523,-697.024,195.673,645.981,-753.324,200,651.592,-134.341,261.867,638.285,427.984,279.276,631.037,,,,,,
2302,0,-111.038,253.491,645.534,-181.497,244.163,647.112,-256.91,232.436,647.283,-332.757,223.867,646.946,-406.204,236.873,656.158,-481.493,214.669,651.105,-548.681,218.344,657.8,-629.006,219.133,658.859,-696.26,196.845,646.1,-752.804,199.525,651.333,-134.44,260.831,638.138,427.983,279.288,631.007,,,,,,
2303,0,-110.987,254.374,645.474,-181.359,244.329,647.101,-256.581,232.531,647.33,-332.104,223.414,646.912,-405.407,236.15,655.877,-480.833,214.947,650.95,-547.939,217.635,657.628,-628.705,219.91,659.372,,,,-752.398,200.014,650.861,-134.436,260.366,638.075,427.984,279.276,631.037,,,,,,
2304,0,-110.455,254.308,645.419,-180.697,243.766,647.068,-256.016,233.097,647.536,-331.467,223.474,646.675,-404.741,236.73,656.073,-480.204,214.912,651.057,-547.576,217.282,657.59,-627.788,220.187,659.28,-695.495,195.938,646.536,-751.906,199.645,650.774,-134.435,260.38,638.077,427.983,279.288,631.007,,,,,,
2305,0,-109.78,254.796,645.322,-180.071,243.939,646.996,-255.433,232.882,647.458,-331.23,223.301,646.413,-404.457,236.764,656.051,-479.782,215.021,651.122,-547.01,217.06,657.456,,,,-694.776,197.191,646.176,-751.428,198.694,650.663,-134.436,260.445,638.086,427.983,279.288,631.007,,,,,,
2306,0,-109.452,255.104,645.412,-179.608,244.165,646.968,-254.813,232.815,647.388,-330.852,223.356,646.371,-403.545,236.256,655.89,-479.108,215.244,651.092,-546.456,217.39,657.408,-626.689,219.83,659.096,,,,-751.308,198.579,650.521,-134.368,261.435,638.22,427.983,279.288,631.007,,,,,,
2307,0,-109.115,255.588,645.45,-178.955,243.782,646.995,-254.582,233.341,647.943,-330.086,222.806,646.324,-402.989,236.406,655.939,-478.448,215.653,651.503,-545.867,216.563,657.164,-626.093,220.038,659.146,,,,-750.944,198.412,650.306,-134.484,260.764,638.128,427.983,279.288,631.007,,,,,,
2308,0,-108.607,255.918,645.412,-178.086,243.455,646.91,,,,-328.875,222.513,645.576,-402.628,237.013,655.85,,,,-545.239,215.655,656.761,-625.596,219.927,659.11,-693.461,197.471,646.844,-750.327,197.939,650.169,-134.523,260.705,638.121,427.988,279.337,631.008,,,,,,
2309,0,-108.02,255.92,645.468,-177.945,243.924,646.888,-253.3,234.062,648.427,-328.897,221.863,645.261,-401.628,236.346,655.949,-477.548,215.989,651.547,-544.618,215.751,656.432,-624.835,219.968,659.079,,,,-749.865,198.277,649.848,-134.483,260.528,638.096,427.988,279.339,631.008,,,,,,
2310,0,-107.5,256.223,645.503,-177.274,243.733,646.854,-253.164,234.953,648.81,-328.476,220.966,645.32,-400.905,236.383,656.301,-476.97,216.426,651.981,-544.198,215.735,656.599,-624.555,219.753,659.134,,,,-749.538,198.05,649.695,-134.481,260.488,638.091,427.988,279.325,631.038,,,,,,
2311,0,-107.005,256.457,645.442,-176.651,243.419,646.817,-252.224,235.057,648.761,-327.743,221.282,645.03,-400.714,236.677,656.13,-476.584,216.417,651.965,-543.723,215.406,656.652,-623.959,220.055,659.22,-692.217,198.327,647.557,-749.039,196.919,649.449,-134.482,260.501,638.093,427.983,279.289,631.007,,,,,,
2312,0,-106.543,256.696,645.43,-176.261,243.281,646.707,-251.706,234.423,648.631,-327.453,221.38,644.992,-399.896,236.659,656.101,-475.752,216.666,651.859,-543.189,215.674,656.374,-623.173,220.141,659.018,,,,-748.725,196.998,649.325,-134.482,260.511,638.086,427.983,279.288,631.007,,,,,,
2313,0,-106.204,257.199,645.398,-175.575,243.661,646.775,-251.234,234.924,648.743,-327.005,221.323,644.933,-399.237,236.571,656.068,-475.307,216.641,651.975,,,,-622.698,220.068,659.197,-691.165,198.485,647.653,-748.319,197.516,649.039,-134.482,260.511,638.094,427.965,279.288,631.007,,,,,,
2314,0,-105.489,257.166,645.454,-175.045,243.325,646.708,-250.875,235.575,648.728,-326.453,221.204,644.87,-398.756,236.66,656.102,-474.865,217.016,652.094,,,,-622.263,220.283,659.237,-690.582,198.525,647.993,-747.677,197.185,648.921,-134.482,260.51,638.094,427.983,279.284,631.024,,,,,,
2315,0,-105.024,257.34,645.409,-174.619,243.353,646.618,-250.7,235.422,648.692,-325.981,220.873,644.855,-398.153,237.083,656.105,-474.122,217.282,652.043,-542.269,215.404,655.68,-621.627,220.471,659.411,-690.111,198.942,648.121,-747.337,196.587,648.804,-134.483,260.507,638.129,427.984,279.275,631.037,,,,,,
2316,0,-104.516,257.528,645.327,-173.923,243.205,646.568,-250.245,235.761,648.642,-325.604,221.008,644.77,-397.683,237.277,656.052,-473.669,217.991,652.771,-541.41,215.246,655.654,-620.992,220.346,659.216,,,,-747.173,196.61,648.661,-134.482,260.51,638.095,427.984,279.284,631.024,,,,,,
2317,0,-103.777,257.457,645.376,-173.379,243.178,646.606,-248.915,236.116,649.49,-325.029,220.879,644.692,-397.047,237.101,656.101,-473.384,218.377,652.949,-540.863,214.944,655.395,-620.573,220.265,659.339,-689.198,198.976,648.061,-746.403,196.084,648.457,-134.482,260.509,638.093,427.984,279.284,631.024,,,,,,
2318,0,-103.375,257.708,645.221,-172.865,243.305,646.593,-248.325,236.429,649.408,-324.705,220.814,644.733,-396.33,237.535,655.941,-472.381,217.68,652.846,-540.613,214.999,655.325,-619.874,220.567,659.349,-688.49,199.718,648.565,-745.794,196.216,648.183,-134.482,260.509,638.094,427.965,279.275,631.037,,,,,,
2319,0,-102.852,257.725,645.145,-172.316,242.917,646.712,-248.273,236.362,649.56,-324.085,220.783,644.601,-396.098,237.894,656.142,-472.03,218.124,652.923,-540.239,214.969,655.229,-619.2,220.689,659.199,,,,-745.509,196.059,648.073,-134.483,260.507,638.129,427.983,279.275,631.037,,,,,,
2320,0,-101.969,257.34,645.207,-171.815,243.28,646.786,-247.186,237.01,649.675,-323.466,220.483,644.456,-395.433,238.398,656.198,-471.514,218.902,652.977,-539.275,214.349,655.071,-618.867,220.463,659.198,-687.602,199.99,649.275,-745.03,195.239,647.766,-134.482,260.51,638.095,427.978,279.239,631.007,,,,,,
2321,0,-101.439,257.272,645.079,-171.317,242.943,646.67,-247.008,237.314,649.535,-323.124,220.271,644.527,-394.911,238.383,656.107,-470.939,219.054,653.031,-538.667,213.701,654.985,-618.003,220.607,659.288,-687.163,200.41,649.145,-744.495,195.559,647.728,-134.483,260.507,638.128,427.978,279.238,631.006,,,,,,
2322,0,-100.891,257.241,644.866,-170.735,242.792,646.844,-246.817,237.843,649.71,-322.601,220.118,644.408,-394.437,239.207,656.183,,,,-538.198,213.082,654.855,-617.376,220.433,659.384,,,,-744.032,195.776,647.531,-134.482,260.51,638.095,427.961,279.235,631.006,,,,,,
