Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1784,0,-140.537,305.38,674.438,-213.564,301.157,671.183,-291.141,297.849,673.416,-370.368,301.14,677.245,-442.546,299.685,676.958,,,,-591.131,286.397,675.91,,,,-731.505,293.73,677.197,-791.34,294.426,675.775,-137.083,316.196,659.908,247.974,313.769,661.099,,,,,,
1785,0,-138.879,305.445,674.316,-211.829,301.647,671.272,-289.282,298.034,673.709,-368.772,300.776,677.655,,,,,,,-589.53,286.491,676.353,,,,-729.809,293.218,677.07,-789.712,294.641,676.014,-137.103,316.198,659.926,247.949,313.798,661.111,,,,,,
1786,0,-137.224,305.271,674.161,-210.044,302.482,671.118,-287.574,298.056,673.671,-367.091,300.203,677.688,-439.392,297.336,676.759,,,,-587.998,286.828,676.766,,,,,,,-788.055,295.153,676.612,-137.108,316.14,659.928,247.978,313.76,661.097,,,,,,
1787,0,-135.645,305.416,674.122,-208.665,301.912,671.378,-286.146,298.582,673.68,-365.558,300.768,677.787,-438.308,297.742,676.216,,,,-586.513,287.131,677,,,,-726.417,292.876,677.111,-786.432,295.746,676.703,-137.135,316.136,659.928,247.975,313.768,661.098,,,,,,
1788,0,-134.076,305.449,673.971,-207.296,301.685,671.351,-284.566,298.479,673.718,-363.962,301.263,677.727,-436.601,297.429,675.805,,,,-585.088,287.553,677.377,-654.477,299.94,682.945,-724.78,293.086,677.646,-784.858,296.34,676.794,-137.115,316.107,659.929,247.974,313.769,661.097,,,,,,
1789,0,-132.507,305.537,673.772,-205.744,301.936,671.242,-283.141,297.939,673.608,-362.334,300.568,678.367,-435.397,296.619,675.103,,,,-583.625,287.977,677.709,-653.1,299.372,682.582,-723.122,293.113,677.565,-783.235,296.837,677.351,-137.136,316.074,659.914,247.979,313.761,661.088,,,,,,
1790,0,-130.919,305.389,673.547,-204.191,302.123,671.356,-281.464,298.698,674.006,-360.954,301.033,678.508,-433.84,295.948,674.709,,,,-582.074,288.088,678.02,-651.85,298.489,682.122,-721.371,293.282,677.719,-781.66,297.063,677.439,-137.141,315.972,659.874,247.979,313.759,661.098,,,,,,
1791,0,-129.474,305.195,673.208,-202.718,302.946,671.468,-279.845,298.558,674.183,-359.391,301.624,678.42,-432.402,295.098,674.256,,,,-580.676,288.656,678.337,-650.635,297.994,681.45,-719.709,293.497,677.539,-780.024,296.982,677.411,-137.13,315.939,659.822,247.974,313.769,661.099,,,,,,
1792,0,-127.839,305.316,673.361,-201.154,302.432,671.476,-278.283,298.464,674.158,-357.783,301.719,678.46,-430.978,294.667,673.56,,,,-579.462,288.875,678.661,,,,-717.991,293.657,677.293,-778.359,297.081,677.495,-137.106,316.093,659.78,247.978,313.759,661.098,,,,,,
