Trajectories
150
,,Snake_85:Head_M1,,,Snake_85:M2,,,Snake_85:M3,,,Snake_85:M4,,,Snake_85:M5,,,Snake_85:M6,,,Snake_85:M7,,,Snake_85:M8,,,Snake_85:M9,,,Snake_85:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1298,0,-202.14,-0.447389,246.311,-263.379,4.63266,242.476,-339.978,14.6739,233.928,-402.724,-16.6717,253.102,,,,-553.172,-27.0734,250.213,-627.288,-14.7871,253.72,-704.444,-19.2636,253.634,,,,,,,-174.232,-7.80346,232.8,60.4566,-2.8104,229.155,-848.942,-9.68447,248.451,233.799,-5.39146,238.79
1299,0,-201.277,-0.499469,246.239,-262.755,4.64453,242.376,-339.122,14.5864,234.228,-401.938,-16.4453,253.346,,,,-552.275,-27.0411,250.123,,,,,,,,,,,,,-174.23,-7.805,232.791,60.4566,-2.8104,229.155,-848.116,-8.56052,248.596,233.804,-5.40492,238.791
1300,0,-200.311,-0.495444,246.318,-261.748,4.62008,242.354,-338.675,14.1988,234.719,-400.908,-16.1962,253.367,,,,-551.299,-26.6665,250.258,-625.201,-17.5529,254.023,-702.857,-19.3915,253.64,,,,,,,-174.201,-7.78266,232.802,60.458,-2.81525,229.145,-847.515,-7.69453,248.718,233.779,-5.42479,238.803
1301,0,-199.453,-0.513522,246.435,-260.826,4.76497,242.281,-337.778,14.3699,234.671,-400.365,-16.0151,253.569,,,,-550.594,-26.7629,250.367,-624.327,-14.5115,253.662,,,,,,,,,,-174.23,-7.80234,232.8,60.4779,-2.83454,229.143,-846.846,-6.85662,248.785,233.803,-5.4067,238.791
1302,0,-198.515,-0.437065,246.46,-260.154,4.61921,242.254,-336.918,14.1482,234.882,-399.33,-15.8142,253.469,,,,-549.961,-26.4768,250.574,,,,,,,,,,,,,-174.231,-7.80548,232.791,60.4571,-2.81095,229.155,-845.506,-5.49337,248.502,233.805,-5.40416,238.791
1303,0,-197.589,-0.461471,246.347,-259.15,4.72463,242.217,-335.801,13.9924,235.335,-398.594,-15.2986,253.581,,,,-548.979,-25.9516,250.846,-623.102,-16.4838,253.92,,,,,,,,,,-174.248,-7.8053,232.799,60.4564,-2.81011,229.155,-849.091,-9.40133,249.098,233.8,-5.41273,238.8
1304,0,-196.652,-0.469909,246.276,-258.344,4.741,242.277,-335.535,13.8838,235.511,-397.7,-15.1419,253.597,,,,-548.304,-25.7101,250.809,,,,,,,,,,,,,-174.248,-7.80546,232.799,60.458,-2.81523,229.145,-851.32,-13.7891,246.742,233.8,-5.41343,238.8
1305,0,-195.785,-0.235196,246.369,-257.396,4.59762,242.351,-334.433,13.8798,235.388,-396.953,-14.8587,253.67,,,,-547.163,-24.9396,250.555,,,,,,,,,,,,,-174.201,-7.78276,232.802,60.458,-2.81536,229.145,-853.189,-16.176,246.241,233.8,-5.41319,238.8
1306,0,-195.001,-0.300555,246.657,-256.57,4.69315,242.394,-333.929,13.4034,235.963,-396.025,-14.5543,253.626,,,,-546.666,-24.9852,250.794,,,,,,,,,,,,,-174.23,-7.80222,232.8,60.4566,-2.81046,229.155,-853.268,-16.1079,246.171,233.804,-5.40521,238.791
