Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
43548,0,-266.676,-0.171201,632.817,-340.27,-12.1901,631.432,-411.531,-25.7676,629.333,-490.067,-23.5005,635.785,-562.641,-23.7542,637.85,-645.211,-39.2126,635.481,-718.562,-45.0628,637.024,-788.65,-34.585,644.386,-861.62,-46.7242,637.505,-907.957,-62.8395,622.1,-218.183,5.36146,616.731,518.384,50.3052,610.009,-995.035,-31.4209,643.325,,,
43549,0,-264.139,-0.479393,632.625,-339.058,-9.42061,631.632,-409.36,-25.4777,628.675,,,,-560.412,-23.6642,637.808,-642.893,-38.0923,635.842,-716.598,-45.9513,635.88,-785.882,-34.0501,644.477,-859.274,-46.246,638.511,-905.61,-62.6256,622.175,-218.205,5.39536,616.731,518.384,50.3052,610.009,-995.037,-31.4478,643.317,,,
43550,0,-261.801,-0.722816,632.575,,,,-407.282,-26.2197,628.483,,,,-557.941,-23.2211,637.862,-640.697,-37.4243,636.598,-714.281,-47.3251,634.822,-783.532,-34.0341,644.668,-856.889,-44.8775,638.726,-903.197,-61.8943,622.352,-218.218,5.2868,616.731,518.384,50.3052,610.009,-995.054,-31.4262,643.294,,,
43551,0,-259.748,0.186854,632.391,-333.129,-10.2903,632.132,-404.515,-27.7008,628.141,,,,-555.579,-23.1184,637.773,-638.403,-36.3771,637.22,-712.165,-47.5595,633.642,-780.697,-33.8724,644.797,-854.905,-43.7316,639.351,-901.013,-61.473,622.373,-218.255,5.45403,616.778,518.384,50.3052,610.009,-995.04,-31.3673,643.242,,,
43552,0,-257.337,0.19784,632.343,-331.482,-9.12454,632.074,-402.729,-28.0245,627.642,,,,-552.977,-22.8645,637.634,,,,-709.92,-48.9962,632.96,-778.561,-33.4122,644.951,-852.194,-42.9689,639.637,-898.618,-61.4354,622.5,-218.255,5.5077,616.782,518.412,50.2807,610.007,-995.048,-31.3814,643.253,,,
43553,0,-255.233,0.166493,632.333,-329.646,-7.43433,631.701,-400.316,-27.898,627.327,,,,-550.746,-23.0553,637.796,,,,-707.953,-49.9254,631.955,-775.826,-32.8882,644.882,,,,-896.337,-60.8233,623.157,-218.273,5.54747,616.818,518.412,50.2796,610.007,-995.063,-31.3611,643.233,,,
43554,0,-253.214,0.529613,632.259,-327.825,-6.31948,631.801,-398.01,-26.3724,626.944,,,,-548.225,-22.8373,637.933,,,,-705.27,-50.6503,631.2,-773.515,-33.0857,644.958,,,,-894.226,-60.4714,623.504,-218.301,5.52455,616.816,518.412,50.2801,610.007,-995.069,-31.3809,643.176,,,
43555,0,-250.986,0.718531,632.349,-325.875,-5.56428,631.756,-395.796,-27.5032,626.605,-472.839,-18.9915,636.799,-545.757,-22.3606,637.864,-629.23,-32.9612,638.708,-703.297,-50.7722,630.797,-771.205,-32.3573,645.075,,,,-892.022,-59.6298,624.228,-218.303,5.56997,616.818,518.405,50.3035,610.007,-995.066,-31.3778,643.196,,,
43556,0,-248.9,0.841667,632.447,-323.712,-5.13716,631.487,-392.995,-28.3978,626.577,-470.428,-19.1328,636.655,-543.19,-22.266,637.877,-626.619,-31.9404,639.124,-700.859,-51.5553,629.857,-768.702,-32.187,645.075,-842.754,-40.329,640.664,-889.919,-59.2621,624.846,-218.328,5.55123,616.836,518.405,50.3045,610.007,-995.069,-31.3823,643.176,,,
43557,0,-246.289,0.197252,632.242,-321.455,-4.0679,631.572,-390.879,-28.9258,626.395,,,,-540.673,-22.9435,637.783,-624.453,-31.1035,639.304,-698.71,-52.0298,629.507,-766.216,-32.3795,645.272,,,,-887.881,-58.3375,625.606,-218.331,5.59373,616.85,518.424,50.291,610.007,-995.04,-31.3732,643.133,,,
43558,0,-244.52,0.920892,632.07,-319.626,-3.30498,631.523,-388.365,-28.7341,626.093,,,,-538.283,-22.8008,637.612,,,,-696.25,-51.7556,629.02,-763.808,-31.8544,645.229,,,,-885.755,-57.2661,626.375,-218.33,5.5955,616.85,518.412,50.2801,610.007,-995.046,-31.3952,643.077,,,
43559,0,-242.39,1.01053,631.942,-317.23,-2.92077,631.293,-386.623,-27.96,625.799,,,,-536.188,-23.0831,637.386,,,,-693.791,-52.4173,628.795,-761.393,-32.3967,645.33,,,,-883.594,-56.4131,627.205,-218.33,5.59758,616.839,518.416,50.261,610.007,-995.056,-31.3389,642.97,,,
43560,0,-239.497,0.188627,631.682,-314.807,-2.49856,631.665,-383.645,-28.5397,625.628,-460.077,-18.2107,637.7,-533.19,-22.5099,637.416,,,,-691.613,-52.0431,628.311,-759.084,-32.3251,645.43,-832.857,-40.2517,640.692,-881.71,-55.6531,628.024,-218.325,5.60581,616.819,518.403,50.251,609.998,-995.138,-31.4713,642.867,,,
43561,0,-237.137,0.339047,631.969,-312.882,-1.91591,631.674,-381.129,-29.085,625.669,-457.557,-19.1715,637.699,-529.864,-21.7827,637.54,,,,-689.189,-51.6225,628.233,-756.708,-33.002,645.584,-830.536,-39.0471,640.859,-879.726,-54.8158,628.944,-218.305,5.61879,616.821,518.404,50.25,610.007,-995.166,-31.6927,642.58,,,
43562,0,-235.224,0.812226,632.295,,,,-378.785,-28.4777,625.584,,,,-527.667,-22.0033,637.496,,,,-686.487,-51.8998,628.286,-754.369,-33.1813,645.259,-828.189,-38.8926,640.866,-877.669,-53.7809,629.837,-218.304,5.61955,616.821,518.403,50.2511,609.998,-995.067,-31.5034,642.395,,,
43563,0,-233.256,0.827566,632.28,-308.292,-0.15173,631.402,-376.327,-28.2865,625.556,,,,-525.321,-22.4075,637.405,-608.974,-28.9908,639.546,-684.258,-51.5476,628.455,-751.699,-33.06,644.725,-825.483,-38.7979,640.929,-875.628,-52.9563,630.571,-218.27,5.60339,616.801,518.415,50.2617,609.998,-995.028,-31.461,642.367,,,
43564,0,-230.918,0.909825,632.352,-306.742,2.49132,631.247,-373.992,-28.4474,625.629,-449.961,-17.9706,636.8,-522.86,-22.0161,637.221,-606.769,-28.3575,639.744,-681.997,-50.6473,628.606,-749.282,-33.0851,644.733,-823.333,-38.5167,640.866,-873.666,-51.9321,631.562,-218.258,5.6044,616.776,518.415,50.2621,609.998,-995.018,-31.4856,642.357,,,
43565,0,-228.517,0.820756,632.266,-304.19,2.72004,631.127,-371.689,-28.0748,625.769,-447.707,-19.0777,636.599,-520.632,-21.6709,637.199,-604.221,-27.7144,639.843,-679.691,-50.2877,628.778,-747.318,-33.884,644.527,-820.942,-38.2127,640.759,-871.562,-51.0797,632.452,-218.251,5.56547,616.753,518.403,50.2514,609.998,-995.016,-31.484,642.357,,,
43566,0,-226.454,0.864914,631.876,,,,-369.739,-27.3307,625.922,,,,-517.776,-22.2861,637.07,-602.041,-27.1445,639.916,-677.328,-50.1706,628.941,-744.793,-34.9451,644.254,-818.369,-37.9983,640.444,-869.303,-49.6911,633.221,-218.231,5.57714,616.755,518.415,50.2614,609.998,-994.975,-31.4523,642.351,,,
43567,0,-224.576,0.75346,632.011,-299.899,1.82452,631.683,-367.49,-26.8718,626.358,,,,-515.388,-22.471,637.049,-599.71,-26.4793,640.104,-674.984,-49.4869,629.146,,,,-816.062,-38.4354,640.235,-867.259,-48.969,633.825,-218.212,5.54018,616.708,518.415,50.2621,609.998,-994.964,-31.4833,642.352,,,
43568,0,-221.979,0.137783,631.772,-297.606,1.51928,630.775,-365.278,-26.6621,626.274,-440.803,-20.0029,636.021,-513.07,-21.5366,636.737,-597.158,-26.5332,639.642,-672.662,-49.5085,629.436,-740.301,-36.2215,643.319,-813.458,-38.1475,640.579,-865.16,-47.9789,634.561,-218.213,5.53901,616.708,518.409,50.2852,609.998,-994.965,-31.4863,642.353,,,
43569,0,-219.974,1.04129,631.45,-296.14,3.91858,631.179,-363.557,-26.5991,626.331,-438.256,-20.2915,635.614,-510.592,-22.4629,636.832,-594.946,-27.0551,639.677,-670.741,-49.082,629.74,,,,-811.206,-37.5369,640.655,-863.04,-47.1732,634.983,-218.163,5.52848,616.71,518.415,50.2629,609.998,-994.952,-31.5096,642.354,,,
43570,0,-217.979,1.15572,630.78,-293.997,3.21821,631.209,-361.678,-24.8413,626.929,,,,-508.476,-21.9827,636.956,-592.475,-26.3891,639.639,-668.242,-48.641,630.24,,,,-808.85,-36.9782,640.717,-860.987,-46.3404,635.646,-218.164,5.47522,616.672,518.415,50.2614,609.998,-994.935,-31.5458,642.355,,,
43571,0,-216.152,1.00091,630.062,-291.742,2.13596,630.996,-359.496,-25.0541,627.164,,,,-506.285,-21.4207,636.842,-590.384,-26.2953,639.848,-666.351,-47.6804,630.5,-733.958,-38.061,641.023,-806.351,-36.9588,640.558,-858.888,-45.1893,636.01,-218.136,5.50307,616.678,518.415,50.2618,609.998,-994.935,-31.5473,642.355,,,
43572,0,-213.727,1.75291,629.649,-289.642,1.92396,630.795,-357.14,-25.0891,627.32,-432.349,-22.0211,634.672,-504.137,-21.0869,636.756,-588.289,-26.0406,639.849,-664.34,-47.2071,630.807,-732.142,-39.1194,640.075,-804.442,-37.0958,640.606,-856.888,-44.1902,636.592,-218.133,5.45843,616.675,518.415,50.2619,609.998,-994.933,-31.5417,642.355,,,
43573,0,-211.507,2.31919,628.939,-287.552,1.86935,630.628,-355.112,-25.3156,627.844,,,,-502.071,-21.154,636.724,-585.955,-25.2408,639.609,-662.262,-46.9258,631.102,,,,-802.195,-36.8134,640.497,-854.82,-43.3705,636.97,-218.132,5.4065,616.684,518.412,50.2467,610.007,-994.933,-31.5413,642.355,,,
43574,0,-209.952,2.29254,628.86,-285.604,1.91852,630.469,-353.478,-24.1031,628.012,-427.613,-23.5261,633.328,-499.828,-21.1028,636.659,-584.011,-25.0434,639.444,-660.501,-45.8148,631.833,,,,-799.793,-36.7086,640.588,-852.823,-42.4486,637.472,-218.132,5.40826,616.672,518.411,50.28,609.998,-994.933,-31.5414,642.355,,,
43575,0,-208.414,2.4967,628.426,-283.74,1.38065,631.039,-351.429,-23.5729,628.076,-425.802,-24.3218,632.665,-497.715,-21.4219,636.564,-581.981,-25.7604,639.405,-658.894,-45.3609,632.088,,,,-797.688,-36.6999,640.72,-851.053,-42.6102,637.872,-218.135,5.35127,616.701,518.415,50.263,609.998,-994.936,-31.5496,642.336,,,
43576,0,-206.977,2.78292,628.309,-281.967,0.753047,631.218,-349.632,-22.709,628.917,,,,-495.69,-21.2798,636.506,-579.797,-26.4194,639.596,-656.848,-44.5627,632.906,-724.883,-42.528,637.43,-795.728,-36.6444,640.851,-848.974,-41.9153,638.227,-218.135,5.32964,616.718,518.423,50.2906,609.998,-994.933,-31.5419,642.355,,,
43577,0,-205.135,2.9328,627.908,-280.243,0.537789,631.11,-347.621,-22.1207,628.727,,,,-493.763,-21.4387,636.327,-577.584,-26.6369,639.336,-654.954,-43.432,633.102,-722.955,-43.9024,636.261,-793.891,-36.2633,640.982,-846.803,-41.1801,638.495,-218.186,5.25604,616.725,518.415,50.2631,609.998,-994.959,-31.6107,642.344,,,
43578,0,-203.666,3.09782,627.501,-278.618,0.431667,630.985,-346.018,-21.6451,629.389,-420.581,-26.5971,630.942,-491.737,-21.4563,636.259,-575.507,-26.3852,639.079,-653.314,-43.5591,633.89,-721.404,-44.7446,635.387,-792.054,-35.8698,640.889,-844.927,-40.7203,638.767,-218.186,5.20647,616.722,518.416,50.2603,610.007,-994.994,-31.5765,642.335,,,
43579,0,-202.117,3.28871,626.831,-276.942,-0.610813,630.866,-344.349,-20.8741,629.746,,,,-489.724,-21.408,636.216,-573.624,-26.2089,638.875,-651.678,-42.3212,634.08,-720.159,-45.6731,634.933,-790.166,-35.6395,640.778,-843.022,-38.9331,638.707,-218.233,5.15352,616.708,518.405,50.2704,610.006,-994.994,-31.5721,642.335,,,
43580,0,-200.47,3.66097,626.473,-275.23,-1.19022,630.945,-343.302,-18.8724,630.252,,,,-487.822,-21.2687,636.239,-571.935,-26.0835,639.018,-650.054,-41.4882,634.91,-718.826,-46.3445,634.132,-788.247,-35.2418,641.083,-841.933,-38.5697,638.657,-218.287,5.08703,616.708,518.424,50.2904,610.007,-994.99,-31.5651,642.354,,,
43581,0,-199.092,4.04135,625.868,-273.497,-1.5481,631.268,-341.412,-18.8459,630.68,-415.353,-28.3057,629.274,-486.065,-21.2876,636.267,-570.187,-26.3137,638.961,-648.299,-41.8837,635.571,-717.076,-47.299,633.518,-786.622,-35.0375,641.22,-839.567,-39.4669,638.633,-218.349,4.97729,616.717,518.423,50.2921,609.998,-995.016,-31.4978,642.37,,,
43582,0,-197.83,4.61815,625.87,-271.647,-2.31338,631.188,-339.789,-18.3773,630.941,-413.801,-28.4558,628.865,-484.335,-20.7975,636.281,-568.487,-26.5416,638.867,-647.002,-40.1844,636.086,-715.699,-47.3971,632.565,-785.023,-34.8574,641.451,-837.51,-40.0329,638.788,-218.359,4.96027,616.701,518.423,50.2917,609.998,-995.017,-31.4938,642.37,,,
43583,0,-196.166,4.47711,625.325,-270.221,-2.54168,631.116,-338.324,-16.9511,631.759,,,,-482.678,-20.851,636.27,-566.865,-26.3531,638.96,-645.511,-39.7774,636.398,-714.468,-47.8041,631.845,-783.454,-34.8101,641.43,-835.163,-41.2925,638.841,-218.395,4.96964,616.699,518.423,50.2916,609.998,-995.039,-31.5566,642.378,,,
43584,0,-194.568,4.50129,624.822,-268.79,-3.04053,631.015,-337.484,-15.7993,632.036,,,,-481.031,-21.044,636.269,-565.296,-25.9962,638.923,-643.887,-39.1763,636.999,-713.131,-48.988,631.671,-782.175,-34.1913,641.45,-833.706,-41.0923,638.676,-218.422,4.94816,616.717,518.423,50.2916,609.998,-995.04,-31.5609,642.378,,,
43585,0,-193.317,4.73552,624.295,-267.273,-2.99695,631.025,-336.273,-14.7021,632.189,,,,-479.477,-20.7664,636.266,-563.645,-25.9637,638.814,-642.573,-37.7365,637.246,-711.67,-49.3819,631.118,-780.67,-33.5742,641.711,-832.447,-40.5058,638.63,-218.425,4.99447,616.72,518.423,50.2916,609.998,-995.058,-31.5289,642.377,,,
43586,0,-191.908,4.77738,624.047,,,,-334.345,-13.5295,633.201,-407.487,-29.4425,627.336,-477.968,-20.6795,636.229,-561.983,-26.3002,638.746,-641.137,-37.8249,637.356,-710.161,-49.8229,630.504,-779.077,-33.4332,641.848,-831.138,-39.8879,638.649,-218.424,4.99642,616.72,518.423,50.2916,609.998,-995.043,-31.5652,642.359,,,
43587,0,-190.754,5.13424,623.776,-265.255,-2.73929,631.62,-332.994,-12.8391,633.197,-405.513,-31.7629,627.088,-476.554,-20.5124,636.136,-560.502,-26.8338,638.694,-639.867,-37.5708,637.986,-708.983,-50.6508,629.991,-777.529,-33.2157,641.954,-829.677,-39.9506,638.589,-218.368,5.14272,616.74,518.412,50.2813,609.998,-995.04,-31.5601,642.378,,,
43588,0,-189.782,5.28865,623.543,-264.043,-2.91054,631.401,,,,,,,-475.259,-20.4177,636.154,-559.405,-26.4742,638.264,-638.638,-37.3106,638.177,-707.921,-50.8664,629.717,-776.251,-32.3284,641.971,-828.248,-39.8544,638.507,-218.427,5.04858,616.714,518.4,50.2357,610.006,-995.04,-31.5588,642.378,,,
43589,0,-188.446,5.59429,622.922,-262.028,-4.11199,631.603,,,,,,,-473.971,-20.4728,636.35,-558.206,-26.366,638.508,-637.519,-37.4168,638.4,-706.464,-50.7923,629.118,-774.678,-31.7182,641.944,-826.895,-39.5165,638.391,-218.426,5.05012,616.693,518.401,50.2416,609.994,-995.04,-31.5588,642.378,,,
43590,0,-187.741,5.91713,622.707,-261.881,-3.18896,631.521,-329.99,-10.3259,634.242,-402.546,-29.9868,626.099,-472.598,-19.8798,636.293,-556.65,-26.7315,638.504,-636.458,-36.5084,638.523,-705.434,-50.8198,628.424,-773.179,-31.6252,642.119,-825.544,-39.4308,638.312,-218.43,5.09582,616.649,518.414,50.2868,609.994,-995.017,-31.4979,642.37,,,
43591,0,-186.8,5.9481,622.476,-260.631,-3.56665,631.486,-328.769,-9.75964,634.041,,,,-471.307,-19.4217,636.26,-555.507,-26.0047,638.302,,,,-704.296,-51.8503,628.019,-771.988,-31.3504,642.001,-824.13,-39.267,638.27,-218.436,5.13848,616.617,518.414,50.2887,609.994,-995.019,-31.5022,642.352,,,
43592,0,-186.041,6.19729,622.36,-259.989,-3.84408,631.383,-328.259,-7.83326,634.032,-400.296,-30.9384,625.608,-470.305,-19.8148,636.42,-554.345,-26.127,638.3,-634.284,-36.2695,638.891,-702.965,-51.9906,627.579,-770.915,-31.096,642.234,-822.877,-39.4567,638.299,-218.392,5.05257,616.528,518.414,50.2878,609.994,-994.998,-31.5264,642.371,,,
43593,0,-185.175,6.58256,622.159,-259.035,-4.33363,631.38,-327.515,-6.46453,634.081,,,,-469.216,-18.7573,636.449,-553.332,-26.3667,638.321,,,,-702.151,-52.2087,627.453,-769.482,-31.1018,642.325,-821.726,-38.7791,638.244,-218.397,5.18698,616.521,518.405,50.2584,609.994,-994.987,-31.5564,642.373,,,
43594,0,-184.596,6.86964,621.969,-257.874,-4.316,631.151,-326.655,-5.53868,634.171,-398.323,-30.8673,625.023,-468.024,-18.774,636.474,-552.105,-25.7201,638.328,,,,-701.143,-52.6763,626.81,-768.2,-30.4168,642.237,-820.737,-39.122,638.847,-218.366,5.25837,616.477,518.405,50.2571,609.994,-994.963,-31.4964,642.365,,,
43595,0,-183.968,7.31525,621.887,-257.384,-4.3193,631.189,-325.851,-4.75221,634.34,,,,-467.277,-18.7879,636.543,-551.316,-25.9175,638.636,-630.508,-34.9444,639.133,-700.027,-52.9077,626.509,-767.156,-30.2085,642.391,-819.265,-38.4636,638.528,-218.361,5.25334,616.455,518.405,50.2577,609.994,-994.963,-31.4793,642.352,,,
43596,0,-183.295,7.64599,621.595,-256.805,-4.13682,631.01,-324.865,-4.45757,634.294,-396.569,-30.5264,624.595,-466.187,-18.2315,636.488,-550.255,-25.5963,638.548,-629.748,-33.9607,639.183,-699.264,-52.8573,626.367,-766.151,-30.3116,642.44,-818.259,-37.806,638.486,-218.308,5.2897,616.426,518.412,50.2797,610.007,-994.963,-31.4801,642.352,,,
43597,0,-182.617,7.81832,621.306,-256.129,-3.95908,631.173,-324.432,-4.2202,634.308,,,,-465.366,-18.1777,636.415,-549.224,-25.7382,638.764,-628.56,-33.6511,639.308,-698.234,-53.3014,626.11,-765.014,-29.4765,642.495,-817.103,-37.7682,638.484,-218.308,5.34121,616.416,518.414,50.288,609.994,-994.945,-31.5111,642.353,,,
43598,0,-181.852,8.382,621.198,-255.304,-4.07208,631.148,-322.72,-4.67458,633.955,,,,-464.443,-18.2679,636.549,-548.496,-25.5954,638.629,-628.044,-34.088,639.553,-697.579,-53.1906,626.056,-764.068,-28.9567,642.27,-816.146,-37.6133,638.451,-218.316,5.33585,616.389,518.414,50.2879,609.994,-994.963,-31.4826,642.352,,,
43599,0,-181.596,8.36594,621.017,-254.566,-3.91436,631.206,-322.609,-3.68408,633.987,-390.66,-48.0693,625.976,-463.764,-18.7307,636.385,-547.688,-24.9193,638.47,-627.453,-33.585,639.933,-696.451,-53.2727,625.72,-763.162,-28.7958,642.406,-815.099,-37.4755,638.493,-218.317,5.33456,616.389,518.414,50.2877,609.994,-994.963,-31.4799,642.352,,,
43600,0,-180.616,8.48149,620.753,-254.325,-3.68214,631.179,-322.057,-2.60243,633.85,,,,-462.84,-18.1432,636.589,-546.908,-24.6605,638.652,-626.438,-34.208,639.866,-695.954,-53.4393,625.894,-762.041,-28.3221,642.278,-814.23,-37.1391,638.565,-218.345,5.30701,616.407,518.414,50.2877,609.994,-994.963,-31.4806,642.352,,,
43601,0,-180.147,8.46108,620.558,-253.857,-3.1148,631.333,-321.32,-1.36914,633.915,-392.719,-30.9898,624.352,-462.063,-17.9329,636.433,-545.963,-24.8605,638.336,-625.751,-33.7971,639.768,-694.965,-53.5678,625.514,-761.157,-28.2237,642.457,-813.123,-36.8085,638.657,-218.364,5.2846,616.411,518.414,50.2877,609.994,-994.963,-31.4807,642.352,,,
43602,0,-179.729,8.42193,620.347,-253.607,-3.03127,631.426,-320.964,-1.17495,634.09,,,,-461.33,-17.7936,636.501,-545.428,-24.4428,638.66,-625.088,-33.3613,639.949,-694.237,-53.2316,625.404,-760.005,-28.3349,642.457,-812.718,-36.8992,638.586,-218.391,5.31567,616.413,518.414,50.2877,609.994,-994.959,-31.473,642.371,,,
43603,0,-179.109,8.19754,620.3,-253.15,-3.12498,631.363,-320.421,-0.898269,634.157,-391.13,-32.2183,624.491,-460.611,-17.531,636.473,-544.592,-24.6345,638.689,-624.246,-33.2768,639.764,-693.614,-53.5296,625.242,-759.143,-27.8894,642.504,-811.28,-36.0962,638.901,-218.405,5.30911,616.42,518.414,50.2877,609.994,-994.97,-31.4441,642.37,,,
43604,0,-178.712,8.01692,620.391,-252.656,-2.9708,630.951,-319.833,0.271235,634.211,-390.836,-31.3977,624.12,-459.829,-17.6638,636.449,-543.76,-24.5806,638.664,-623.645,-32.7245,639.745,-692.624,-53.5309,624.955,-758.193,-28.2041,642.469,-810.212,-35.127,639.052,-218.437,5.33203,616.443,518.405,50.3036,610.007,-994.989,-31.412,642.369,,,
43605,0,-178.347,7.47239,620.272,-252.061,-2.78285,631.426,-319.721,1.12457,634.3,,,,-459.433,-17.9789,636.532,-543.438,-24.4294,638.717,-623.174,-32.3604,639.574,-692.328,-53.2752,625.015,-757.364,-27.8198,642.617,-809.592,-35.7439,638.973,-218.428,5.3437,616.468,518.414,50.2884,609.994,-994.989,-31.4231,642.382,,,
43606,0,-177.781,7.48531,620.542,-251.745,-2.89151,631.507,-319.513,1.05501,634.467,,,,-458.528,-17.3742,636.52,-542.392,-24.1521,638.746,,,,-691.34,-53.6644,624.667,-756.75,-28.4496,642.626,-809.096,-35.4662,639.041,-218.483,5.34737,616.487,518.412,50.28,610.007,-994.989,-31.4249,642.382,,,
43607,0,-177.249,6.54242,620.586,,,,-318.62,1.5605,633.986,,,,-458.1,-18.1407,636.485,-541.939,-24.1919,638.645,,,,-690.849,-53.6651,624.541,-755.937,-28.4007,642.569,-808.273,-35.326,639.076,-218.461,5.3734,616.505,518.412,50.28,610.007,-995.024,-31.4573,642.388,,,
43608,0,-176.794,5.97637,620.619,-251.565,-2.28013,631.578,-318.147,1.888,633.713,-388.258,-31.9418,623.953,-457.593,-17.4159,636.539,-541.574,-24.1799,638.958,,,,-690.382,-53.9434,624.435,-755.393,-28.423,642.507,-807.491,-35.5608,639.041,-218.482,5.41194,616.539,518.405,50.3035,610.007,-995.042,-31.4291,642.387,,,
43609,0,-176.707,5.44035,620.762,-251.166,-1.9617,631.263,-318.135,2.06627,633.796,,,,-456.867,-17.6731,636.514,-540.603,-23.7829,638.922,-620.103,-33.7748,640.324,-689.493,-53.6831,624.219,-754.533,-28.6156,642.317,-807.132,-35.0505,639.11,-218.482,5.41775,616.569,518.414,50.2886,609.994,-995.042,-31.4263,642.387,,,
43610,0,-176.312,4.60647,620.791,-250.977,-1.69903,631.304,-318.176,2.09805,633.832,,,,-456.409,-17.3835,636.467,-540.366,-23.6507,638.883,-619.71,-33.1863,640.353,-689.19,-53.5594,624.166,-754.091,-28.556,642.448,-806.372,-35.1657,638.907,-218.468,5.43262,616.578,518.406,50.2581,609.994,-995.042,-31.427,642.387,,,
