Trajectories
150
,,Snake_95:Head_M1,,,Snake_95:M2,,,Snake_95:M3,,,Snake_95:M4,,,Snake_95:M5,,,Snake_95:M6,,,Snake_95:M7,,,Snake_95:M8,,,Snake_95:M9,,,Snake_95:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1041,0,-168.333,121.303,843.557,-232.643,115.556,838.12,-296.188,111.235,836.27,-359.952,120.663,847.496,-424.483,111.296,841.716,-496.979,111.929,844.362,-573.122,131.537,850.547,-634.927,111.396,848.478,-712.059,130.739,849.416,-779.712,125.187,849.605,-131.331,142.606,834.847,138.662,137.553,833.075,,,,878.202,136.986,850.95
1042,0,-167.719,122.399,844.072,-231.686,115.142,838.069,-295.208,111.899,836.315,-359.212,121.009,847.404,-423.465,111.495,841.49,-496.348,112.236,844.462,-572.008,131.11,850.796,-634.229,111.801,848.418,-711.13,130.907,849.092,-778.572,125.244,849.566,-131.305,142.626,834.848,138.662,137.561,833.064,,,,878.202,136.991,850.951
1043,0,-166.289,122.715,844.024,-231.032,115.5,837.699,-294.393,111.37,836.287,-358.166,120.985,847.746,-422.831,111.126,841.338,-495.336,112.352,844.506,-571.154,131.265,850.935,-633.548,112.171,848.431,-710.305,130.768,849.216,-777.803,125.594,849.489,-131.304,142.628,834.848,138.662,137.561,833.064,,,,878.202,136.989,850.941
1044,0,-165.505,121.422,843.917,-230.019,114.931,837.558,-293.404,111.593,836.936,-357.275,120.776,847.729,-421.689,111.134,841.176,-494.384,112.476,844.763,-570.233,130.69,850.794,-632.633,112.425,848.277,-709.219,130.387,849.019,-776.847,125.748,849.307,-131.28,142.638,834.85,138.674,137.574,833.062,,,,878.202,136.986,850.95
1045,0,-164.909,122.619,844.186,-229.341,115.041,837.058,-292.671,112.324,837.335,-356.524,121.69,847.353,-421.244,110.931,841.222,-493.49,113.301,844.887,-569.289,130.788,850.813,-631.827,112.134,848.226,-708.563,130.129,849.259,-776.114,126.26,849.493,-131.311,142.711,834.881,138.685,137.547,833.061,,,,878.209,136.994,850.957
1046,0,-163.871,121.655,844.031,-228.544,114.801,836.91,-291.521,111.772,837.428,-355.38,120.974,847.773,-420.147,110.648,841.066,-492.43,112.749,844.875,-568.407,130.251,850.778,-630.846,112.7,847.967,-707.385,129.978,849.282,,,,-131.295,142.645,834.865,138.686,137.537,833.044,,,,878.204,136.982,850.955
1047,0,-162.71,121.426,843.961,-227.618,114.53,836.788,-290.825,112.752,837.469,-354.629,121.532,847.716,-419.649,110.69,841.03,-491.833,113.148,844.885,-567.513,130.194,850.682,-629.829,112.985,848.304,-706.782,129.83,849.246,-774.568,127.768,849.756,-131.305,142.626,834.85,138.685,137.545,833.061,,,,878.212,137,850.943
1048,0,-162.372,122.445,844.024,-226.871,114.615,836.73,-289.905,112.611,837.577,-353.69,121.538,847.583,-418.438,110.854,840.925,-490.514,113.03,844.665,-566.655,129.749,850.698,-628.908,113.045,848.578,-705.633,129.747,849.213,-773.563,127.618,849.934,-131.305,142.627,834.85,138.675,137.574,833.062,,,,878.209,136.994,850.957
1049,0,-161.136,121.465,843.974,-226.013,113.977,836.42,-289.135,112.597,837.567,-352.853,121.303,847.755,-417.78,111.031,840.693,-489.931,113.226,844.708,-565.843,128.82,850.609,-628.219,112.924,848.571,-704.983,129.247,849.303,-772.571,127.74,849.471,-131.305,142.627,834.85,138.685,137.547,833.061,,,,878.202,136.986,850.95
1050,0,-160.369,121.936,843.924,-225.413,114.107,836.143,-288.237,112.757,837.615,-351.764,121.376,847.418,-416.769,110.48,840.75,-488.978,113.179,844.555,-564.874,129.241,850.984,,,,-703.891,129.361,849.236,,,,-131.305,142.627,834.85,138.685,137.545,833.061,,,,878.211,137.005,850.943
