Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake:Head_M1,,,Snake:M2,,,Snake:M3,,,Snake:M4,,,Snake:M5,,,Snake:M6,,,Snake:M7,,,Snake:M8,,,Snake:M9,,,Snake:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
2483,0,-212.338,54.9538,149.574,-219.774,39.8833,141.418,-282.68,51.7217,149.004,-339.452,23.6143,135.364,-386.24,25.9018,138.473,-440.273,27.8842,145.902,-494.298,25.1791,145.435,-557.817,17.0214,135.276,-622.514,34.4261,154.999,-692.542,16.279,139.157,-191.883,62.5509,135.033,288.297,79.1872,117.829,,,,1027.66,94.4067,129.546
2484,0,-212.137,54.8449,149.551,-219.778,39.8711,141.38,-282.682,51.7267,149.001,-339.458,23.6056,135.358,-386.24,25.9022,138.473,-440.27,27.901,145.9,-494.304,25.1565,145.408,-557.813,17.0234,135.301,-622.523,34.4177,155.009,-692.544,16.2608,139.153,-191.884,62.5781,135.013,288.321,79.1676,117.839,,,,1027.65,94.3983,129.565
2485,0,-212.01,54.8864,149.574,-219.774,39.879,141.416,-282.673,51.72,148.766,-339.458,23.6054,135.354,-386.243,25.8978,138.441,-440.268,27.9085,145.899,-494.269,25.2155,145.375,-557.813,17.0232,135.302,-622.506,34.3557,155.008,-692.517,16.1951,139.065,-191.909,62.5597,135.035,288.32,79.1694,117.827,,,,1027.66,94.4171,129.549
2486,0,-211.852,54.907,149.642,-219.777,39.8775,141.38,-282.675,51.7277,148.75,-339.458,23.6066,135.358,-386.243,25.8975,138.44,-440.231,27.9428,145.888,-494.266,25.2369,145.369,-557.779,17.0779,135.291,-622.451,34.4281,155.057,-692.542,16.2479,139.151,-191.907,62.5757,135.059,288.32,79.1698,117.826,,,,1027.66,94.4083,129.548
2487,0,-211.727,54.8963,149.633,-219.773,39.8832,141.415,-282.675,51.7278,148.757,-339.454,23.6094,135.353,-386.24,25.9022,138.472,-440.229,27.9497,145.887,-494.267,25.2339,145.37,-557.776,17.098,135.287,-622.453,34.4497,155.059,-692.496,16.2039,139.042,-191.909,62.5593,135.036,288.319,79.1627,117.839,,,,1027.66,94.4172,129.549
2488,0,-211.588,54.8721,149.68,-219.578,41.0634,141.35,-282.676,51.7271,149.035,-339.448,23.6137,135.36,-386.243,25.8979,138.442,-440.225,27.9398,145.907,-494.267,25.2296,145.371,-557.743,17.1497,135.277,-622.464,34.3584,155.017,-692.514,16.2789,139.143,-191.91,62.5163,135.06,288.32,79.1566,117.821,,,,1027.66,94.4175,129.549
2489,0,-211.509,54.7831,149.687,-219.685,40.5269,141.334,-282.621,51.6777,149.054,-339.444,23.6167,135.355,-386.24,25.9021,138.472,-440.219,27.9636,145.898,-494.267,25.2287,145.371,-557.739,17.1651,135.274,-622.426,34.3272,155.018,-692.471,16.1948,139.052,-191.908,62.5272,135.055,288.299,79.1709,117.835,,,,1027.66,94.4161,129.547
2490,0,-211.384,54.7457,149.695,-219.728,39.9599,141.401,-282.614,51.6569,149.049,-339.439,23.6205,135.358,-386.22,25.9317,138.42,-440.203,27.9231,145.903,-494.267,25.2291,145.371,-557.738,17.1626,135.3,-622.374,34.3282,155.08,-692.445,16.1301,139.053,-191.936,62.52,135.062,288.304,79.1412,117.836,,,,1027.66,94.4174,129.549
2491,0,-211.286,54.6908,149.674,-219.736,39.8076,141.423,-282.667,51.6956,149.047,-339.444,23.6174,135.355,-386.204,25.9634,138.408,-440.199,27.9312,145.902,-494.267,25.2294,145.371,-557.719,17.0941,135.308,-622.373,34.3304,155.083,-692.443,16.1363,139.049,-191.937,62.5186,135.062,288.297,79.1733,117.823,,,,1027.66,94.4067,129.546
2492,0,-211.19,54.6314,149.652,-219.727,39.8793,141.453,-282.676,51.7231,149.043,-339.444,23.6165,135.355,-386.207,25.9638,138.376,-440.203,27.9176,145.904,-494.267,25.2294,145.371,-557.687,17.1268,135.3,-622.359,34.2782,155.082,-692.422,16.0842,139.059,-191.937,62.5196,135.063,288.32,79.1646,117.809,,,,1027.64,94.3785,129.544
2493,0,-211.085,54.5677,149.686,-219.723,39.9518,141.445,-282.675,51.7253,149.043,-339.43,23.5662,135.361,-386.208,25.9595,138.375,-440.2,27.9335,145.902,-494.251,25.1626,145.38,-557.684,17.1499,135.29,-622.357,34.2678,155.082,-692.392,16.1016,139.04,-191.938,62.474,135.057,288.319,79.1624,117.838,,,,1027.64,94.3852,129.541
2494,0,-210.964,54.5404,149.654,-219.766,39.9236,141.452,-282.674,51.7195,149.044,-339.426,23.572,135.358,-386.214,25.949,138.366,-440.156,28.0018,145.912,-494.253,25.1415,145.363,-557.68,17.1543,135.32,-622.318,34.2318,155.079,-692.371,16.0785,139.029,-191.937,62.4691,135.058,288.319,79.1625,117.839,,,,1027.64,94.3735,129.541
2495,0,-210.844,54.585,149.665,-219.77,39.8897,141.456,-282.666,51.7116,149.084,-339.426,23.5781,135.357,-385.821,26.4829,138.128,-440.147,28.0282,145.928,-494.254,25.1453,145.36,-557.647,17.2052,135.311,-622.275,34.2128,155.084,-692.368,16.0885,139.031,-191.937,62.4714,135.058,288.319,79.1626,117.839,,,,1027.64,94.37,129.526
2496,0,-210.672,54.5669,149.669,-219.725,39.9281,141.447,-282.665,51.7065,149.087,-339.426,23.5787,135.357,-385.785,26.5937,138.105,-440.134,27.9523,145.936,-494.217,25.2054,145.349,-557.607,17.2787,135.316,-622.25,34.1628,155.084,-692.32,16.0612,139.027,-191.937,62.4711,135.057,288.319,79.1626,117.839,,,,1027.66,94.3921,129.533
2497,0,-210.531,54.4317,149.682,-219.721,39.9575,141.443,-282.665,51.7072,149.086,-339.413,23.586,135.355,-386.138,26.0697,138.319,-440.096,27.984,145.928,-494.218,25.2194,145.315,-557.569,17.3511,135.309,-622.172,34.1086,155.016,-692.316,16.072,139.029,-191.913,62.4474,135.032,288.319,79.1626,117.839,,,,1027.66,94.4174,129.549
2498,0,-210.453,54.395,149.692,-219.722,39.962,141.443,-282.658,51.7042,149.125,-339.433,23.5367,135.365,-386.174,25.8596,138.322,-440.13,27.9696,145.935,-494.219,25.2153,145.314,-557.567,17.3641,135.307,-622.172,34.0884,155.077,-692.295,16.0138,139.032,-191.916,62.386,135.033,288.297,79.18,117.841,,,,1027.66,94.4084,129.548
2499,0,-210.463,54.5024,149.725,-219.767,39.909,141.454,-282.657,51.7,149.128,-339.398,23.5496,135.36,-386.165,25.8838,138.315,-440.095,28.0025,145.969,-494.219,25.2114,145.315,-557.599,17.3034,135.34,-622.157,34.0354,155.072,-692.274,15.9612,139.022,-191.916,62.379,135.032,288.298,79.1819,117.811,,,,1027.66,94.4078,129.548
2500,0,-210.55,54.6643,149.79,-219.77,39.8794,141.47,-282.657,51.6998,149.127,-339.389,23.5973,135.351,-386.161,25.9261,138.306,-440.121,27.9795,145.991,-494.219,25.2107,145.316,-557.484,17.3776,135.322,-622.088,33.8825,155.065,-692.223,15.9423,139.019,-191.916,62.3827,135.033,288.299,79.1785,117.823,,,,1027.66,94.4079,129.548
2501,0,-210.405,54.5488,149.786,-219.769,39.8785,141.469,-282.657,51.7009,149.127,-339.39,23.6054,135.35,-386.124,25.9853,138.261,-440.072,27.9502,145.99,-494.219,25.2111,145.315,-557.469,17.4207,135.339,-622.07,33.8846,155.064,-692.197,15.8964,139.024,-191.945,62.3654,135.01,288.288,79.1495,117.855,,,,1027.66,94.4229,129.549
2502,0,-210.173,54.2806,149.776,-219.763,39.8904,141.519,-282.63,51.6831,149.137,-339.389,23.6082,135.368,-386.122,26.0009,138.257,-440.057,27.9853,146.03,-494.219,25.2114,145.315,-557.438,17.474,135.329,-621.756,33.9069,154.881,-692.147,15.8754,139.022,-191.945,62.3633,135.01,288.297,79.1793,117.841,,,,1027.66,94.4083,129.548
2503,0,-209.981,53.9541,149.836,-219.722,39.9374,141.474,-282.603,51.6557,149.13,-339.34,23.5627,135.369,-386.11,25.9253,138.27,-440.055,27.998,146.03,-494.219,25.2114,145.315,-557.324,17.4725,135.369,-621.896,33.7673,155.06,-692.055,15.89,139.162,-191.948,62.3055,135.012,288.298,79.1777,117.853,,,,1027.66,94.4171,129.549
2504,0,-209.872,54.0332,149.856,-219.715,39.9662,141.505,-282.549,51.6123,149.132,-339.335,23.5649,135.366,-386.111,25.8979,138.274,-440.052,28.0112,146.025,-494.185,25.2628,145.273,-557.252,17.5712,135.354,-621.871,33.7014,155.057,-692.018,15.8211,138.972,-191.944,62.3563,135.01,288.32,79.1598,117.851,,,,1027.66,94.4162,129.547
2505,0,-209.751,54.0796,149.853,-219.716,39.9653,141.507,-282.543,51.5949,149.135,-339.336,23.5698,135.365,-386.072,25.9536,138.259,-440.055,27.9992,146.029,-494.183,25.2804,145.269,-557.189,17.604,135.373,-621.804,33.6131,155.05,-691.946,15.7613,138.945,-191.925,62.2757,135.012,288.299,79.1836,117.841,,,,1027.66,94.4021,129.535
2506,0,-209.85,53.8347,150.008,-219.671,40.0079,141.511,-282.538,51.594,149.174,-339.336,23.5706,135.365,-386.068,25.9792,138.255,-439.995,28.0083,146.05,-494.147,25.3331,145.259,-557.166,17.5381,135.406,-621.71,33.5502,155.033,-691.895,15.7642,138.896,-191.947,62.2943,135.011,288.319,79.1683,117.817,,,,1027.64,94.3716,129.528
2507,0,-209.773,53.7519,150.01,-219.667,40.0287,141.509,-282.538,51.5954,149.176,-339.335,23.5614,135.401,-386.073,25.9731,138.222,-440.029,27.9661,146.06,-494.145,25.3471,145.257,-557.142,17.5544,135.377,-621.689,33.3916,154.907,-691.824,15.706,138.878,-191.922,62.329,135.012,288.319,79.1624,117.838,,,,1027.64,94.3617,129.527
2508,0,-209.771,53.7402,150.003,-219.668,40.0281,141.508,-282.539,51.5973,149.175,-339.335,23.5586,135.402,-386.06,25.8985,138.235,-440.03,27.9646,146.058,-494.146,25.3431,145.258,-557.101,17.7009,135.548,-621.615,33.3596,154.886,-691.723,15.6126,138.859,-191.944,62.364,135.01,288.343,79.1422,117.849,,,,1027.66,94.4013,129.535
2509,0,-209.257,54.2039,149.957,-219.668,40.023,141.509,-282.539,51.5981,149.175,-339.299,23.5834,135.395,-386.076,25.9439,138.212,-440.026,27.9846,146.053,-494.143,25.3592,145.256,-557.071,17.6942,135.561,-621.538,33.3277,154.852,-691.621,15.5663,138.831,-191.973,62.3801,135.02,288.343,79.1415,117.849,,,,1027.64,94.3723,129.528
2510,0,-209.115,54.2871,149.952,-219.668,40.0207,141.509,-282.532,51.5934,149.215,-339.297,23.589,135.394,-386.061,25.9026,138.229,-440.037,28.0623,146.076,-494.143,25.3652,145.255,-557.043,17.7135,135.549,-621.463,33.3195,154.85,-691.592,15.6235,138.802,-191.972,62.3694,135.012,288.321,79.1591,117.851,,,,1027.64,94.371,129.528
2511,0,-209.074,54.3114,149.965,-219.668,40.0209,141.509,-282.531,51.5882,149.218,-339.296,23.5909,135.413,-386.021,25.933,138.222,-439.982,28.0643,146.092,-494.109,25.4007,145.247,-556.987,17.7174,135.556,-621.394,33.4015,154.821,-691.519,15.6825,138.74,-191.966,62.4461,135.034,288.345,79.1462,117.849,,,,1027.66,94.4001,129.532
2512,0,-209.02,54.3122,149.962,-219.668,40.0215,141.509,-282.48,51.5537,149.218,-339.303,23.2933,135.438,-386.019,25.952,138.219,-439.974,28.0746,146.123,-494.111,25.4068,145.214,-557.049,17.516,135.747,-621.302,33.4574,154.82,-691.48,15.7769,138.72,-192.009,62.5067,135.089,288.329,79.1689,117.843,,,,1027.66,94.4009,129.533
2513,0,-208.95,54.2986,149.986,-219.668,40.0217,141.509,-282.415,51.4958,149.262,-339.253,23.587,135.407,-386.021,25.9529,138.205,-439.974,28.0761,146.122,-494.095,25.3367,145.22,-557.042,17.3699,135.8,-621.288,33.5526,154.824,-691.478,15.814,138.683,-191.966,62.5064,135.041,288.32,79.16,117.851,,,,1027.64,94.3705,129.526
2514,0,-208.878,54.2794,150.008,-219.668,40.0217,141.509,-282.408,51.4714,149.267,-339.253,23.678,135.395,-386.02,25.9504,138.218,-439.975,28.0756,146.121,-494.061,25.3705,145.197,-557.19,17.1209,135.751,-621.204,33.7638,154.989,-691.451,15.8514,138.67,-191.965,62.5026,135.04,288.321,79.1593,117.851,,,,1027.66,94.4011,129.535
2515,0,-208.894,54.3836,150.048,-219.624,40.0709,141.499,-282.488,51.5292,149.279,-339.217,23.6855,135.39,-385.972,25.9283,138.171,-439.971,28.0802,146.156,-494.059,25.3912,145.19,-557,17.293,135.823,-621.13,33.9145,155.014,-691.414,15.9458,138.646,-191.961,62.5616,135.038,288.297,79.1807,117.854,,,,1027.66,94.393,129.534
2516,0,-208.78,54.3444,150.005,-219.62,40.0951,141.496,-282.424,51.5156,149.261,-339.202,23.6222,135.397,-385.969,25.9242,138.181,-439.957,28.0103,146.161,-494.06,25.392,145.19,-556.952,17.3381,135.844,-621.078,33.987,154.996,-691.385,16.0133,138.599,-191.936,62.5654,135.037,288.303,79.1837,117.832,,,,1027.66,94.4004,129.533
2517,0,-208.644,54.2594,150.009,-219.621,40.0942,141.496,-282.361,51.4536,149.265,-339.196,23.6449,135.392,-385.971,25.9252,138.17,-439.954,27.9948,146.195,-494.06,25.389,145.19,-556.939,17.2581,135.853,-621.047,34.0541,155.004,-691.347,15.8893,138.56,-191.935,62.5621,135.037,288.319,79.163,117.838,,,,1027.66,94.3913,129.531
2518,0,-208.573,54.163,150.087,-219.611,40.0212,141.541,-282.346,51.4204,149.309,-339.196,23.6556,135.39,-385.972,25.9261,138.164,-439.951,28.0001,146.218,-494.063,25.3834,145.159,-556.906,17.2819,135.872,-621.016,34.0917,155.034,-691.277,15.7801,138.542,-191.932,62.621,135.036,288.32,79.1693,117.826,,,,1027.66,94.4017,129.535
2519,0,-208.545,54.1474,149.928,-219.442,39.5814,141.692,-282.347,51.4187,149.312,-339.202,23.6195,135.398,-385.932,25.9796,138.153,-439.912,28.0635,146.216,-494.06,25.3878,145.189,-556.902,17.3036,135.87,-621.028,34.0789,155.02,-691.228,15.7595,138.489,-191.934,62.657,135.015,288.341,79.1456,117.836,,,,1027.66,94.408,129.548
2520,0,-208.555,54.1812,149.913,-219.623,39.8168,141.536,-282.298,51.3929,149.311,-339.201,23.6131,135.416,-385.929,25.9991,138.15,-439.907,28.0835,146.237,-494.063,25.3839,145.16,-556.881,17.2467,135.9,-620.991,34.1153,155.02,-691.234,15.7646,138.437,-191.929,62.7373,135.038,288.342,79.1446,117.836,,,,1027.66,94.4174,129.549
2521,0,-208.509,54.1537,149.904,-219.57,40.0625,141.544,-282.284,51.3716,149.344,-339.159,23.6717,135.403,-385.915,25.9277,138.176,-439.91,28.0745,146.256,-494.027,25.4395,145.147,-556.883,17.2231,135.905,-620.982,34.1519,155.018,-691.161,15.7023,138.436,-191.929,62.7445,135.038,288.342,79.1521,117.824,,,,1027.66,94.4068,129.546
2522,0,-208.457,54.1105,150.115,-219.56,40.1166,141.526,-282.283,51.3668,149.347,-339.152,23.7236,135.392,-385.918,25.8982,138.163,-439.89,28.0979,146.264,-494.024,25.4574,145.145,-556.883,17.2249,135.904,-620.962,34.1646,155.014,-691.133,15.7396,138.378,-191.903,62.7059,135.003,288.341,79.1553,117.825,,,,1027.64,94.3871,129.543
2523,0,-208.441,54.1627,150.162,-219.562,40.0885,141.544,-282.277,51.3663,149.385,-339.154,23.7211,135.396,-385.882,25.9498,138.118,-439.903,28.0864,146.271,-494.025,25.454,145.145,-556.864,17.1656,135.909,-620.961,34.1625,155.014,-691.115,15.6946,138.356,-191.903,62.7002,135.002,288.341,79.1453,117.836,,,,1027.66,94.4095,129.548
2524,0,-208.507,54.2648,150.169,-219.566,40.0642,141.533,-282.277,51.3646,149.387,-339.118,23.7339,135.391,-385.886,25.9024,138.09,-439.891,28.0084,146.273,-494.025,25.4502,145.146,-556.881,17.2134,135.931,-620.961,34.1609,155.015,-691.069,15.6692,138.303,-191.903,62.7018,135.003,288.355,79.1457,117.836,,,,1027.66,94.4163,129.547
2525,0,-208.605,54.3922,150.184,-219.544,40.0846,141.533,-282.284,51.3697,149.347,-339.116,23.7368,135.39,-385.886,25.9027,138.101,-439.745,27.426,146.573,-494.011,25.3813,145.137,-556.861,17.1739,135.935,-620.952,34.1996,155.032,-691.045,15.6072,138.307,-191.905,62.7309,134.982,288.32,79.1693,117.826,,,,1027.66,94.4161,129.547
2526,0,-208.501,54.3283,150.206,-219.518,40.1251,141.536,-282.279,51.3708,149.383,-339.075,23.7903,135.377,-385.875,25.8414,138.075,-439.846,27.8737,146.353,-494.012,25.3616,145.136,-556.859,17.1575,135.962,-620.953,34.198,155.013,-691.009,15.4684,138.169,-191.905,62.735,134.983,288.319,79.1631,117.838,,,,1027.66,94.408,129.548
2527,0,-208.179,53.9091,150.135,-219.36,41.0366,141.484,-282.228,51.3329,149.397,-339.112,23.9516,135.452,-385.842,25.8323,138.015,-439.881,28.3948,146.468,-494.028,25.4332,145.128,-556.825,17.212,135.952,-620.94,34.1839,155.03,-690.886,15.2923,138.082,-191.905,62.733,134.982,288.32,79.1723,117.828,,,,1027.66,94.4159,129.547
2528,0,-207.927,53.6338,150.117,-219.476,40.5156,141.487,-282.265,51.3398,149.447,-339.078,24.001,135.451,-385.803,25.8693,137.994,-439.865,28.4157,146.473,-493.975,25.4468,145.121,-556.821,17.2351,135.948,-620.93,34.2078,155.029,-690.885,15.262,138.059,-191.88,62.7401,134.99,288.32,79.1727,117.828,,,,1027.66,94.4161,129.547
2529,0,-207.85,53.5346,150.101,-219.522,40.102,141.538,-282.222,51.3238,149.449,-339.075,23.9936,135.45,-385.841,25.7894,137.869,-439.826,28.3943,146.469,-493.972,25.4414,145.124,-556.822,17.2333,135.949,-620.932,34.2153,155.029,-690.856,15.335,138.047,-191.876,62.7013,135.001,288.32,79.1698,117.826,,,,1027.66,94.4161,129.547
2530,0,-207.748,53.535,150.086,-219.527,40.0367,141.547,-282.215,51.3092,149.449,-339.072,24.0151,135.442,-385.805,25.7825,137.819,-439.824,28.3843,146.47,-493.973,25.4369,145.125,-556.782,17.1091,136.002,-620.932,34.2145,155.029,-690.844,15.3903,137.85,-191.877,62.6957,135.001,288.319,79.1627,117.839,,,,1027.66,94.4174,129.549
2531,0,-207.524,53.6522,150.07,-219.521,40.0967,141.54,-282.209,51.3032,149.49,-339.039,24.0282,135.403,-385.754,25.7913,137.842,-439.822,28.3892,146.504,-493.976,25.4355,145.105,-556.782,17.0621,136.011,-620.932,34.2134,155.029,-690.816,15.4567,137.802,-191.857,62.5892,135.033,288.32,79.1695,117.827,,,,1027.66,94.4174,129.549
2532,0,-207.459,54.0508,150.154,-219.517,40.136,141.534,-282.209,51.367,149.465,-339.033,24.0304,135.436,-385.767,25.7577,137.786,-439.807,28.3225,146.516,-493.976,25.4365,145.104,-556.783,17.068,136.009,-620.924,34.203,155.012,-690.818,15.4609,137.776,-191.905,62.6115,135.034,288.319,79.1628,117.838,,,,1027.66,94.4174,129.549
2533,0,-207.265,54.2157,150.151,-219.517,40.14,141.534,-282.167,51.367,149.47,-339.037,24.0375,135.407,-385.756,25.7739,137.775,-439.807,28.3018,146.518,-493.971,25.4597,145.035,-556.78,17.0832,136.034,-620.901,34.2462,155.023,-690.819,15.4536,137.777,-191.91,62.5616,135.035,288.319,79.1625,117.839,,,,1027.66,94.423,129.549
2534,0,-206.936,54.0964,150.08,-219.517,40.1333,141.535,-282.209,51.3807,149.462,-338.999,24.052,135.4,-385.736,25.7306,137.753,-439.822,28.373,146.507,-493.979,25.4415,145.068,-556.779,17.0866,136.035,-620.902,34.2571,155.023,-690.788,15.5103,137.766,-191.909,62.5541,135.035,288.319,79.1626,117.839,,,,1027.66,94.4175,129.549
2535,0,-206.732,53.9465,150.059,-219.399,39.8935,141.639,-282.209,51.389,149.499,-338.998,24.0538,135.4,-385.736,25.7262,137.767,-439.807,28.3309,146.514,-493.954,25.3993,145.042,-556.779,17.0855,136.035,-620.902,34.2551,155.023,-690.789,15.522,137.737,-191.913,62.4968,135.036,288.297,79.18,117.841,,,,1027.66,94.418,129.552
2536,0,-206.58,54.0003,150.075,-219.524,40.0258,141.516,-282.214,51.39,149.462,-338.996,24.0781,135.393,-385.755,25.799,137.781,-439.807,28.3069,146.518,-493.951,25.3878,145.064,-556.779,17.0846,136.035,-620.915,34.2368,155.01,-690.805,15.4999,137.611,-191.91,62.5039,135.03,288.303,79.1836,117.832,,,,1027.66,94.4052,129.55
2537,0,-206.473,53.992,150.108,-219.52,40.1382,141.53,-282.165,51.3588,149.471,-338.996,24.0837,135.392,-385.725,25.699,137.755,-439.807,28.306,146.518,-493.94,25.4029,145.014,-556.742,17.1422,136.051,-620.914,34.2334,155.009,-690.805,15.4961,137.607,-191.937,62.4734,135.056,288.305,79.1803,117.844,,,,1027.66,94.4171,129.549
2538,0,-206.292,54.1208,150.187,-219.508,40.0832,141.54,-282.149,51.3325,149.504,-338.958,24.0905,135.388,-385.682,25.7098,137.735,-439.786,28.3394,146.528,-493.936,25.4147,145.009,-556.739,17.1638,136.049,-620.914,34.2344,155.01,-690.805,15.4961,137.61,-191.936,62.4403,135.078,288.317,79.1843,117.831,,,,1027.66,94.4082,129.548
2539,0,-206.092,54.2237,150.247,-219.512,40.0373,141.546,-282.157,51.3326,149.477,-338.955,24.0529,135.386,-385.677,25.649,137.731,-439.764,28.3799,146.538,-493.901,25.3781,145.008,-556.74,17.1612,136.049,-620.902,34.2622,155.042,-690.774,15.5555,137.598,-191.935,62.438,135.078,288.303,79.1834,117.831,,,,1027.66,94.4158,129.547
2540,0,-205.994,54.4557,150.272,-219.469,40.0797,141.536,-282.16,51.3425,149.474,-338.913,24.0725,135.376,-385.672,25.6338,137.74,-439.77,28.3771,146.518,-493.903,25.3307,144.989,-556.704,17.0287,136.055,-620.895,34.2457,155.007,-690.772,15.5719,137.596,-191.94,62.3919,135.088,288.32,79.1599,117.851,,,,1027.66,94.4081,129.548
2541,0,-206.113,54.7359,150.254,-219.508,40.0586,141.543,-282.164,51.3486,149.492,-338.913,24.0813,135.375,-385.672,25.6378,137.74,-439.75,28.3118,146.545,-493.907,25.3011,144.992,-556.687,16.9195,136.068,-620.894,34.2499,155.024,-690.746,15.6221,137.548,-191.977,62.4634,135.179,288.312,79.1278,117.852,,,,1027.66,94.4065,129.546
2542,0,-206.314,55.1178,150.296,-219.353,39.7269,141.682,-282.153,51.3403,149.504,-338.915,24.0605,135.381,-385.651,25.6009,137.732,-439.764,28.3602,146.541,-493.914,25.2755,144.977,-556.685,16.9077,136.096,-620.872,34.2997,155.037,-690.745,15.6345,137.544,-191.936,62.4459,135.079,288.312,79.1272,117.852,,,,1027.66,94.4172,129.549
2543,0,-206.344,55.2377,150.311,-219.424,40.4314,141.534,-282.15,51.3336,149.505,-338.905,24.0548,135.389,-385.641,25.5319,137.724,-439.75,28.3163,146.545,-493.923,25.198,144.959,-556.685,16.9217,136.096,-620.871,34.3062,155.035,-690.745,15.6305,137.546,-191.939,62.3801,135.078,288.312,79.1277,117.852,,,,1027.66,94.4069,129.546
2544,0,-206.236,55.1002,150.292,-219.341,41.1284,141.462,-282.15,51.333,149.505,-338.907,24.0343,135.395,-385.645,25.5161,137.694,-439.749,28.2956,146.547,-493.905,25.1551,144.98,-556.666,16.8663,136.1,-620.871,34.3019,155.035,-690.583,15.1201,137.516,-191.94,62.3836,135.087,288.333,79.1629,117.838,,,,1027.66,94.4065,129.546
