Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
705,0,-154.335,73.6968,266.946,-202.95,49.1117,267.428,-270.131,40.5709,267.485,-333.861,22.8343,269.295,-405.578,16.8047,271.85,-465.971,2.01068,271.275,-539.78,-21.3913,267.257,-622.758,-21.884,284.984,-709.837,-56.0199,262.983,-786.303,-53.2854,267.921,-160.914,72.1393,249.589,164.363,128.027,249.175,,,,,,
706,0,-150.428,76.5066,265.552,-198.939,50.8889,268.21,-266.585,40.8973,266.962,-329.828,25.8053,269.191,-401.862,17.5158,271.375,-462.152,3.7068,271.241,-536.694,-21.7313,266.67,-618.61,-20.6712,284.628,-706.441,-54.5629,264.692,-782.975,-55.0414,267.925,-160.927,72.328,249.583,164.364,128.064,249.161,,,,,,
707,0,-146.668,76.948,264.547,-194.891,51.3601,268.435,-262.316,40.3178,266.458,-326.224,26.3485,269.541,-397.763,17.8525,271.202,-458.655,4.65081,271.049,-533.709,-22.2013,266.464,-614.6,-19.5162,284.178,-703.169,-52.289,266.56,,,,-160.916,72.082,249.561,164.364,128.065,249.161,,,,,,
708,0,-142.89,77.9648,263.629,-190.805,51.7388,269.104,-258.355,40.1467,266.197,-322.26,27.3674,269.48,-393.477,18.7846,270.533,-454.946,6.50596,271.488,-530.061,-21.3391,266.218,-610.984,-17.8996,283.876,-699.608,-50.6468,267.749,-773.008,-55.3371,267.744,-160.927,72.0653,249.443,164.363,128.028,249.175,,,,,,
709,0,-139.193,78.5651,262.883,-187.14,53.1125,269.508,-254.892,40.3178,266.117,-318.428,28.1802,269.577,-389.592,19.0433,270.376,-451.324,8.18596,271.455,-526.667,-20.7184,266.399,-606.693,-17.2963,283.372,-696.247,-48.6604,269.255,,,,-160.947,72.0798,249.278,164.363,128.026,249.175,,,,,,
710,0,-135.591,79.7329,261.951,-182.841,53.9744,269.524,-250.842,39.9284,266.065,-314.825,29.7499,269.718,-385.591,18.9635,270.301,-447.994,10.3829,271.525,-523.525,-20.0623,266.927,-603.349,-15.6561,282.844,-692.452,-47.5973,270.374,-768.599,-55.8477,264.533,-160.959,71.7531,249.155,164.363,128.027,249.175,,,,,,
711,0,-131.932,80.5558,261.174,,,,-246.899,39.0579,266.163,-311.153,30.9814,269.883,-381.885,19.1538,270.581,-444.264,11.0083,271.766,-520.234,-18.8484,267.164,-599.434,-14.9864,282.475,-690.761,-44.23,270.523,-765.711,-55.7986,263.262,-160.994,72.0691,249.134,164.363,128.027,249.175,,,,,,
712,0,-128.328,81.2408,260.305,-174.629,57.7956,268.515,-243.032,37.6961,266.618,-307.472,31.8301,270.048,-378.005,19.3127,270.361,-440.999,10.5512,271.901,-517.351,-18.2274,268.06,-595.562,-14.2818,281.896,-688.39,-40.9069,271.636,-762.518,-57.1515,262.129,-160.948,72.0667,249.021,164.34,128.04,249.177,,,,,,
713,0,-124.863,82.1875,259.539,-171.055,60.3164,268.318,-239.753,38.6538,266.797,-303.876,33.1499,270.017,-374.133,19.4905,270.273,-437.267,13.6743,271.268,-514.203,-16.9997,268.655,-591.841,-13.9333,281.376,-685.479,-38.6167,272.518,-759.674,-58.8524,260.856,-160.97,72.0632,248.996,164.363,128.03,249.183,,,,,,
714,0,-121.4,82.7922,258.463,-167.631,61.24,267.517,-236.637,40.06,266.565,-300.183,34.0187,270.192,-370.429,19.2537,269.86,-433.144,15.4426,269.96,-511.093,-14.8972,269.141,-588.24,-14.1954,280.86,-681.59,-37.8242,273.067,-756.547,-58.8383,260.035,-160.956,70.0002,248.973,164.363,128.019,249.176,,,,,,
715,0,-118.397,83.4666,257.47,-164.064,62.7488,266.528,-233.232,42.2318,266.581,-296.835,35.0211,270.275,-366.419,18.9786,268.685,-430.276,16.4242,270.893,-508.067,-13.6445,270.23,-584.405,-15.1384,280.522,-678.752,-36.2415,273.449,-752.942,-60.193,258.955,-160.832,68.1281,248.899,164.363,128.027,249.175,,,,,,
716,0,-114.922,83.5842,257.045,-160.795,63.9244,265.293,-229.486,41.8366,267.886,-293.299,35.371,270.171,-363.339,18.8542,268.255,-426.81,15.7036,271.148,-505.188,-12.1174,271.046,-580.956,-15.441,279.864,-675.665,-35.1967,273.627,-749.421,-61.3757,257.969,-160.75,67.3035,248.868,164.363,128.019,249.176,,,,,,
717,0,-111.868,83.9994,256.358,-157.883,64.5366,264.024,-225.116,41.7358,269.13,-290.381,37.024,270.091,-359.852,18.6759,268.15,-423.234,18.0958,270.545,-502.103,-10.3704,271.993,-577.578,-16.0526,279.272,-671.784,-34.1308,273.84,-746.485,-61.8558,256.695,-160.637,66.8191,248.668,164.363,128.027,249.175,,,,,,
718,0,-108.562,84.567,255.799,-155.332,66.1077,263.313,-221.114,41.8834,269.986,-286.837,37.662,270.351,,,,-419.954,17.1685,270.695,-499.291,-8.34784,272.543,-574.369,-16.4907,278.41,-668.718,-32.6996,273.948,-742.981,-61.4193,255.035,-160.723,66.2927,248.619,164.363,128.034,249.165,,,,,,
719,0,-105.242,84.9762,255.331,,,,-215.851,40.9106,270.681,-283.63,38.0157,270.49,,,,-416.318,19.0852,269.938,-496.217,-6.86349,273.149,-570.902,-16.6226,277.718,-665.33,-32.2731,274.164,-739.989,-62.1321,254.577,-160.719,66.2223,248.598,164.386,128.024,249.171,,,,,,
720,0,-102.269,85.1554,255.042,,,,,,,-280.236,38.7224,270.452,-349.325,17.8147,265.484,-413.038,16.4799,270.46,-493.763,-4.45876,273.907,-567.353,-17.4717,277.145,-662.176,-31.6063,274.337,-736.825,-62.2011,253.783,-160.759,66.398,248.597,164.386,128.021,249.163,,,,,,
721,0,-99.373,85.3232,254.675,,,,-212.205,46.3682,273.822,-277.285,39.5273,270.539,-346.541,18.2722,265.709,-409.55,16.3744,270.293,-490.658,-2.60514,274.489,-564.531,-18.1327,276.144,-659.313,-30.5278,274.309,-733.649,-62.441,252.998,-160.803,66.5906,248.596,164.386,128.013,249.165,,,,,,
722,0,-96.4762,85.5496,254.415,,,,-210.591,49.1124,274.815,-273.956,40.2855,270.549,-343.597,18.1859,265.38,-406.083,18.2677,269.992,-487.819,-0.899614,275.127,-561.52,-19.2482,275.383,-656.073,-30.1814,274.291,-730.244,-62.2591,252.121,-160.81,66.6568,248.596,164.386,128.023,249.171,,,,,,
723,0,-93.7718,85.6247,254.214,,,,-206.389,48.941,275.19,-270.751,40.6283,270.752,-340.69,17.3539,265.398,-402.85,18.4903,269.827,-484.697,0.180941,275.683,-559.068,-18.8727,274.364,-652.842,-29.2619,274.245,-726.927,-61.5081,251.659,-161.038,66.0107,248.611,164.386,128.023,249.171,,,,,,
724,0,-91.0416,86.0761,254.085,,,,-201.95,49.4417,275.824,-267.725,40.7516,270.79,-337.469,17.7467,265.006,-400.361,15.8659,270.256,-481.632,1.57606,276.2,-556.231,-19.7644,273.378,-649.844,-29.3676,274.615,-723.639,-60.903,251.381,-160.832,66.3657,248.583,164.386,128.021,249.163,,,,,,
725,0,-88.5512,86.2674,253.929,,,,-198.931,50.8223,276.132,-264.883,40.929,270.811,-334.394,18.4853,264.778,-396.933,17.2632,270.026,-479.019,3.72109,276.735,-552.638,-21.6334,272.007,-646.499,-26.9104,274.863,-721.365,-58.7988,250.794,-160.859,66.6886,248.611,164.386,128.013,249.165,,,,,,
726,0,-85.8463,86.4926,253.892,,,,-196.069,52.4357,276.768,-262.039,41.3031,271.12,-331.653,18.397,264.879,-393.653,18.5815,269.382,-476.084,4.65084,277.017,-550.121,-21.7026,271.394,-643.534,-26.2813,275.029,-717.877,-57.4511,250.96,-161.014,65.8863,248.56,164.386,128.013,249.165,,,,,,
727,0,-83.656,87.006,253.63,,,,-192.892,53.934,276.577,-259.203,41.8876,271.473,-328.669,18.6338,264.828,-390.495,19.0352,269.526,-473.244,5.95099,277.295,-547.422,-22.1076,270.501,-640.57,-24.1764,274.98,-715.721,-56.0902,251.374,-160.956,65.0573,248.556,164.386,128.021,249.163,,,,,,
