Trajectories
150
,,Snake_95:Head_M1,,,Snake_95:M2,,,Snake_95:M3,,,Snake_95:M4,,,Snake_95:M5,,,Snake_95:M6,,,Snake_95:M7,,,Snake_95:M8,,,Snake_95:M9,,,Snake_95:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
9669,0,-138.765,124.485,844.745,-204.361,115.119,837.429,-266.264,125.811,847.51,-334.483,124.429,848.585,-397.594,104.336,838.094,-466.929,125.648,851.794,-545.426,120.318,849.913,-610.477,103.827,840.762,-682.718,131.572,849.954,,,,-131.213,142.603,834.836,138.686,137.548,833.07,,,,878.205,137,850.974
9670,0,-136.87,124.687,844.617,-202.481,115.007,837.321,-264.391,125.43,847.323,-332.664,125.11,848.699,-396.029,104.862,838.121,-465.108,124.978,851.681,-543.447,120.123,850.248,-608.869,103.925,840.741,-681.131,130.536,850.508,,,,-131.351,142.495,834.7,138.685,137.546,833.061,,,,878.205,136.997,850.981
9671,0,-135.338,125.091,844.528,-200.582,114.791,837.174,-262.65,125.501,847.173,-330.774,125.405,848.812,-394.303,106.055,838.877,-463.295,124.37,851.614,-541.854,120.53,850.469,-607.177,104.083,840.849,-679.439,130.636,850.418,,,,-131.398,142.463,834.693,138.685,137.546,833.061,,,,878.205,136.999,850.972
9672,0,-133.456,125.283,844.402,-198.809,114.804,837.165,-260.652,124.827,846.962,-328.786,125.692,848.879,-392.563,106.203,839.063,-461.587,123.872,851.492,-540.287,121.611,850.544,-605.486,103.948,840.863,-677.794,130.052,850.231,,,,-131.503,142.362,834.667,138.686,137.548,833.07,,,,878.2,136.987,850.97
9673,0,-131.623,125.292,843.962,-197.093,115.255,837.394,-258.766,124.563,846.774,-326.918,125.387,848.919,-390.851,106.876,838.991,-459.964,123.721,851.398,-538.738,121.984,850.498,-603.924,103.985,840.918,-676.199,129.391,850.389,,,,-131.498,142.382,834.68,138.685,137.546,833.061,,,,878.2,136.984,850.98
9674,0,-129.811,125.07,843.855,-195.214,115.433,837.431,-256.954,124.111,846.56,,,,-388.87,107.256,839.677,-458.232,123.103,851.361,-536.953,121.93,850.451,-602.21,104.677,840.857,-674.556,128.894,850.574,,,,-131.524,142.361,834.695,138.697,137.542,833.061,,,,878.2,136.984,850.98
9675,0,-127.751,124.806,843.602,-193.357,115.443,837.434,-255.159,123.548,846.309,-323.139,126.28,848.56,-387.332,107.715,840.087,-456.796,123.107,851.098,-534.863,121.794,850.819,-600.497,104.718,841.19,-672.884,128.035,850.679,,,,-131.6,142.268,834.687,138.698,137.544,833.07,,,,878.199,136.99,850.98
9676,0,-125.982,125.438,843.469,-191.78,115.88,837.558,-253.403,123.185,845.956,-321.416,126.968,848.431,-385.309,108.349,840.72,-454.856,122.02,851.073,-532.944,122.22,850.761,-598.803,105.054,841.431,-671.283,127.263,850.627,,,,-131.663,142.23,834.735,138.685,137.546,833.061,,,,878.198,136.99,850.98
9677,0,-123.815,125.907,842.757,-189.92,115.946,837.891,-251.645,122.506,845.615,-319.591,127.443,848.293,-383.857,109.344,841.105,-453.097,121.254,850.881,-531.437,122.954,850.993,-597.163,105.466,841.545,-669.434,126.659,851.083,,,,-131.968,141.883,834.703,138.685,137.554,833.078,,,,878.198,136.99,850.98
9678,0,-122.115,126.44,842.534,-187.755,115.9,838.07,-249.93,121.65,844.601,-317.605,127.1,848.69,-381.889,109.847,841.586,-451.403,120.644,850.474,-529.744,123.092,850.888,-595.477,105.328,841.489,-667.82,126.114,850.984,,,,-132.042,141.809,834.736,138.685,137.546,833.061,,,,878.2,136.984,850.98
9679,0,-120.029,127.084,842.173,-185.826,115.794,838.088,-248.342,121.146,844.71,-315.604,127.151,848.901,-380.377,110.818,842.203,-450.002,120.052,850.147,-527.965,123.664,850.905,-593.447,105.447,841.953,-666.305,125.467,850.9,-732.55,138.454,847.331,-131.78,142.185,834.803,138.685,137.546,833.061,,,,878.2,136.984,850.98
9680,0,-118.395,127.933,842.147,-184.171,115.792,837.935,-246.645,120.743,844.556,-313.828,127.171,849.077,-378.493,111.362,842.685,-448.111,119.483,849.694,-526.247,123.823,850.912,-592.014,106.032,842.181,-664.724,124.74,850.811,-730.743,138.891,847.113,-131.753,142.208,834.812,138.685,137.546,833.061,,,,878.205,136.997,850.981
9681,0,-116.526,127.079,841.298,-182.66,115.975,837.827,-244.776,119.981,843.77,-312.026,127.692,849.332,-376.857,112.014,843.203,-446.561,118.727,849.558,,,,-590.533,107.262,842.36,-662.935,123.618,850.972,-728.867,139.351,846.897,-131.769,142.149,834.731,138.615,137.575,833.034,,,,878.203,137.005,850.972
9682,0,-115.702,128.03,841.577,-181.128,115.791,837.728,-243.224,119.442,842.658,-310.131,127.667,849.342,-375.122,112.691,843.707,-444.916,117.678,849.194,,,,-588.599,107.441,842.854,-661.146,122.611,850.844,,,,-131.596,142.455,834.889,138.684,137.54,833.072,,,,878.205,136.997,850.981
9683,0,-114.136,128.264,841.527,-179.516,115.669,837.627,-241.597,118.562,842.454,-308.252,127.445,849.333,-373.533,113.439,844.072,-443.384,116.804,848.665,,,,-586.679,107.74,842.828,-659.5,121.441,850.661,,,,-131.553,142.503,834.878,138.686,137.538,833.072,,,,878.199,136.99,850.98
