Trajectories
150
,,Snake_94:Head_M1,,,Snake_94:M2,,,Snake_94:M3,,,Snake_94:M4,,,Snake_94:M5,,,Snake_94:M6,,,Snake_94:M7,,,Snake_94:M8,,,Snake_94:M9,,,Snake_94:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
21058,0,-80.4921,73.1205,754.771,-154.138,90.2117,768.966,-174.009,35.9293,724.593,-206.669,-31.4949,693.306,,,,-306.777,39.3934,719.022,-375.673,7.82814,718.637,-422.386,-35.6426,662.286,-471.273,11.6032,716.867,,,,-159.231,24.2649,694.688,463.369,25.7577,687.864,-834.208,12.3521,709.712,860.455,26.949,701.58
21059,0,-80.5873,73.9144,753.906,-154.315,90.9829,768.819,-174.494,35.9234,724.565,-206.365,-31.3316,693.229,,,,-306.775,39.4493,718.974,-375.487,7.88391,718.745,-421.936,-35.6565,662.182,-470.835,10.6276,716.688,,,,-159.219,24.2588,694.699,463.369,25.7577,687.864,-834.184,12.3732,709.71,860.456,26.9373,701.58
21060,0,-80.2218,74.6758,752.81,-154.462,91.3017,768.754,-175.063,36.9794,724.447,-205.935,-31.4311,693.093,,,,-306.701,39.4195,718.966,-375.31,8.2612,718.781,-421.641,-35.4442,662.056,-470.723,10.2496,716.549,,,,-159.18,24.2501,694.693,463.369,25.7577,687.864,-834.184,12.3736,709.71,860.442,26.9084,701.585
21061,0,-80.4021,75.2434,751.574,-154.498,91.3022,768.753,-175.271,37.2167,724.572,-205.813,-31.4289,693.048,,,,,,,-375.23,8.62178,718.745,-421.433,-35.7184,662.081,-470.267,9.44003,716.483,-545.568,39.1015,705.572,-159.227,24.2191,694.698,463.369,25.7577,687.864,-834.17,12.336,709.727,860.456,26.9325,701.587
21062,0,-80.5959,75.7499,750.412,-154.509,91.3408,768.711,-175.474,36.961,724.393,-205.466,-31.7833,693.052,,,,,,,-375.139,8.79843,718.733,-421,-35.9687,662.197,-470.016,8.95281,716.454,-544.915,38.88,705.253,-159.216,24.2138,694.7,463.367,25.7477,687.875,-834.201,12.3283,709.73,860.44,26.9142,701.583
21063,0,-80.6724,76.1372,749.335,-154.44,91.3777,768.698,-175.93,37.6488,724.307,-205.286,-31.5612,693.071,,,,,,,-374.994,8.87171,718.765,-420.756,-35.7318,661.943,-470.071,8.78495,716.417,,,,-159.234,24.2025,694.713,463.369,25.7572,687.864,-834.201,12.3287,709.73,860.452,26.9149,701.587
21064,0,-80.6715,76.2769,748.332,-154.539,91.9087,768.643,-176.34,38.4417,724.15,-205.147,-31.5837,693.066,,,,,,,-374.593,8.5902,718.9,-420.373,-35.7251,661.937,-469.339,7.70049,716.11,,,,-159.222,24.1997,694.714,463.369,25.7579,687.864,-834.206,12.3416,709.731,860.452,26.9151,701.587
21065,0,-81.0125,76.1416,747.288,-154.493,92.0581,768.553,-176.497,38.4489,724.172,-204.885,-31.2998,693.016,,,,,,,-374.306,8.62367,718.858,-420.052,-35.8755,662.003,-469.171,7.33536,715.907,,,,-159.252,24.1724,694.714,463.369,25.7577,687.864,-834.221,12.2945,709.731,860.442,26.9124,701.578
21066,0,-81.4412,75.9437,746.203,-154.421,91.9938,768.5,-176.55,38.2086,724.168,-204.68,-31.1546,692.97,,,,-306.213,38.8532,718.136,-374.562,9.70496,718.88,-419.857,-35.8246,662.015,-468.865,6.66354,715.78,,,,-159.249,24.1315,694.729,463.369,25.7577,687.864,-834.221,12.2929,709.731,860.452,26.9192,701.58
