Trajectories
100
,,Snake_85:Head_M1,,,Snake_85:M2,,,Snake_85:M3,,,Snake_85:M4,,,Snake_85:M5,,,Snake_85:M6,,,Snake_85:M7,,,Snake_85:M8,,,Snake_85:M9,,,Snake_85:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
18908,0,-135.923,-26.7272,132.093,-197.953,-2.42191,125.815,-278.475,-10.5636,136.101,-349.777,-5.96348,138.813,-419.532,16.981,131.446,-492.063,6.04579,142.154,-566.845,10.3301,145.037,-643.404,25.6584,142.687,,,,-775.535,19.2911,145.939,-132.158,-22.3696,117.094,252.006,-55.8612,115.372,-805.021,21.2251,142.521,424.337,-72.3923,124.314
18909,0,-133.691,-26.9839,131.644,-196.206,-3.09246,126.067,-275.663,-10.4132,136.052,-347.103,-6.17379,138.547,-418.033,16.1533,131.436,-489.858,6.36511,142.081,-564.182,10.4845,144.96,-641.35,26.0894,142.377,,,,-773.333,18.4546,145.703,-132.158,-22.3695,117.094,252.006,-55.8803,115.383,-805.023,21.2263,142.507,424.299,-72.3579,124.354
18910,0,-131.831,-27.193,131.291,-194.561,-4.01622,126.116,-273.297,-10.2415,135.816,-345.123,-6.9452,138.394,-415.937,15.9392,131.275,-487.424,7.04619,142.319,-562.006,10.1859,145.254,-639.632,26.1738,141.98,,,,-771.267,17.1238,145.463,-132.158,-22.3696,117.094,252.024,-55.8779,115.363,-805.019,21.2433,142.542,424.337,-72.3968,124.309
18911,0,-130.331,-27.1481,130.936,-192.358,-4.27449,126.674,-271.167,-10.1301,135.75,-342.918,-7.2793,138.119,-413.8,15.5363,131.202,-485.224,7.44202,142.172,-560.356,9.78808,145.002,,,,,,,-769.323,16.3296,145.322,-132.185,-22.3815,117.093,252.024,-55.8753,115.371,-805.019,21.2526,142.555,424.297,-72.3564,124.354
18912,0,-128.805,-27.1054,130.445,-190.665,-4.94574,126.992,-268.996,-9.98506,135.487,-340.833,-7.52086,137.844,-411.766,15.3486,131.279,-483.01,8.03993,142.106,-558.035,9.93005,144.989,,,,,,,,,,-132.185,-22.3817,117.093,251.996,-55.8696,115.383,-805.018,21.2409,142.546,424.337,-72.3967,124.309
18913,0,-127.541,-27.2201,129.892,-189.147,-5.63645,127.174,-266.931,-9.79197,135.153,-338.655,-7.8501,137.662,-409.89,15.1514,131.279,-480.719,8.46876,141.951,-555.717,9.83717,144.956,,,,,,,,,,-132.175,-22.3883,117.092,252.023,-55.8758,115.375,-805.022,21.2447,142.538,424.297,-72.3523,124.353
18914,0,-126.046,-27.3261,129.509,-187.436,-5.96295,127.034,-265.043,-9.42461,134.915,-336.998,-8.22741,137.652,-408.048,14.9643,131.308,-479.018,8.6836,141.603,-554.595,8.91003,145.051,-632.427,26.6492,141.082,-705.591,3.30955,144.072,,,,-132.186,-22.3576,117.084,252.023,-55.8759,115.375,-805.025,21.2376,142.526,424.346,-72.4055,124.32
18915,0,-124.914,-27.5622,129.137,-186.22,-6.75887,127.602,-263.187,-9.21166,134.545,-334.715,-8.11805,137.478,-406.137,14.7354,131.456,-477.425,8.91442,141.366,-552.261,9.3837,145.189,-629.657,27.2621,141.257,,,,,,,-132.199,-22.3764,117.069,252.02,-55.8785,115.375,-805.024,21.2433,142.519,424.344,-72.4056,124.317
18916,0,-124.172,-27.7785,128.534,-184.872,-7.28094,127.853,-261.409,-8.82628,134.235,-333.119,-8.3115,137.481,-404.542,14.3105,131.55,-475.864,8.99382,141.384,-550.835,9.12002,145.089,-627.975,27.1721,141.071,-702.554,4.28837,144.903,,,,-132.175,-22.4077,117.046,252.012,-55.88,115.379,-805.051,21.7496,142.508,424.299,-72.3449,124.364
