Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1539,0,-159.418,310.272,677.855,-230.657,298.287,669.521,-307.188,310.373,678.12,-384.391,295.904,673.589,-456.238,304.155,680.39,-529.597,299.474,680.381,-603.969,285.686,671.634,-676.67,302.457,683.831,-747.765,296.129,679.3,,,,-137.087,316.236,659.843,248.111,313.698,661.147,,,,,,
1540,0,-158.199,310.537,677.81,-229.209,297.792,669.3,-305.857,310.532,678.09,-382.979,296.84,673.897,-454.725,303.834,680.45,-528.297,299.065,680.376,-602.642,285.461,671.558,-675.177,303.091,683.822,,,,,,,-137.092,316.148,659.864,248.116,313.68,661.148,,,,,,
1541,0,-157.229,310.978,677.897,-227.852,297.81,669.381,-304.336,310.382,678.04,-381.694,297.107,674.184,-453.37,303.32,679.986,-527.022,298.517,680.312,-601.186,285.196,671.455,-673.993,303.307,683.97,,,,,,,-137.091,316.136,659.864,248.111,313.698,661.148,,,,,,
1542,0,-155.289,310.402,677.624,-226.528,298.414,669.074,-302.987,309.934,678.132,-380.329,297.21,674.518,-451.965,302.153,680.04,-525.864,299.026,680.234,-599.819,285.37,671.85,-672.505,303.223,684.236,-743.263,295.349,678.326,,,,-137.091,316.111,659.883,248.116,313.685,661.136,,,,,,
1543,0,-153.749,310.226,677.688,-225.058,298.213,668.88,-301.621,309.495,678.051,-379.063,297.691,674.755,-451.169,302.093,679.528,-524.283,299.595,680.138,-598.696,285.311,671.814,-670.849,303.131,684.157,-741.95,294.716,678.245,,,,-137.091,316.108,659.883,248.111,313.692,661.16,,,,,,
1544,0,,,,-223.821,298.272,668.871,-300.319,309.273,678.08,-377.988,298.718,674.93,-450.084,302.07,679.193,-522.846,299.081,680.079,-597.334,285.312,672.077,-669.503,303.316,684.133,-740.482,294.262,678.18,,,,-137.091,316.109,659.883,248.111,313.693,661.16,,,,,,
1545,0,,,,-222.644,298.361,668.979,-298.957,308.764,678.111,-376.592,298.754,675.199,-448.199,301.835,678.466,-521.94,299.315,679.973,-596.257,286.159,672.293,-668.415,303.703,684.172,,,,,,,-137.091,316.11,659.883,248.116,313.679,661.148,,,,,,
1546,0,,,,,,,-297.655,309.206,678.111,-375.638,299.095,675.594,-447.519,301.926,678.689,-520.579,299.407,679.899,-594.857,286.168,672.205,-666.977,303.416,684.099,-737.581,294.351,677.843,,,,-137.115,316.135,659.91,248.116,313.678,661.148,,,,,,
1547,0,-148.342,310.236,678.008,-220.05,298.379,669.172,-296.515,308.826,678.213,-374.397,299.693,675.612,-446.445,302.184,678.464,-519.247,298.937,679.853,-593.788,286.402,672.384,-665.312,304.794,684.189,-736.5,294.269,677.693,,,,-137.118,316.118,659.885,248.111,313.692,661.16,,,,,,
