Trajectories
150
,,Snake_85:Head_M1,,,Snake_85:M2,,,Snake_85:M3,,,Snake_85:M4,,,Snake_85:M5,,,Snake_85:M6,,,Snake_85:M7,,,Snake_85:M8,,,Snake_85:M9,,,Snake_85:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
19875,0,-152.212,9.73293,290.894,-186.325,32.7627,296.059,-187.936,8.21986,255.784,-196.563,-16.5859,249.318,,,,-236.966,-37.6585,240.889,-302.08,-20.935,249.817,-348.815,-48.0761,224.817,-401.731,-27.0349,243.679,-463.327,-38.7436,231.47,-174.185,-8.27318,231.68,180.019,-3.96815,230.365,-848.403,-12.1902,247.087,352.846,-7.88057,239.976
19876,0,-152.134,9.68471,290.957,-186.325,32.7627,296.059,-187.936,8.21986,255.784,-196.561,-16.5833,249.323,,,,-236.97,-37.6553,240.935,-302.086,-20.9634,249.577,-348.77,-48.0601,224.778,-401.741,-26.934,243.688,-463.327,-38.7436,231.47,-174.185,-8.27318,231.68,180.03,-3.99027,230.373,-848.407,-12.1982,247.074,352.845,-7.88425,239.985
19877,0,-152.13,9.67809,290.937,-186.291,32.7316,296.057,-187.936,8.21986,255.784,-196.558,-16.5909,249.318,,,,-236.757,-37.5838,240.93,-302.076,-20.9324,249.814,-348.698,-48.0628,224.774,-401.732,-26.9004,243.682,-463.298,-38.6694,231.44,-174.174,-8.26288,231.698,180.049,-3.97537,230.384,-848.431,-12.1949,247.087,352.846,-7.88213,239.985
19878,0,-152.203,9.68193,290.895,-186.35,32.6867,295.85,-187.907,8.18927,255.781,-196.562,-16.598,249.327,,,,-236.68,-37.5322,240.946,-302.08,-20.9341,249.819,-348.695,-48.089,224.738,-401.734,-26.908,243.683,-463.287,-38.6226,231.43,-174.095,-8.20536,231.714,180.032,-3.95559,230.372,-848.428,-12.1723,247.082,352.846,-7.88195,239.985
19879,0,-152.037,9.71891,290.974,-186.368,32.7214,295.93,-187.931,8.21703,255.781,-196.552,-16.594,249.335,,,,-236.876,-37.5939,240.937,-302.037,-20.9614,249.736,-348.779,-48.0602,224.893,-401.718,-26.984,243.694,-463.312,-38.6884,231.459,-174.081,-8.19258,231.718,179.998,-3.85984,230.326,-848.399,-12.1609,247.075,352.846,-7.88199,239.985
19880,0,-152.195,9.68118,290.897,-186.336,32.6975,295.939,-187.908,8.19047,255.782,-196.573,-16.607,249.328,,,,-236.985,-37.665,240.931,-302.143,-20.9225,249.667,-348.766,-48.1052,224.774,-401.733,-27.0423,243.681,-463.328,-38.7484,231.472,-174.162,-8.2518,231.701,179.98,-3.8261,230.316,-848.404,-12.19,247.08,352.846,-7.882,239.985
19881,0,-152.059,9.73103,290.989,-186.351,32.6857,295.847,-187.903,8.18663,255.779,-196.566,-16.6278,249.322,,,,-236.756,-37.6333,240.926,-301.98,-21.0276,249.676,-348.737,-48.1183,224.72,-401.739,-27.0584,243.684,-463.332,-38.7644,231.475,-174.102,-8.21272,231.712,179.998,-3.85853,230.326,-848.406,-12.1864,247.061,352.845,-7.88345,239.993
19882,0,-152.171,9.65834,290.903,-186.333,32.6917,295.931,-187.906,8.27674,255.943,-196.546,-16.6101,249.322,,,,-236.87,-37.6395,240.953,-301.973,-21.0345,249.675,-348.762,-48.1296,224.736,-401.736,-27.0502,243.682,-463.33,-38.7554,231.473,-174.096,-8.20563,231.699,180.034,-3.9391,230.37,-848.428,-12.1766,247.089,352.845,-7.88349,239.993
19883,0,-152.181,9.65783,290.899,-186.256,32.6961,296.053,-187.903,8.20966,255.811,-196.545,-16.6129,249.336,,,,-236.969,-37.6546,240.936,-302.086,-20.9713,249.593,-348.746,-48.1171,224.733,-401.732,-27.0377,243.68,-463.327,-38.7445,231.47,-174.1,-8.20963,231.698,180.048,-3.97359,230.388,-848.43,-12.1817,247.075,352.845,-7.88347,239.993
