Trajectories
150
,,Snake_85:Head_M1,,,Snake_85:M2,,,Snake_85:M3,,,Snake_85:M4,,,Snake_85:M5,,,Snake_85:M6,,,Snake_85:M7,,,Snake_85:M8,,,Snake_85:M9,,,Snake_85:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
6741,0,-184.174,60.8642,177.424,-237.036,51.7208,151.141,-212.238,92.2481,103.078,-260.32,79.0897,108.46,-243.782,54.138,173.688,-220.156,28.2554,220.543,-295.462,36.7494,217.951,-345.507,58.3172,203.356,-402.88,63.3196,191.883,-453.733,56.9752,203.642,-211.715,17.6873,203.272,,,,-885.572,54.9039,215.167,,,
6742,0,-184.258,60.6174,177.655,-237.115,51.6473,151.249,-212.201,92.1788,103.13,-260.241,79.0865,108.405,-243.782,54.1429,173.669,-220.133,28.2669,220.557,-295.418,36.6477,217.917,-345.508,58.3139,203.367,-402.88,63.3195,191.883,-453.733,56.9748,203.642,-211.715,17.6873,203.272,,,,-885.572,54.9288,215.177,,,
6743,0,-184.539,60.324,177.973,-237.2,51.5896,151.343,-212.077,92.0147,103.156,-260.218,79.1027,108.409,-243.775,54.1921,173.661,-220.133,28.2672,220.558,-295.437,36.7491,217.947,-345.508,58.3138,203.367,-402.88,63.3195,191.883,-453.733,56.9749,203.642,-211.715,17.6873,203.272,,,,-885.585,54.9644,215.179,,,
6744,0,-184.738,59.9984,178.123,-237.309,51.5215,151.423,-212.01,91.9325,103.213,-260.182,79.1077,108.386,-243.775,54.1931,173.661,-220.133,28.2671,220.557,-295.412,36.6904,217.932,-345.524,58.345,203.374,-402.88,63.3195,191.883,-453.709,56.9873,203.646,-211.715,17.6873,203.272,,,,-885.586,54.9737,215.186,,,
6745,0,-184.813,59.727,178.386,-237.385,51.4648,151.46,-211.935,91.9072,103.237,-260.161,79.0736,108.377,-243.751,54.2067,173.666,-220.133,28.2671,220.557,-295.395,36.6664,217.925,-345.507,58.319,203.357,-402.88,63.3195,191.883,-453.709,56.989,203.643,-211.724,17.7186,203.273,,,,-885.574,54.964,215.171,,,
6746,0,-185.015,59.425,178.705,-237.5,51.4291,151.474,-211.838,91.8437,103.273,-260.102,79.0384,108.342,-243.768,54.2368,173.673,-220.151,28.2968,220.563,-295.405,36.6858,217.932,-345.522,58.3477,203.363,-402.88,63.3195,191.883,-453.709,56.9889,203.643,-211.715,17.6878,203.272,,,,-885.573,54.9375,215.184,,,
6747,0,-185.291,58.9673,178.845,-237.609,51.4452,151.477,-211.828,91.8768,103.283,-260.077,78.9984,108.333,-243.751,54.2076,173.666,-220.151,28.2977,220.563,-295.399,36.6749,217.928,-345.508,58.3157,203.368,-402.856,63.3322,191.888,-453.708,56.9935,203.622,-211.691,17.7357,203.28,,,,-885.574,54.9628,215.171,,,
6748,0,-185.462,58.6412,179.208,-237.724,51.4198,151.464,-211.763,91.8821,103.282,-260.074,78.9926,108.332,-243.768,54.2414,173.653,-220.144,28.3416,220.574,-295.405,36.6862,217.932,-345.482,58.3296,203.361,-402.855,63.3374,191.868,-453.722,57.0263,203.629,-211.69,17.737,203.28,,,,-885.574,54.964,215.171,,,
6749,0,-185.654,58.3498,179.476,-237.863,51.3763,151.449,-211.768,91.8982,103.262,-260.078,79.0098,108.308,-243.744,54.2566,173.658,-220.138,28.3323,220.57,-295.397,36.7195,217.936,-345.499,58.3617,203.367,-402.871,63.3701,191.875,-453.7,57.0411,203.634,-211.682,17.744,203.271,,,,-885.573,54.9377,215.184,,,
6750,0,-186.032,57.9264,179.832,-237.977,51.3854,151.482,-211.764,91.9919,103.286,-260.052,78.9758,108.271,-243.742,54.2641,173.629,-220.144,28.3446,220.565,-295.424,36.7999,217.951,-345.501,58.3615,203.375,-402.872,63.3708,191.875,-453.714,57.0733,203.641,-211.691,17.7757,203.273,,,,-885.574,54.9628,215.171,,,
6751,0,-186.206,57.6323,180.195,-238.053,51.2957,151.467,-211.776,92.0127,103.288,-260.072,79.0193,108.253,-243.76,54.294,173.635,-220.12,28.3579,220.576,-295.434,36.8163,217.952,-345.499,58.3627,203.368,-402.848,63.3832,191.88,-453.715,57.0756,203.641,-211.695,17.775,203.283,,,,-885.574,54.964,215.171,,,
6752,0,-186.433,57.3271,180.438,-238.165,51.2642,151.452,-211.732,92.0426,103.298,-260.069,79.0145,108.252,-243.736,54.3138,173.621,-220.137,28.3894,220.576,-295.437,36.8762,217.968,-345.5,58.3605,203.375,-402.863,63.4162,191.886,-453.704,57.1256,203.628,-211.695,17.7747,203.283,,,,-885.574,54.9637,215.171,,,
6753,0,-186.761,56.8277,180.808,-238.287,51.1945,151.426,-211.708,92.0603,103.303,-260.027,78.9987,108.249,-243.734,54.3164,173.611,-220.139,28.3874,220.585,-295.384,36.7593,217.947,-345.492,58.4047,203.386,-402.863,63.4218,191.867,-453.69,57.0953,203.622,-211.699,17.8253,203.281,,,,-885.574,54.9636,215.171,,,
6754,0,-187.051,56.7439,181.01,-238.47,51.1434,151.317,-211.697,92.0824,103.335,-260.036,79.0138,108.253,-243.734,54.3163,173.611,-220.131,28.4341,220.587,-295.421,36.8552,217.94,-345.493,58.4069,203.387,-402.863,63.4215,191.866,-453.703,57.1262,203.624,-211.701,17.8204,203.264,,,,-885.57,54.9929,215.171,,,
6755,0,-187.514,56.2653,181.344,-238.686,51.0276,151.224,-211.705,92.133,103.377,-260.06,79.0542,108.263,-243.727,54.3654,173.603,-220.131,28.4352,220.587,-295.409,36.8961,217.949,-345.509,58.437,203.393,-402.855,63.4669,191.878,-453.695,57.1747,203.636,-211.699,17.8257,203.281,,,,-885.574,54.9646,215.171,,,
6756,0,-187.737,55.925,181.61,-238.849,50.965,151.215,-211.776,92.2542,103.448,-260.063,79.1125,108.279,-243.729,54.3637,173.613,-220.148,28.4696,220.571,-295.388,36.8422,217.952,-345.546,58.5148,203.387,-402.854,63.4704,191.87,-453.696,57.1765,203.637,-211.701,17.82,203.264,,,,-885.57,54.9925,215.171,,,
6757,0,-188.247,55.5886,181.809,-239.036,50.8894,151.208,-211.728,92.1697,103.519,-260.064,79.1685,108.293,-243.728,54.3659,173.603,-220.148,28.4705,220.571,-295.423,36.9033,217.97,-345.545,58.5145,203.386,-402.854,63.47,191.87,-453.694,57.181,203.613,-211.661,17.8474,203.287,,,,-885.557,55.0016,215.172,,,
6758,0,-188.568,55.2791,182.134,-239.287,50.8384,151.105,-211.735,92.2359,103.673,-260.085,79.2034,108.301,-243.745,54.3958,173.61,-220.123,28.4875,220.567,-295.469,37.0097,217.986,-345.544,58.5192,203.369,-402.854,63.4701,191.869,-453.709,57.2139,203.619,-211.675,17.8729,203.288,,,,-885.571,55.0367,215.173,,,
6759,0,-189.014,54.8025,182.322,-239.54,50.7759,151.049,-211.784,92.4326,103.896,-260.086,79.2564,108.314,-243.745,54.3966,173.61,-220.124,28.4849,220.576,-295.467,37.021,217.975,-345.485,58.4595,203.374,-402.869,63.5079,191.856,-453.759,57.4005,203.643,-211.67,17.8795,203.289,,,,-885.557,55.0024,215.172,,,
6760,0,-189.344,54.5951,182.625,-239.77,50.7196,151.031,-211.64,92.3184,104.028,-260.126,79.3352,108.306,-243.763,54.4261,173.616,-220.123,28.4875,220.567,-295.391,36.9229,217.941,-345.483,58.4565,203.37,-402.869,63.5087,191.856,-453.763,57.4115,203.645,-211.672,17.8737,203.272,,,,-885.557,55.0007,215.172,,,
