Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_94:Head_M1,,,Snake_94:M2,,,Snake_94:M3,,,Snake_94:M4,,,Snake_94:M5,,,Snake_94:M6,,,Snake_94:M7,,,Snake_94:M8,,,Snake_94:M9,,,Snake_94:Vent_M10,,,Branch:OriginEnd,,Branch:TargetEnd,,Branch:OriginOther,,Branch:TargetOther,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
5169,0,-151.816,30.2999,369.636,,,,-320.887,52.9927,374.343,-402.186,33.8589,378.932,,,,,,,-628.812,48.2752,384.733,,,,-802.737,34.6716,382.193,,,,,,,353.758,34.7308,348.639,-825.49,43.3659,373.353,751.255,21.3466,358.45
5170,0,-151.178,30.734,369.681,,,,-319.953,52.8693,374.44,-401.691,33.8537,378.902,,,,,,,,,,,,,-801.768,35.1428,382.035,,,,,,,353.769,34.7258,348.627,-825.49,43.3646,373.352,751.255,21.3466,358.45
5171,0,-150.852,30.8497,369.504,,,,-319.35,52.458,374.298,-401.148,33.822,378.861,,,,,,,,,,,,,-800.958,35.608,382.114,,,,,,,353.758,34.7308,348.639,-825.46,43.2969,373.353,751.255,21.3466,358.45
5172,0,-150.268,31.5554,369.299,,,,-318.477,52.8186,374.301,-400.225,33.1717,378.717,,,,,,,-625.647,45.9173,384.419,-709.382,68.864,372.69,-800.491,35.6029,382.095,,,,,,,353.769,34.7258,348.627,-825.457,43.2141,373.291,751.266,21.3536,358.452
5173,0,-149.689,31.2698,369.223,,,,-318.083,52.3356,374.215,-399.846,33.3027,378.694,,,,,,,,,,,,,,,,,,,,,,353.728,34.7652,348.656,-825.456,43.2105,373.29,751.26,21.3418,358.451
5174,0,-149.035,30.9811,369.169,,,,-317.309,52.942,374.234,-399.084,32.8226,378.56,,,,,,,-625.18,47.647,384.494,,,,-799.075,36.3137,381.966,,,,,,,353.756,34.7324,348.641,-825.479,43.276,373.298,751.266,21.3535,358.452
5175,0,-148.524,31.0748,369.047,,,,-316.982,52.9318,374.212,-398.633,32.6856,378.444,,,,,,,,,,,,,-798.936,37.4428,382.319,,,,,,,353.77,34.7251,348.626,-825.555,43.3947,373.245,751.276,21.3334,358.453
5176,0,-148.139,31.4077,368.983,-236.332,24.1459,366.827,-315.909,51.2848,374.56,-398.103,32.4839,378.232,,,,,,,,,,,,,-797.836,36.8882,382.287,,,,,,,353.77,34.7253,348.626,-825.557,43.4013,373.246,751.266,21.3534,358.452
5177,0,-147.776,31.8933,368.778,,,,-315.384,52.1788,374.467,-397.301,31.9514,378.033,,,,,,,-622.87,46.4949,384.282,,,,,,,,,,,,,353.769,34.7255,348.626,-825.581,43.4691,373.266,751.26,21.3419,358.451
5178,0,-147.413,32.3903,368.713,-235.494,23.4492,366.112,-314.69,52.152,374.588,-396.91,31.8866,377.874,,,,-544.884,70.0941,372.157,,,,-705.65,68.5575,374.425,-796.877,37.6101,382.09,,,,,,,353.758,34.731,348.639,-825.559,43.4069,373.257,751.266,21.3535,358.452
5179,0,-146.993,32.6783,368.501,-234.82,23.3829,366.203,-314.198,52.3009,374.659,,,,-465.882,60.8494,375.976,,,,-621.742,46.6387,384.195,,,,-796.118,37.9503,382.134,,,,,,,353.775,34.7324,348.625,-825.556,43.3948,373.245,751.28,21.3397,358.441
5180,0,-146.574,33.0321,368.543,-234.862,22.9564,365.995,-313.588,52.202,374.692,-395.446,31.0471,377.858,,,,,,,-620.626,45.2392,383.969,,,,-795.501,38.364,381.857,,,,,,,353.762,34.7361,348.629,-825.318,42.8986,373.296,751.271,21.3213,358.451
5181,0,-146.146,33.5122,368.502,-233.948,22.9594,365.896,-312.832,52.1138,374.628,-395.061,31.0603,377.766,-464.622,60.2797,376.288,,,,,,,,,,-795.048,38.3491,381.881,,,,,,,353.769,34.7257,348.626,-825.548,43.3621,373.251,751.282,21.3727,358.433
5182,0,-145.713,33.5752,368.426,-233.418,23.0798,365.825,-312.478,52.366,374.777,-394.297,30.8913,377.766,-463.965,59.6719,376.295,,,,-619.967,46.2743,384.173,,,,-794.274,38.649,381.949,,,,,,,353.758,34.7308,348.639,-825.56,43.4138,373.247,751.261,21.3422,358.451
5183,0,-145.335,34.1653,368.084,-232.775,23.0853,365.775,-312.036,53.8413,374.45,-393.672,30.569,377.762,,,,,,,,,,-702.18,66.2611,374.872,-793.689,38.9036,381.891,,,,,,,353.757,34.7313,348.64,-825.557,43.3994,373.246,751.28,21.3393,358.441
5184,0,-144.544,35.0192,367.778,-232.147,22.9295,365.741,-311.425,52.9148,374.574,-393.209,30.8215,377.711,-462.947,59.1583,376.441,,,,,,,,,,,,,,,,,,,353.757,34.7311,348.64,-825.533,43.3287,373.235,751.266,21.3535,358.452
5185,0,-144.087,34.8663,367.796,,,,-310.517,52.225,374.405,-392.635,30.7298,377.619,,,,,,,-617.567,45.0307,384.012,-700.882,65.917,375.431,-792.497,39.6245,381.789,,,,,,,353.764,34.7377,348.638,-825.532,43.3237,373.234,751.265,21.342,358.43
5186,0,-143.492,35.3224,367.67,-231.27,23.1135,366.28,-309.817,52.2193,374.425,-391.97,30.6162,377.597,,,,,,,,,,,,,-791.946,39.8097,381.704,,,,,,,353.769,34.7258,348.626,-825.557,43.3981,373.255,751.28,21.3394,358.441
5187,0,-142.964,35.6618,367.608,-230.333,23.4097,366.163,-309.544,52.7504,374.342,-391.421,30.8382,377.504,-461.298,58.5379,376.647,,,,,,,,,,-791.636,40.8199,381.985,,,,,,,353.758,34.7307,348.639,-825.555,43.2973,373.233,751.264,21.3208,358.438
5188,0,-142.643,36.5419,367.363,-229.557,23.5036,366.052,-308.596,52.1839,374.172,-390.988,30.8956,377.513,,,,,,,-616.148,44.6067,384.32,,,,,,,,,,,,,353.773,34.7322,348.62,-825.576,43.3543,373.242,751.269,21.3199,358.446
5189,0,-142.226,37.2583,367.045,-229.101,23.5194,366.259,-308.142,52.4756,374.134,-390.359,30.9665,377.493,,,,,,,,,,,,,,,,,,,,,,353.758,34.7309,348.639,-825.556,43.2996,373.244,751.283,21.3344,358.444
5190,0,-141.944,37.8971,366.848,-228.835,23.3385,366.212,-307.698,52.8973,374.051,-389.805,30.8852,377.482,-460.039,58.2293,377.251,,,,,,,-698.352,65.9148,375.792,,,,,,,,,,353.757,34.7312,348.64,-825.532,43.3235,373.234,751.283,21.3346,358.444
5191,0,-141.647,37.8167,366.718,-228.347,23.4673,366.27,-307.454,53.337,374.061,-389.27,30.9266,377.574,-459.664,58.3853,377.159,,,,,,,,,,-789.615,42.052,381.733,,,,,,,353.757,34.7311,348.64,-825.467,43.1901,373.271,751.271,21.3327,358.446
5192,0,-141.187,38.2798,366.426,-227.925,23.299,366.331,-306.999,53.4532,374.007,-388.765,31.1129,377.475,-459.049,57.921,377.141,-535.694,70.5518,370.115,-613.664,45.1907,383.897,,,,-788.937,42.3089,381.825,,,,,,,353.758,34.7311,348.64,-825.503,43.2589,373.248,751.285,21.3455,358.436
5193,0,-140.544,38.4666,366.144,-227.616,23.1472,366.33,-306.271,53.3771,373.955,-388.354,31.2662,377.504,-458.712,57.8414,377.097,-535.233,70.3369,370.117,,,,-696.669,66.1679,375.774,-788.484,42.364,381.648,,,,,,,353.758,34.7311,348.64,-825.523,43.3063,373.247,751.282,21.3336,358.439
5194,0,-140.355,38.4535,366.041,-227.107,23.131,366.37,-305.978,53.504,373.907,-387.408,30.583,377.517,-458.157,57.54,377.124,,,,,,,,,,,,,,,,,,,353.758,34.7311,348.64,-825.525,43.3107,373.247,751.281,21.3333,358.439
5195,0,-139.273,38.6237,365.989,-226.678,23.2033,366.33,-305.617,53.7933,373.862,-387.155,30.9467,377.446,-457.562,57.2127,377.246,,,,,,,,,,-787.583,43.0711,381.547,,,,,,,353.758,34.7311,348.64,-825.532,43.326,373.235,751.286,21.3513,358.449
5196,0,-139.27,38.6745,366.037,-226.389,23.2506,366.34,-304.944,53.6293,373.864,-386.925,31.3208,377.478,,,,,,,,,,,,,-787.045,43.1902,381.643,,,,,,,353.758,34.7311,348.64,-825.554,43.2919,373.233,751.286,21.3515,358.449
5197,0,-139.015,38.8933,365.866,-225.625,22.7255,366.312,-303.835,52.213,373.793,-386.471,31.2911,377.471,-456.95,56.7784,377.487,-533.517,71.417,369.86,,,,,,,-786.602,43.3124,381.504,,,,,,,353.758,34.7311,348.64,-825.532,43.3242,373.234,751.276,21.3333,358.453
5198,0,-138.746,39.1809,365.707,-225.46,22.998,366.31,-303.31,52.0657,373.741,-385.911,31.2843,377.413,-456.544,56.5961,377.652,-533.04,71.2559,369.79,,,,,,,-786.177,43.4579,381.292,,,,,,,353.758,34.7311,348.64,-825.534,43.3319,373.245,751.276,21.333,358.453
5199,0,-138.309,39.4701,365.665,-225.034,22.9197,366.143,-302.901,52.4933,373.867,-385.225,30.9309,377.378,-456.108,56.553,377.644,-532.167,71.5231,369.307,,,,,,,,,,,,,,,,353.758,34.7311,348.64,-825.534,43.3316,373.245,751.288,21.3525,358.454
5200,0,-138.152,39.5686,365.512,-224.734,22.8699,366.06,-302.908,53.2131,373.681,-384.752,30.9843,377.318,-455.662,56.2749,377.662,,,,,,,-693.512,64.2011,376.965,-785.45,44.2671,381.332,,,,,,,353.758,34.7311,348.64,-825.534,43.3312,373.245,751.276,21.3334,358.453
5201,0,-137.881,39.6895,365.34,-224.254,22.6685,366.027,-302.14,52.8513,373.634,-384.556,31.507,377.228,-455.179,56.0179,377.682,,,,,,,,,,-785.351,43.9863,381.155,,,,,,,353.758,34.7311,348.64,-825.557,43.3987,373.256,751.288,21.3524,358.454
5202,0,-137.607,39.6659,365.17,-223.648,22.1547,365.995,-301.424,52.2904,373.807,-384.175,31.6115,377.216,-454.797,55.7009,377.642,,,,,,,,,,-784.546,44.4782,381.146,,,,,,,353.758,34.7311,348.64,-825.557,43.3996,373.246,751.276,21.3334,358.453
5203,0,-137.322,39.6437,364.992,-223.524,22.573,365.919,-300.978,52.2405,373.697,-383.416,31.2491,377.149,-454.441,55.5764,377.583,-530.81,71.2838,369.685,,,,,,,-784.268,44.3237,381.051,,,,,,,353.758,34.7311,348.64,-825.556,43.3969,373.245,751.276,21.333,358.453
5204,0,-136.996,39.8682,364.888,-223.162,22.5397,365.873,-300.668,52.7146,373.661,-382.446,30.7089,377.066,-453.936,55.3696,377.792,,,,,,,,,,,,,,,,,,,353.758,34.7311,348.64,-825.533,43.3291,373.235,751.288,21.3525,358.454
5205,0,-136.559,40.0834,364.714,-222.81,22.5307,365.815,-300.443,53.1162,373.737,-382.15,30.8594,377.066,-453.506,55.0848,377.884,,,,,,,,,,,,,,,,,,,353.758,34.7311,348.64,-825.557,43.3959,373.255,751.288,21.3528,358.454
5206,0,-136.159,40.165,364.65,-222.45,22.5007,365.891,-300.029,52.4895,373.343,-382.331,31.9624,377.131,-453.137,54.4899,377.939,,,,,,,,,,,,,,,,,,,353.758,34.7311,348.64,-825.558,43.4039,373.256,751.29,21.3537,358.46
5207,0,-135.864,40.4103,364.497,-221.573,21.9622,365.834,-298.946,52.4457,373.611,-381.96,32.2686,377.135,-452.906,54.6287,378.149,,,,,,,,,,,,,,,,,,,353.758,34.7311,348.64,-825.558,43.4019,373.256,751.29,21.3537,358.46
5208,0,-135.333,40.2168,364.472,-221.488,22.5477,365.853,-298.638,52.4268,373.624,-381.524,32.3971,377.181,-452.477,54.4908,378.247,,,,,,,,,,,,,,,,,,,353.758,34.7311,348.64,-825.558,43.4014,373.256,751.278,21.3344,358.458
5209,0,-134.877,40.42,364.381,-221.128,22.4356,365.911,-298.362,52.6788,373.494,-381.05,32.5953,377.204,-452.04,54.1014,378.155,,,,,,,,,,,,,,,,,,,353.785,34.6976,348.625,-825.558,43.4014,373.256,751.288,21.3524,358.454
5210,0,-134.554,40.5881,364.21,-220.644,22.6233,366.002,-297.836,53.0476,373.476,-380.161,31.9802,377.126,-451.611,53.7559,378.157,,,,,,,,,,,,,,,,,,,353.756,34.7244,348.647,-825.558,43.4015,373.256,751.276,21.3334,358.453
5211,0,-134.073,40.8751,364.076,-220.188,22.7559,366.078,-297.662,53.1753,373.5,-380.109,32.711,377.306,-451.487,53.8399,378.222,,,,,,,-689.12,62.2332,377.575,,,,,,,,,,353.781,34.6948,348.626,-825.556,43.397,373.245,751.276,21.333,358.453
5212,0,-133.633,40.796,363.818,-220.123,22.6195,365.833,-297.25,52.4455,373.119,-379.73,32.8747,377.276,-451.128,53.7927,378.313,,,,,,,,,,,,,,,,,,,353.756,34.7244,348.647,-825.558,43.401,373.256,751.276,21.3331,358.453
5213,0,-133.284,40.6984,363.608,-219.339,23.2704,366.226,-296.373,52.7303,373.313,-379.26,32.8618,377.236,-450.546,53.217,378.393,,,,,,,,,,,,,,,,,,,353.783,34.6917,348.631,-825.558,43.4016,373.256,751.276,21.3332,358.453
5214,0,-133.007,40.9785,363.381,-219.149,23.3594,366.409,-296.064,52.7143,373.373,-378.886,33.0019,377.395,-450.292,52.8569,378.446,-526.596,72.845,369.539,,,,,,,,,,,,,,,,353.785,34.69,348.63,-825.558,43.4015,373.256,751.276,21.3331,358.453
5215,0,-132.383,40.9905,363.074,-218.82,23.4716,366.41,-295.808,52.7664,373.297,-378.477,33.1946,377.35,-450.205,52.9631,378.536,-526.264,72.1572,368.768,,,,-687.411,61.6032,377.938,,,,,,,,,,353.749,34.6964,348.65,-825.558,43.4015,373.256,751.283,21.3458,358.459
5216,0,-131.999,41.1993,362.938,-218.153,23.8332,366.409,-295.674,53.7497,373.244,-378.082,33.3851,377.256,-449.823,52.9492,378.516,,,,-602.696,45.1198,383.033,,,,,,,,,,,,,353.748,34.6969,348.651,-825.558,43.4015,373.256,751.283,21.346,358.459
5217,0,-131.795,41.774,362.79,-217.862,23.6922,366.363,-294.948,53.0989,373.265,-377.252,32.9152,377.314,-449.255,51.9946,378.388,,,,,,,,,,,,,,,,,,,353.747,34.7111,348.673,-825.553,43.3943,373.272,751.27,21.3381,358.449
5218,0,-131.566,41.8026,362.783,-217.49,23.6471,366.556,-294.507,52.6489,373.215,-376.952,33.7581,377.331,-448.877,51.929,378.478,,,,,,,,,,,,,,,,,,,353.769,34.7041,348.642,-825.556,43.3966,373.246,751.268,21.3302,358.473
5219,0,-131.211,41.5914,362.729,-216.957,23.8516,366.609,-294.389,52.4594,372.886,-376.811,33.7669,377.303,,,,-524.587,73.4224,369.032,,,,,,,,,,,,,,,,353.785,34.697,348.624,-825.556,43.3968,373.245,751.272,21.3389,358.454
5220,0,-130.956,41.7484,362.59,-216.462,23.6881,366.664,-293.576,52.8668,373.167,-376.749,33.6953,377.676,,,,-523.911,72.9228,368.82,-601.383,46.2786,383.09,,,,,,,,,,,,,353.756,34.7248,348.647,-825.556,43.3968,373.245,751.274,21.3307,358.463
5221,0,-130.549,42.063,362.398,-215.834,23.4339,366.678,-293.37,52.9318,373.169,-375.947,34.0147,377.266,,,,,,,,,,,,,,,,,,,,,,353.783,34.6917,348.631,-825.533,43.3292,373.235,751.278,21.3367,358.451
5222,0,-130.167,42.1239,362.187,-215.322,23.3604,366.661,-293.547,53.8071,373.163,-375.341,33.8542,377.255,-445.695,52.9922,378.692,,,,,,,,,,,,,,,,,,,353.797,34.6843,348.616,-825.532,43.3238,373.234,751.278,21.3369,358.451
5223,0,-129.903,42.1231,361.879,-214.813,23.5339,366.793,-292.562,53.3198,373.112,-374.615,33.4783,377.237,,,,,,,,,,,,,,,,-869.285,26.1699,376.359,,,,353.785,34.6902,348.629,-825.534,43.4289,373.247,751.257,21.3229,358.448
5224,0,-129.48,42.112,361.753,-215.038,24.5467,366.976,-291.854,52.7462,373.029,-373.929,33.4844,377.24,,,,-522.591,73.7346,368.687,,,,,,,,,,-868.896,26.2565,376.435,,,,353.796,34.685,348.617,-825.512,43.3692,373.238,751.267,21.3297,358.449
5225,0,-128.996,41.969,361.703,-214.437,24.5807,367.11,-291.579,52.4412,373.018,-373.715,33.7423,377.247,,,,,,,-599.276,46.6825,382.892,,,,,,,-868.631,26.4815,376.467,,,,353.756,34.7246,348.647,-825.532,43.3254,373.235,751.272,21.3296,358.457
5226,0,-128.483,41.8677,361.597,-214.124,24.6851,367.264,-292.098,54.1935,373.112,-373.605,34.4406,377.311,-443.619,52.9944,379.443,,,,-598.72,46.5418,382.864,,,,,,,-868.3,26.5195,376.537,,,,353.754,34.7263,348.649,-825.511,43.36,373.237,751.272,21.3295,358.457
5227,0,-128.214,41.8429,361.362,-213.683,24.5955,367.085,-291.192,53.9781,373.033,-373.077,34.556,377.312,,,,,,,-598.23,46.2258,382.802,,,,,,,-867.819,26.149,376.543,,,,353.753,34.7271,348.641,-825.533,43.3286,373.235,751.286,21.3427,358.447
5228,0,-127.774,42.0459,361.214,-213.069,24.9623,367.206,-290.808,53.6311,372.911,-372.736,34.6707,377.305,,,,,,,,,,,,,,,,-867.458,25.8385,376.346,,,,353.758,34.731,348.639,-825.555,43.3931,373.245,751.287,21.3403,358.454
5229,0,-126.864,41.9122,361.123,-212.324,24.1593,367.244,-290.677,53.5425,372.955,-372.083,34.7173,377.302,-443.409,51.3464,379.354,,,,,,,,,,,,,-867.272,26.0405,376.302,,,,353.758,34.7311,348.64,-825.534,43.3316,373.236,751.276,21.3332,358.453
5230,0,-126.555,41.6019,361.058,-212.232,24.9379,367.15,-290.5,54.0645,373.157,-371.511,34.526,377.255,-442.357,51.7086,378.934,,,,,,,,,,,,,-866.817,25.9819,376.398,,,,353.758,34.7311,348.64,-825.532,43.3241,373.234,751.276,21.3331,358.453
5231,0,-126.319,41.7125,360.926,-211.751,25.3806,367.172,-290.074,54.3127,373.137,-370.955,34.4316,377.265,,,,,,,-596.929,47.0625,382.712,,,,,,,-866.389,25.642,376.337,,,,353.758,34.7311,348.64,-825.532,43.326,373.235,751.276,21.3331,358.453
5232,0,-125.686,41.8313,360.868,-211.427,25.1299,367.247,-289.347,53.4617,373.174,-370.946,35.3762,377.331,,,,,,,-596.422,46.9487,382.69,,,,,,,-866.212,25.4674,376.099,,,,353.758,34.7311,348.64,-825.555,43.3941,373.245,751.271,21.3214,358.452
5233,0,-125.237,41.4781,360.801,-210.168,24.4786,367.302,-288.723,52.797,373.195,-370.599,35.5195,377.345,,,,,,,-595.968,46.6298,382.578,,,,,,,-865.939,25.6095,376.171,,,,353.764,34.7377,348.638,-825.534,43.3317,373.236,751.271,21.3212,358.452
5234,0,-124.843,41.3475,360.553,-209.672,24.5699,367.195,-288.273,52.5684,373.249,-370.315,35.8193,377.395,-440.678,51.3628,378.876,,,,,,,,,,,,,-865.534,25.6596,376.283,,,,353.758,34.7312,348.639,-825.534,43.3287,373.245,751.276,21.3331,358.453
5235,0,-124.338,41.3049,360.493,-209.423,24.9018,367.332,-288.192,53.1079,373.257,-369.675,35.6898,377.248,-439.903,51.3894,378.558,,,,,,,,,,,,,-865.206,25.3811,376.274,,,,353.757,34.7311,348.64,-825.555,43.296,373.243,751.276,21.3332,358.453
5236,0,-123.569,40.9588,360.382,-209.106,25.2189,367.438,-287.49,52.4037,373.336,,,,,,,,,,,,,,,,,,,-864.976,25.0213,376.019,,,,353.758,34.7311,348.64,-825.555,43.294,373.243,751.276,21.3332,358.453
5237,0,-122.914,40.4306,360.337,-208.805,25.6284,367.497,-286.505,50.9028,373.401,-368.854,35.7806,377.254,,,,,,,-594.927,47.4745,382.643,,,,,,,-864.713,25.2004,376.115,,,,353.758,34.7311,348.64,-825.555,43.2949,373.243,751.276,21.3331,358.453
5238,0,-122.856,40.8035,360.319,-208.155,25.464,367.518,-287.302,52.5729,373.353,-368.545,36.0372,377.169,,,,,,,-594.474,47.3889,382.587,,,,,,,-864.429,25.386,376.166,,,,353.723,34.7359,348.657,-825.555,43.2951,373.243,751.276,21.3331,358.453
5239,0,-122.252,40.2588,360.423,-207.909,25.7871,367.712,-286.566,51.8372,373.379,-368.304,36.4134,377.126,,,,,,,-593.966,47.0381,382.499,,,,,,,-864.103,25.1472,376.233,,,,353.756,34.7315,348.641,-825.578,43.3625,373.253,751.276,21.3331,358.453
5240,0,-121.889,40.5641,360.334,-207.001,24.9115,367.716,-285.415,50.2227,373.366,-368.021,36.5883,377.189,,,,,,,,,,,,,,,,-863.681,24.9684,376.332,,,,353.758,34.7309,348.639,-825.557,43.3004,373.244,751.276,21.3331,358.453
5241,0,-121.239,40.0194,360.231,-206.522,24.8077,367.606,-285.258,50.8627,373.302,-367.67,36.7684,377.138,,,,,,,,,,,,,,,,-863.757,25.1971,376.361,,,,353.758,34.7311,348.639,-825.576,43.3558,373.242,751.276,21.3331,358.453
5242,0,-120.929,39.859,360.297,-206.542,26.2071,367.747,-285.427,51.7762,373.474,-367.309,36.8698,377.094,,,,,,,,,,,,,,,,-863.478,24.6576,376.478,,,,353.777,34.7012,348.601,-825.578,43.3626,373.243,751.276,21.3331,358.453
5243,0,-120.74,40.0981,360.356,-205.85,25.4976,367.827,-285.133,51.3629,373.394,-367.005,36.8972,377.158,,,,,,,,,,,,,,,,-862.851,23.9211,376.526,,,,353.752,34.7234,348.639,-825.579,43.3654,373.254,751.276,21.3331,358.453
5244,0,-120.329,39.9976,360.312,-205.425,25.3435,367.776,-284.084,49.5208,373.559,-366.261,36.3999,377.156,,,,,,,,,,-677.427,58.1729,379.683,,,,-862.99,24.2166,376.636,,,,353.757,34.7315,348.64,-825.554,43.2934,373.233,751.286,21.3401,358.455
5245,0,-119.775,39.7055,360.262,-204.545,25.5402,367.803,-283.924,49.6568,373.647,-365.784,36.2966,377.087,,,,,,,,,,,,,,,,-862.904,24.018,376.446,,,,353.753,34.7271,348.64,-825.578,43.3595,373.253,751.287,21.3402,358.455
5246,0,-118.941,38.803,360.338,-204.808,25.7949,368.18,-284.067,50.5437,373.707,-365.561,36.5317,377.064,,,,,,,,,,,,,,,,,,,,,,353.757,34.731,348.64,-825.557,43.3003,373.244,751.276,21.3307,358.46
5247,0,-119.162,39.5332,360.269,-204.009,25.6935,368.251,-283.975,50.8501,373.743,-365.248,36.4109,377.08,,,,,,,,,,,,,,,,,,,,,,353.751,34.7246,348.641,-825.532,43.3233,373.234,751.286,21.34,358.455
5248,0,-118.879,39.4824,360.23,-203.723,26.0329,368.3,-283.822,50.9366,373.802,-365.233,36.8188,377.079,,,,,,,,,,,,,,,,,,,,,,353.751,34.7245,348.641,-825.557,43.3989,373.255,751.276,21.3333,358.453
5249,0,-118.516,39.2225,360.299,-203.257,26.0109,368.368,-282.742,49.2022,373.827,-365.374,37.6168,377.134,,,,,,,,,,,,,,,,,,,,,,353.751,34.7245,348.641,-825.56,43.4089,373.267,751.276,21.3331,358.453
5250,0,-117.845,38.3298,360.209,-202.909,26.2333,368.443,-282.286,48.6337,373.871,-365.127,37.7718,377.098,,,,,,,,,,,,,,,,,,,,,,353.757,34.7311,348.64,-825.535,43.3347,373.246,751.276,21.3331,358.453
5251,0,-117.613,38.4781,360.148,-203.683,28.3277,368.699,-282.658,49.7478,374.018,-364.724,37.6187,377.122,,,,,,,,,,,,,,,,,,,,,,353.751,34.7247,348.641,-825.532,43.3238,373.234,751.276,21.3332,358.453
5252,0,-117.457,38.8654,360.054,-203.677,29.0399,368.986,-282.663,49.9526,374.003,-364.257,37.292,377.117,,,,,,,,,,,,,,,,,,,,,,353.72,34.7506,348.681,-825.532,43.3258,373.235,751.28,21.3395,358.441
5253,0,-117.162,38.745,360.048,-203.445,29.1958,369.043,-282.841,50.4485,374.043,-363.803,37.1906,377.079,-435.806,46.8986,378.726,,,,,,,,,,,,,,,,,,,353.731,34.7315,348.67,-825.534,43.331,373.245,751.276,21.3307,358.46
5254,0,-116.825,38.4306,360.021,-203.012,29.7095,369.127,-282.595,50.2391,374.051,-363.331,36.9251,376.986,-435.58,46.5612,378.71,,,,,,,,,,,,,,,,,,,353.732,34.7304,348.668,-825.534,43.3314,373.245,751.276,21.3305,358.46
