Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
44756,0,-372.347,193.589,701,-443.029,185.682,700.426,-519.516,179.591,703.243,-594.664,152.209,693.483,-668.851,164.757,708.113,,,,-808.505,133.172,698.714,-889.257,145.337,710.58,,,,-1011.75,117.551,692.669,,,,327.958,249.453,681.959,,,,,,
44757,0,-371.555,193.764,701.117,-441.441,185.095,699.949,-518.42,179.968,703.288,-593.589,152.577,693.506,-667.662,164.619,708.317,,,,-807.517,133.14,698.584,-888.108,146.268,710.81,,,,-1010.72,117.655,692.44,,,,327.956,249.435,681.96,,,,,,
44758,0,-370.175,193.27,701.011,-440.313,184.67,700.023,-517.289,180.345,703.235,-592.492,152.753,693.689,-666.564,164.244,708.271,,,,-806.482,133.39,698.46,-887.007,146.608,710.581,,,,-1009.75,117.63,692.745,,,,328,249.643,681.898,,,,,,
44759,0,-369.182,194.028,701.17,-439.069,184.441,699.574,-516.036,180.494,703.497,-590.974,152.719,693.737,-665.261,164.646,708.13,,,,-805.482,133.764,698.423,-885.83,145.984,710.753,,,,-1008.35,117.772,692.685,,,,327.956,249.442,681.934,,,,,,
44760,0,-368.295,193.726,701.216,-438.441,184.945,699.403,-514.88,180.734,703.662,-589.92,153.339,693.561,-663.969,165.285,707.986,,,,-804.037,133.282,698.272,-884.645,146.383,710.665,,,,-1007.37,117.834,692.743,,,,327.999,249.638,681.898,,,,,,
44761,0,-366.996,194.061,701.157,-436.992,183.824,699.222,-513.751,181.108,703.66,-588.59,152.857,693.836,-662.596,165.287,708.152,-738.57,151.722,705.717,-803.062,133.615,698.282,-883.505,147.269,710.861,,,,-1006.4,118.14,692.795,,,,327.958,249.452,681.959,,,,,,
44762,0,-366.296,194.761,701.208,-435.673,183.093,698.918,,,,-587.703,153.718,693.958,-661.684,165.583,707.986,-737.708,151.81,705.928,-801.773,134.415,698.039,-882.394,146.934,711.116,,,,-1005.41,118.912,693.04,,,,327.999,249.638,681.898,,,,,,
44763,0,-365.241,194.605,701.335,-434.55,182.683,698.812,-511.162,181.355,704.157,-586.727,154.262,694.259,-660.451,165.601,708.058,-736.68,151.8,706.302,-800.704,134.781,698.252,-881.401,147.563,711.083,,,,-1004.28,118.44,693.173,,,,327.958,249.452,681.959,,,,,,
44764,0,-364.221,194.99,701.304,-434.23,183.655,698.828,-509.683,181.183,703.95,-585.59,154.282,694.391,-659.122,165.261,707.894,-735.451,152.678,706.304,-799.516,134.154,698.345,-879.983,147.692,711.02,,,,-1003.1,118.571,693.542,,,,327.999,249.638,681.898,,,,,,
44765,0,-363.188,195.174,701.3,-432.566,182.434,698.614,-508.823,181.487,704.011,-584.43,154.414,694.536,-658.108,165.56,707.898,-734.336,152.992,706.458,-798.562,134.946,698.209,-879.31,148.081,711.073,,,,-1002.01,119.009,693.706,,,,327.958,249.452,681.959,,,,,,
44766,0,-362.11,195.358,701.319,-431.527,181.732,698.459,-507.873,181.294,703.83,-583.255,154.939,694.445,-657.1,165.084,707.941,-733.533,153.745,706.436,-797.411,134.168,698.451,-878.01,148.216,711.211,,,,-1001.12,119.25,694.028,,,,327.999,249.638,681.898,,,,,,
44767,0,-361.242,195.42,701.312,-430.859,182.024,698.158,-506.765,182.006,703.793,-582.261,154.909,694.672,-655.774,165.459,707.572,,,,-796.342,134.36,698.655,-876.894,148.442,711.251,,,,-999.937,119.653,694.326,,,,327.958,249.452,681.959,,,,,,
44768,0,-360.171,195.322,701.302,-430.113,182.446,697.975,-505.598,182.666,703.734,-581.392,155.258,695.127,-654.794,165.608,707.602,-730.526,151.711,706.874,-795.315,134.523,698.522,-875.906,148.664,711.396,,,,-999.21,119.8,694.678,,,,327.999,249.638,681.898,,,,,,
44769,0,-358.805,194.934,701.242,-429.334,181.89,697.818,-504.715,182.719,703.743,-580.279,155.688,695.379,-653.636,164.722,707.715,-729.618,152.35,707.098,-794.328,135.014,698.611,-874.53,148.621,711.395,,,,-998.223,120.598,695.032,,,,327.958,249.454,681.954,,,,,,
44770,0,-358.081,195.456,701.19,-428.274,182.013,697.756,-503.554,182.622,703.502,-579.198,155.902,695.473,-652.66,165.083,707.689,-728.463,152.778,707.105,-793.204,135.538,698.886,-873.331,149.531,711.41,,,,-996.924,120.801,695.381,,,,327.96,249.454,681.959,,,,,,
44771,0,-357.22,196.058,701.337,-427.394,181.285,697.295,-502.563,182.863,703.651,-578.271,156.722,695.414,-651.475,165.254,707.516,-727.019,152.695,706.99,-791.835,135.374,699.04,-872.196,149.56,711.542,,,,-995.836,120.49,695.715,,,,327.961,249.46,681.959,,,,,,
44772,0,-356.446,196.176,701.496,-425.602,179.971,697.183,-501.317,183.349,703.995,-577.12,156.602,695.888,-650.346,164.613,707.435,-726.002,152.744,707.231,-791.006,136.001,699.047,-871.07,149.231,711.732,,,,-994.693,121.152,696.143,,,,327.956,249.441,681.96,,,,,,
44773,0,-355.448,196.416,701.534,-425.444,180.778,697.072,-500.096,183.664,704.172,-576.089,157.262,696.452,-649.219,164.465,707.359,,,,-789.78,135.848,699.065,-869.915,149.82,711.859,,,,-993.579,121.909,696.604,,,,327.956,249.449,681.946,,,,,,
