Trajectories
150
,,Snake_95:Head_M1,,,Snake_95:M2,,,Snake_95:M3,,,Snake_95:M4,,,Snake_95:M5,,,Snake_95:M6,,,Snake_95:M7,,,Snake_95:M8,,,Snake_95:M9,,,Snake_95:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
4553,0,-170.924,134.293,852.214,-236.575,126.859,848.003,-301.98,116.092,841.974,-368.087,123.17,850.919,-435.279,119.88,849.812,-509.722,108.618,841.614,-584.769,120.261,852.554,-653.112,116.485,849.367,-727.898,98.905,833.882,,,,-136.131,144.896,838.141,158.167,136.248,833.81,,,,897.698,136.245,851.137
4554,0,-169.34,135.35,852.31,-234.885,127.178,847.902,-300.059,115.925,841.942,-366.193,123.381,850.801,-433.565,119.921,849.572,-508.07,108.548,842.172,-583.1,120.072,852.412,-650.949,116.842,849.209,-726.089,98.9817,833.854,,,,-136.14,144.881,838.124,158.175,136.254,833.83,,,,897.699,136.207,851.133
4555,0,-167.36,135.225,852.219,-233.456,128,847.711,-298.391,115.806,841.841,-364.192,123.46,850.795,-431.909,120.329,849.393,-506.128,108.863,841.946,-581.012,120.31,852.748,-649.184,117.244,849.582,-724.211,99.1681,833.885,,,,-136.086,144.919,838.114,158.175,136.255,833.83,,,,897.702,136.256,851.138
4556,0,-165.602,135.122,852.188,-231.995,129.312,847.679,-296.689,115.773,841.675,-362.194,123.327,850.664,-429.803,120.502,849.659,-504.292,109.123,842.035,-578.971,120.953,852.616,,,,-722.159,99.9229,834.305,,,,-136.088,144.874,838.063,158.169,136.271,833.82,,,,897.712,136.221,851.137
4557,0,-164.029,135.459,852.179,,,,-294.917,116.028,841.62,-360.352,122.866,850.568,-427.901,120.637,849.543,-502.339,109.19,842.581,-577.079,120.698,852.735,,,,-720.36,100.25,834.231,,,,-136.063,144.892,838.065,158.179,136.298,833.823,,,,897.699,136.248,851.129
4558,0,-162.296,135.575,852.124,-228.484,130.156,848.189,-292.867,115.958,841.534,-358.409,122.343,850.739,-426.163,120.244,849.814,-500.519,109.632,842.829,-575.202,120.52,852.625,,,,-718.506,100.543,834.458,,,,-136.042,144.902,838.019,158.187,136.295,833.832,,,,897.698,136.245,851.137
4559,0,-160.484,135.803,851.992,-226.853,130.566,847.914,-290.991,115.72,841.846,-356.472,122.262,850.564,-424,121.375,849.454,-498.643,110.04,842.973,-573.254,121.038,852.46,,,,-716.64,101.122,834.972,,,,-135.985,144.952,837.976,158.18,136.307,833.82,,,,897.698,136.248,851.127
4560,0,-158.736,135.9,851.915,-225.082,130.814,847.797,-289.426,116.147,842.086,-355.084,121.835,850.506,-422.232,121.208,849.39,-496.885,110.803,843.535,-571.252,121.167,852.331,,,,-714.844,101.732,835.178,,,,-135.994,144.894,837.956,158.181,136.307,833.807,,,,897.698,136.209,851.123
4561,0,-156.739,136.036,851.949,-222.894,130.336,848.197,-287.627,116.828,842.114,-352.79,121.891,850.386,-420.476,120.775,849.395,-495.093,111.129,843.703,-569.216,121.069,852.13,-637.407,117.731,849.4,-713.193,101.793,835.575,,,,-135.989,144.948,837.928,158.18,136.298,833.83,,,,897.698,136.247,851.127
4562,0,-154.606,136.004,851.792,-220.937,131.205,848.251,-285.734,116.998,842.272,-350.874,121.714,849.664,-418.758,120.689,849.582,-493.314,111.24,844.252,-567.234,120.645,851.845,-635.761,117.581,849.274,-711.486,102.134,835.917,,,,-135.938,144.938,837.929,158.183,136.302,833.833,,,,897.712,136.223,851.127
4563,0,,,,-219.305,131.931,848.385,-283.776,117.042,842.66,-348.869,121.393,848.884,-416.751,121.062,849.492,-491.56,111.991,844.535,-565.36,120.251,851.789,-633.934,117.439,849.218,-709.859,102.838,836.393,,,,-135.942,144.929,837.898,158.17,136.273,833.818,,,,897.712,136.223,851.127
4564,0,,,,-217.482,133.051,848.236,-282.067,117.889,843.04,-347.242,121.106,849.037,-414.532,121.673,849.914,-489.741,112.689,845.217,-563.614,119.801,851.595,-631.757,117.799,849.415,-708.116,103.207,836.961,,,,-135.965,144.923,837.879,158.169,136.266,833.816,,,,897.712,136.223,851.127
4565,0,-149.88,137.497,852.845,-215.639,133.453,848.718,-280.314,118.165,843.212,-345.847,120.596,848.418,-412.5,121.508,849.933,-488.107,113.1,845.493,-561.471,119.062,851.447,-629.776,117.722,849.331,-706.376,103.511,837.46,,,,-135.967,144.918,837.897,158.16,136.27,833.79,,,,897.698,136.247,851.127
4566,0,-147.979,138.039,852.492,-213.865,133.41,848.616,-278.358,118.165,843.424,-344.078,120.557,848.172,-410.485,121.744,849.889,-486.033,113.875,845.693,-559.606,118.062,851.681,-627.857,117.267,849.249,-704.57,103.506,837.955,,,,-135.988,144.908,837.928,158.166,136.273,833.818,,,,897.711,136.232,851.138
4567,0,-146.3,138.656,852.601,-212.306,134.192,848.971,-276.466,118.811,843.876,-342.042,119.87,848.19,-408.701,121.77,849.876,-484.549,114.295,846.475,-557.905,117.864,851.291,-626.034,116.921,849.262,-702.799,103.69,838.541,,,,-135.989,144.904,837.925,158.156,136.259,833.799,,,,897.697,136.256,851.138
4568,0,-144.393,138.568,852.582,-210.443,134.724,848.86,-274.816,119.262,843.932,-340.242,118.698,847.724,-406.956,121.912,849.863,-482.713,115.257,846.873,,,,-624.234,117.492,849.451,-701.219,104.37,839.072,,,,-135.998,144.93,837.977,158.166,136.273,833.818,,,,897.713,136.224,851.129
4569,0,-142.723,138.858,852.345,-208.864,135.343,849.01,-272.966,119.337,844.261,-338.715,118.097,846.988,-405.193,122.352,850.185,-480.842,115.468,847.533,-554.368,117.732,850.376,-622.386,117.718,850.017,-699.108,105.946,839.644,,,,-136.045,144.901,837.971,158.181,136.296,833.833,,,,897.683,136.242,851.134
4570,0,-141.048,139.051,852.168,-207.303,135.599,849.007,-271.188,119.407,844.742,-337.001,117.636,846.221,-403.495,122.814,850.477,-479.207,116.425,847.943,,,,-620.55,118.093,849.738,-697.817,105.866,840.308,,,,-136.043,144.901,838.019,158.178,136.264,833.823,,,,897.698,136.207,851.133
4571,0,-139.056,138.954,852.074,-205.52,135.617,848.856,-269.689,120.312,844.852,-335.294,117.204,845.952,-401.426,123.122,850.528,-477.5,117.238,848.62,,,,-618.802,117.931,849.574,-696.17,105.988,840.837,,,,-136.089,144.873,838.062,158.178,136.265,833.832,,,,897.699,136.247,851.132
4572,0,-137.336,139.151,851.794,-203.847,136.169,849.174,-267.837,120.472,844.922,-333.762,116.91,845.734,-399.673,123.009,850.3,-475.537,117.647,848.761,-549.328,115.746,849.331,-616.775,118.189,849.566,-694.397,106.286,841.371,,,,-136.118,144.898,838.079,158.176,136.252,833.843,,,,897.711,136.23,851.148
4573,0,-136.285,138.941,851.346,-202.156,136.7,849.179,-266.238,120.943,845.489,-332.238,116.145,845.312,-397.972,123.014,850.216,-474.013,118.115,849.495,-547.568,115.69,848.356,-614.895,117.744,849.75,-692.694,106.656,841.932,,,,-136.136,144.889,838.109,158.176,136.251,833.843,,,,897.712,136.223,851.127
4574,0,-133.701,139.984,850.924,-200.491,136.842,849.105,-264.692,121.355,845.701,-330.484,115.22,844.567,-395.905,123.025,850.78,-472.494,118.735,849.795,-546.023,115.291,847.289,-613.066,117.88,849.924,-690.992,107.327,842.548,-753.491,108.153,843.206,,,,158.168,136.262,833.842,,,,897.685,136.232,851.135
4575,0,-131.949,140.566,850.655,-198.923,137.217,849.362,-262.935,121.905,845.974,-329.031,114.867,844.069,-394.263,123.738,850.828,-470.547,119.085,849.796,-544.03,113.173,847.364,-611.484,118.251,850.018,-689.592,108.013,843.024,,,,,,,158.165,136.256,833.842,,,,897.712,136.221,851.137
