Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
13621,0,-361.821,-160.751,266.075,-460.337,-144.142,267.487,,,,,,,-740.148,-161.442,271.338,,,,,,,,,,,,,,,,-209.348,-136.881,246.751,,,,-882.551,-186.446,267.191,661.052,-64.7169,262.844
13622,0,-357.071,-160.42,266.044,-456.152,-143.551,267.53,-545.835,-168.883,268.369,,,,-735.614,-163.176,271.95,,,,,,,,,,,,,,,,-209.351,-136.996,246.762,,,,-882.522,-186.506,267.182,661.052,-64.7164,262.844
13623,0,-352.503,-159.943,265.757,-451.385,-143.986,267.785,-540.779,-167.679,268.298,,,,-731.143,-165.161,272.503,,,,,,,,,,,,,,,,-209.339,-137.087,246.744,,,,-882.49,-186.575,267.171,661.055,-64.7051,262.844
13624,0,-347.892,-159.397,265.946,-446.668,-144.299,267.792,-537.286,-164.411,268.524,,,,-726.858,-167.139,272.922,,,,,,,,,,,,,,,,-209.321,-137.138,246.77,,,,-882.506,-186.615,267.168,661.068,-64.7122,262.845
13625,0,-342.877,-159.314,266.029,-442.195,-144.794,268.009,-532.622,-163.042,268.284,,,,-722.498,-168.859,273.724,,,,,,,,,,,,,,,,-209.302,-137.213,246.773,,,,-882.507,-186.615,267.168,661.055,-64.7051,262.844
13626,0,-338.201,-158.681,266.196,-436.86,-146.12,268.219,-528.89,-160.225,268.608,,,,-717.877,-171.253,274.455,,,,,,,,,,,,,,,,-209.293,-137.249,246.764,,,,-882.477,-186.677,267.158,661.052,-64.7164,262.844
13627,0,-333.801,-158.581,266.017,-432.162,-147.534,268.054,-524.318,-158.538,268.99,,,,-713.294,-173.622,274.829,,,,,,,,,,,,,,,,-209.293,-137.251,246.774,,,,-882.492,-186.719,267.155,661.055,-64.7052,262.844
13628,0,-328.935,-158.403,265.77,-427.591,-148.662,267.948,-520.735,-155.214,269.452,-604.268,-190.087,273.209,-709.181,-175.95,275.779,,,,,,,,,,,,,,,,-209.323,-137.174,246.77,,,,-882.49,-186.724,267.146,661.055,-64.705,262.844
13629,0,-323.982,-158.462,266.074,-423.158,-150.233,267.329,-516.173,-153.572,269.712,-600.503,-188.308,273.185,,,,,,,,,,,,,,,,,,,-209.339,-137.09,246.753,,,,-882.51,-186.755,267.153,661.068,-64.7123,262.845
13630,0,-319.314,-158.064,266.156,-418.358,-151.543,266.727,-511.384,-152.326,270.017,-595.696,-188.019,272.949,,,,,,,,,,,,,,,,,,,-209.353,-137.036,246.771,,,,-882.527,-186.794,267.151,661.068,-64.7124,262.845
13631,0,-314.717,-157.983,266.281,-413.893,-153.319,266.118,-507.036,-150.441,270.505,,,,,,,,,,-873.783,-191.83,278.21,,,,,,,,,,-209.389,-137.023,246.771,,,,-882.571,-186.771,267.186,661.055,-64.7051,262.844
13632,0,-310.105,-157.976,266.198,-409.283,-155.183,265.383,-502.483,-148.711,270.398,,,,-690.438,-182.344,278.631,,,,-869.309,-190.136,277.868,,,,,,,,,,-209.401,-136.993,246.784,,,,-882.608,-186.84,267.183,661.055,-64.705,262.844
13633,0,-305.339,-157.65,266.546,-404.412,-156.053,264.496,-497.803,-145.923,270.7,,,,-685.873,-183.45,279.268,,,,-865.152,-188.224,277.711,,,,,,,,,,-209.451,-136.93,246.811,,,,-882.606,-186.846,267.182,661.055,-64.7051,262.844
13634,0,-300.469,-158.341,266.486,-400.228,-158.379,264.461,-492.917,-144.854,270.773,,,,-681.387,-184.593,279.68,,,,-860.93,-185.964,277.513,,,,,,,,,,-209.451,-136.911,246.847,,,,-882.654,-186.818,267.19,661.055,-64.7051,262.844
13635,0,-295.498,-158.157,266.9,,,,-488.214,-143.386,270.525,,,,-676.558,-185.268,279.839,,,,-856.745,-183.757,277.413,,,,,,,,,,-209.5,-136.9,246.851,,,,-882.673,-186.851,267.188,661.055,-64.7051,262.844
13636,0,-291.155,-157.542,266.88,,,,-483.679,-141.64,270.694,,,,-671.644,-185.938,279.521,,,,-852.616,-181.628,276.978,,,,,,,,,,-209.533,-136.912,246.88,,,,-882.689,-186.892,267.186,661.055,-64.7051,262.844
13637,0,-286.757,-156.079,267.122,-386.608,-161.067,263.062,-479.334,-141.396,270.813,-564.21,-178.4,270.423,-666.943,-186.646,279.591,,,,-848.306,-179.643,276.307,,,,,,,,,,-209.544,-136.882,246.893,,,,-882.719,-186.83,267.196,661.042,-64.6968,262.849
13638,0,-282.074,-155.215,267.542,-382.374,-162.104,262.688,-473.853,-142.35,271.165,-558.803,-178.478,270.291,-662.074,-186.847,279.531,,,,-844.253,-177.805,275.986,,,,,,,,,,-209.557,-136.891,246.916,,,,-882.754,-186.754,267.216,661.045,-64.6854,262.849
13639,0,-277.682,-154.825,267.738,-377.954,-162.912,262.589,-468.75,-143,271.394,-553.857,-177.769,270.538,-657.444,-187.481,278.96,,,,-839.937,-175.799,275.544,,,,,,,,,,-209.59,-136.9,246.936,,,,-882.77,-186.792,267.205,661.056,-64.7044,262.85
13640,0,-273.132,-154.343,267.779,-373.3,-163.538,262.421,-464.047,-143.787,271.502,-549.914,-175.363,270.437,-653.165,-187.316,278.418,,,,-835.949,-173.941,274.805,,,,,,,,,,-209.596,-136.914,246.916,,,,-882.738,-186.862,267.194,661.048,-64.7124,262.848
13641,0,-268.549,-154.043,267.948,-368.688,-163.814,261.98,-459.413,-144.851,271.786,-546.058,-173.327,270.604,-648.703,-187.094,277.988,,,,-831.842,-171.668,273.993,,,,,,,,,,-209.586,-136.928,246.941,,,,-882.767,-186.803,267.204,661.066,-64.7205,262.844
13642,0,-264.145,-153.646,267.878,-364.199,-163.632,261.581,-455.054,-145.074,271.824,-542.143,-171.316,270.955,-644.428,-187.239,277.331,,,,-828.261,-170.049,273.332,,,,,,,,,,-209.577,-136.961,246.933,,,,-882.752,-186.758,267.207,661.055,-64.7052,262.844
13643,0,-259.209,-153.502,267.574,-359.635,-163.293,261.216,-450.032,-147.275,271.649,-537.964,-169.579,270.81,-640.03,-187.473,277.099,,,,,,,,,,,,,,,,-209.575,-136.955,246.918,,,,-882.752,-186.757,267.207,661.055,-64.7049,262.844
13644,0,-254.492,-153.416,267.151,-354.974,-162.98,260.96,-445.508,-148.416,271.361,,,,-635.515,-187.853,276.581,,,,-820.048,-165.445,272.004,,,,,,,,,,-209.537,-136.928,246.909,,,,-882.719,-186.68,267.22,661.068,-64.7123,262.845
13645,0,-249.895,-152.89,266.673,-350.603,-162.634,260.99,-440.75,-150.209,271.346,,,,-630.977,-187.687,276.422,,,,-816.182,-163.497,271.078,,,,,,,,,,-209.535,-136.92,246.894,,,,-882.701,-186.643,267.214,661.068,-64.7095,262.838
13646,0,-245.21,-152.244,266.862,-346.03,-162.742,261.013,-436.633,-150.24,270.718,-526.571,-163.949,271.727,-626.813,-188.033,275.518,,,,,,,,,,,,,,,,-209.503,-136.907,246.865,,,,-882.683,-186.606,267.216,661.055,-64.7051,262.844
13647,0,-240.749,-151.741,266.571,-341.774,-162.547,260.541,-432.509,-152.163,270.309,-522.769,-162.047,271.973,-622.22,-188.712,274.721,,,,,,,,,,,,,,,,-209.478,-136.884,246.857,,,,-882.649,-186.531,267.221,661.051,-64.7167,262.843
13648,0,-236.978,-150.911,266.68,-337.431,-162.514,260.17,-427.796,-154.743,269.681,-518.347,-161.434,272.411,-618.104,-188.26,274.037,,,,,,,,,,,,,,,,-209.422,-136.789,246.832,,,,-882.615,-186.454,267.226,661.051,-64.7169,262.843
13649,0,-232.534,-149.527,266.932,-333.064,-162.365,260.282,-423.778,-156.165,268.847,-514.217,-160.134,272.462,,,,,,,-800.697,-157.215,269.05,,,,,,,,,,-209.398,-136.765,246.787,,,,-882.571,-186.476,267.19,661.06,-64.747,262.844
13650,0,-227.796,-148.843,266.439,-328.96,-161.586,260.616,-419.897,-157.51,267.882,-509.684,-159.578,272.94,,,,,,,-796.748,-155.688,268.801,,,,,,,,,,-209.359,-136.672,246.741,,,,-882.552,-186.444,267.191,661.072,-64.7468,262.849
13651,0,-223.556,-147.76,265.811,-324.897,-160.729,261.15,-415.569,-160.005,266.903,-505.759,-158.657,272.839,,,,,,,-792.766,-154.594,268.781,,,,,,,,,,-209.325,-136.646,246.698,,,,-882.518,-186.367,267.196,661.062,-64.728,262.846
13652,0,-219.302,-146.584,265.242,-320.542,-159.767,261.476,-411.942,-160.989,266.124,-502.02,-157.133,272.511,-601.015,-187.892,271.116,,,,-788.703,-154.216,268.511,,,,,,,,,,-209.304,-136.569,246.673,,,,-882.502,-186.326,267.199,661.05,-64.7117,262.851
13653,0,-214.674,-145.324,263.868,-316.153,-158.93,261.974,-408.049,-162.427,265.107,,,,-597.044,-187.725,270.78,,,,-784.82,-153.867,268.455,,,,,,,,,,-209.236,-136.508,246.658,,,,-882.486,-186.291,267.165,661.05,-64.7112,262.853
13654,0,-210.559,-143.619,262.729,-311.679,-159.109,262.802,-403.834,-164.254,264.269,-494.186,-155.463,272.434,,,,,,,-780.857,-153.329,268.536,,,,,,,,,,-209.171,-136.324,246.6,,,,-882.438,-186.318,267.157,661.072,-64.7107,262.854
13655,0,-206.508,-143.042,261.247,-307.538,-158.298,263.544,-399.489,-165.911,263.449,,,,,,,,,,-776.842,-153.475,268.348,-866.318,-188.676,276.522,,,,,,,-209.153,-136.312,246.534,,,,-882.399,-186.252,267.15,661.067,-64.7072,262.853
13656,0,-203.117,-142.251,259.975,-303.263,-157.771,264.415,-395.811,-166.31,262.908,-485.262,-156.15,271.862,-584.996,-185.153,269.743,,,,-772.979,-153.175,268.679,,,,,,,,,,-209.152,-136.336,246.357,,,,-882.387,-186.208,267.127,661.054,-64.7,262.852
13657,0,-198.991,-141.581,258.554,-299.318,-156.855,265.319,-391.803,-167.484,262.487,-481.436,-156.098,271.577,-581.174,-184.564,269.475,,,,-769.09,-153.947,268.649,,,,,,,,,,-209.151,-136.316,246.297,,,,-882.34,-186.234,267.119,661.058,-64.7148,262.852
13658,0,-195.246,-140.882,257.367,-295.277,-156.526,266.338,-387.631,-167.691,261.97,-477.203,-156.003,271.931,-577.397,-183.887,268.898,,,,-765.394,-154.115,268.932,,,,,,,,,,-209.15,-136.276,246.296,,,,-882.368,-186.174,267.127,661.045,-64.7078,262.851
13659,0,-191.802,-140.247,255.982,,,,-383.812,-168.169,261.832,-473.495,-156.273,271.845,-573.64,-182.197,269.214,,,,-761.321,-154.788,269.369,,,,,,,,,,-209.165,-136.223,246.271,,,,-882.353,-186.131,267.132,661.05,-64.7033,262.857
13660,0,-188.086,-139.58,254.317,-287.654,-153.785,267.872,-379.835,-168.302,261.349,-469.298,-156.604,271.759,-569.907,-180.848,269.162,,,,-757.652,-155.182,269.536,,,,,,,,,,-209.177,-136.231,246.174,,,,-882.353,-186.13,267.132,661.048,-64.7171,262.869
13661,0,-184.647,-139.099,252.112,-283.499,-152.876,268.649,-376.23,-168.693,261.368,-465.179,-157.406,271.509,-565.907,-179.898,269.147,,,,-753.955,-155.969,269.756,,,,,,,,,,-209.142,-136.301,245.938,,,,-882.353,-186.132,267.131,661.054,-64.7002,262.852
13662,0,-181.737,-138.505,249.987,-279.873,-152.089,269.462,-372.242,-168.657,261.345,-461.492,-157.406,271.31,-562.224,-178.924,269.208,,,,-750.267,-156.891,270.079,-841.96,-173.459,275.133,,,,,,,-209.259,-136.407,245.864,,,,-882.353,-186.132,267.131,661.052,-64.7055,262.868
13663,0,-178.374,-138.361,247.722,-276.034,-150.921,270.208,-368.274,-168.737,261.677,-457.472,-158.263,270.93,-558.47,-177.424,269.644,,,,-746.647,-157.4,270.388,,,,,,,,,,-209.395,-136.505,245.864,,,,-882.383,-186.068,267.142,661.052,-64.7057,262.869
13664,0,-175.545,-138.066,245.147,-272.201,-149.688,271.002,-364.377,-168.605,261.76,-454.035,-157.954,270.464,-554.742,-176.339,269.705,,,,-743.015,-158.566,270.592,,,,,,,,,,-209.61,-136.631,245.915,,,,-882.402,-186.1,267.14,661.055,-64.6995,262.858
13665,0,-172.469,-138.144,242.382,-268.153,-148.629,271.702,-360.559,-167.979,262.352,-450.086,-159.221,270.03,-551.241,-174.437,270.194,,,,-739.553,-159.15,271.135,,,,-934.405,-202.764,275.93,,,,-209.618,-136.488,246.141,,,,-882.451,-186.073,267.156,661.046,-64.7271,262.849
13666,0,-169.94,-138.315,239.849,-264.295,-147.382,272.578,-357.041,-166.993,263.051,-446.191,-160.36,269.653,-547.5,-173.517,270.095,,,,-736.082,-160.089,271.525,,,,,,,,,,-209.856,-136.719,246.055,,,,-882.469,-186.104,267.192,661.036,-64.7333,262.862
13667,0,-167.164,-138.239,237.125,-260.237,-146.452,273.386,-353.171,-166.29,263.823,-442.72,-160.772,269.272,-544.102,-171.709,270.678,,,,-733.118,-161.184,272.49,,,,,,,,,,-210.013,-136.862,246.121,,,,-882.515,-186.08,267.199,661.045,-64.7251,262.864
13668,0,-164.595,-138.659,234.623,-256.351,-145.345,273.968,-349.517,-165.448,264.594,-438.896,-161.657,269.089,-540.455,-170.602,270.723,,,,-729.181,-161.672,271.988,,,,-923.443,-202.331,275.852,,,,-210.03,-136.82,246.193,,,,-882.565,-186.05,267.209,661.045,-64.7214,262.857
13669,0,-161.825,-138.919,232.467,-252.353,-144.508,274.382,-345.815,-164.45,265.418,,,,-536.951,-169.143,271.174,,,,-725.593,-163.439,272.932,,,,-919.68,-202.537,275.839,,,,-210.087,-136.811,246.239,,,,-882.6,-186.121,267.205,661.045,-64.7214,262.857
13670,0,-159.196,-138.972,230.475,-248.653,-143.928,274.605,-342.077,-163.311,266.4,-431.984,-162.452,268.935,-533.199,-168.119,271.173,,,,-721.133,-166.881,272.779,,,,-916.104,-201.846,276.02,,,,-210.139,-136.827,246.326,,,,-882.612,-186.167,267.229,661.046,-64.7265,262.848
13671,0,-156.155,-139.314,228.688,-244.746,-143.516,274.524,-338.536,-162.196,267.584,-427.852,-164.66,268.287,-530.106,-166.434,271.343,,,,-718.386,-165.843,273.835,,,,,,,,,,-210.259,-137,246.288,,,,-882.679,-186.173,267.244,661.052,-64.7301,262.85
13672,0,-153.164,-138.797,226.947,-240.909,-142.639,274.233,-335.495,-160.646,268.555,-424.561,-165.744,268.143,-526.067,-165.652,271.417,,,,-715.813,-166.21,274.733,,,,,,,,,,-210.022,-136.736,246.362,,,,-882.684,-186.168,267.217,661.043,-64.7382,262.849
13673,0,-150.426,-139.087,225.621,-237.172,-142.143,273.588,-331.797,-159.817,269.481,-420.915,-166.566,268.096,-523.007,-164.39,271.522,,,,,,,,,,,,,,,,-210.225,-136.957,246.308,,,,-882.732,-186.141,267.224,661.045,-64.7272,262.843
13674,0,-147.408,-138.852,224.345,-233.657,-141.464,272.669,-327.867,-159.369,270.38,-417.227,-167.824,267.898,-519.454,-163.737,271.328,,,,,,,,,,-902.617,-199.064,276.319,,,,-210.044,-136.852,246.395,,,,-882.75,-186.175,267.223,661.058,-64.7342,262.844
13675,0,-144.258,-138.654,223.207,-230.15,-141.139,271.645,-324.621,-158.007,271.187,-413.753,-168.524,267.579,-516.191,-162.176,271.365,,,,,,,,,,-899.398,-198.778,276.176,,,,-210.248,-137.089,246.315,,,,-882.719,-186.242,267.212,661.045,-64.7271,262.843
13676,0,-140.974,-138.06,222.417,-226.723,-140.533,270.307,-321.676,-156.156,272.215,-410.629,-168.842,267.324,-512.644,-161.511,271.441,,,,,,,,,,,,,,,,-210.185,-137.109,246.305,,,,-882.734,-186.284,267.209,661.059,-64.7336,262.849
13677,0,-137.859,-138.26,221.778,-223.66,-140.35,268.863,-318.698,-155.038,273.004,-407.454,-169.16,267.268,-509.398,-160.386,271.377,-602.629,-180.247,270.648,,,,,,,-893.336,-197.242,275.791,,,,-210.1,-137.139,246.306,,,,-882.735,-186.284,267.209,661.054,-64.7192,262.844
13678,0,-134.969,-137.623,221.221,-220.701,-140.033,266.983,-315.422,-153.451,273.756,-404.04,-170.017,267.193,-506.02,-160.309,271.255,,,,,,,,,,,,,,,,-210.022,-137.119,246.26,,,,-882.838,-186.018,267.319,661.045,-64.7269,262.843
13679,0,-132.002,-137.373,220.999,-217.862,-140.067,265.028,-312.06,-152.69,274.218,-401.55,-168.967,266.995,-503.015,-159.053,271.378,,,,-691.252,-172.619,275.349,,,,,,,,,,-209.988,-137.198,246.255,,,,-882.677,-186.394,267.211,661.045,-64.7271,262.843
13680,0,-129.306,-136.459,220.866,-214.996,-140.138,263.273,-309.26,-151.098,274.579,-398.019,-170.251,266.86,-500.163,-158.676,271.015,,,,-688.245,-173.516,274.892,,,,,,,,,,-210.017,-137.289,246.191,,,,-882.613,-186.465,267.196,661.045,-64.7271,262.843
13681,0,-126.567,-135.76,220.372,-212.36,-140.325,261.339,-306.405,-149.379,274.423,-394.586,-171.468,266.571,,,,-589.577,-180.447,269.645,-684.765,-174.236,275.182,,,,,,,,,,-209.988,-137.393,246.127,,,,-882.617,-186.455,267.197,661.042,-64.7363,262.86
13682,0,-124.224,-135.159,220.316,-209.627,-140.632,259.558,-303.413,-148.92,274.27,-392.396,-170.373,266.177,,,,,,,,,,,,,,,,,,,,,,,,,-882.54,-186.542,267.18,661.045,-64.73,262.85
13683,0,-122.094,-134.32,219.945,-207.321,-140.981,257.545,-301.064,-146.91,273.787,-389.171,-171.143,265.797,,,,-583.68,-180.314,269.38,-678.428,-175.693,274.911,,,,,,,,,,,,,,,,-882.507,-186.614,267.168,661.045,-64.727,262.843
13684,0,-119.911,-133.551,219.37,-204.756,-141.4,255.922,-298.239,-146.789,273.318,-386.839,-170.453,265.381,-487.283,-158.358,270.469,,,,-675.479,-176.141,274.774,,,,,,,,,,,,,,,,-882.476,-186.68,267.158,661.045,-64.727,262.843
13685,0,-117.9,-132.476,219.201,-202.503,-142.198,254.342,-295.664,-146.34,272.965,,,,-485.194,-157.011,270.375,,,,-672.568,-176.609,274.709,,,,,,,,,,,,,,,,-882.475,-186.683,267.158,661.045,-64.7271,262.843
13686,0,-116.202,-131.778,218.773,-200.08,-142.577,252.749,-293.273,-145.194,272.545,-380.858,-171.862,264.488,-482.356,-157.205,270.323,,,,-669.705,-177.188,274.55,,,,,,,,,,,,,,,,-882.443,-186.749,267.139,661.045,-64.7271,262.843
13687,0,-114.564,-131.275,218.386,-198.069,-143.332,251.549,-290.556,-143.478,271.889,-378.647,-171.577,263.84,-480.203,-156.221,270.072,,,,-666.977,-177.743,274.31,,,,,,,,,,,,,,,,-882.411,-186.818,267.128,661.045,-64.7271,262.843
13688,0,-113.325,-130.437,217.984,-196.074,-144.05,250.212,-288.4,-142.788,271.615,-376.288,-171.548,263.136,-477.615,-156.702,269.837,-569.334,-180.488,268.54,,,,,,,,,,,,,-208.981,-136.728,246.716,,,,-882.392,-186.784,267.13,661.058,-64.7342,262.844
13689,0,-111.714,-129.422,217.883,-194.037,-144.33,248.975,-285.786,-142.762,271.359,-373.549,-172.575,263.309,-475.094,-156.552,269.847,,,,-661.603,-178.859,273.975,,,,,,,,,,-209.458,-137.562,246.032,,,,-882.394,-186.779,267.13,661.054,-64.722,262.851
13690,0,-109.87,-129.097,217.656,-192.396,-144.732,247.506,-283.698,-142.356,271.508,-370.345,-174.369,263.263,-472.784,-156.073,269.799,,,,-659.143,-178.824,274.101,,,,-855.194,-183.887,275.196,,,,-209.382,-137.619,245.897,,,,-882.411,-186.817,267.128,661.045,-64.7298,262.849
13691,0,-108.583,-128.064,217.57,-190.853,-145.283,246.3,-281.724,-142.205,271.594,-368.152,-175.137,263.132,-470.542,-155.913,269.811,,,,-656.518,-179.296,273.916,,,,-852.822,-182.609,274.934,-938.793,-206.074,271.393,-209.41,-137.726,245.934,,,,-882.41,-186.819,267.128,661.045,-64.7271,262.843
13692,0,-106.825,-127.906,217.336,-189.249,-145.597,245.21,-279.387,-142.15,271.983,-366.796,-173.786,263.03,-468.285,-156.012,269.675,,,,-654.091,-179.825,273.789,,,,-850.278,-181.422,274.819,,,,-209.416,-137.709,246.07,,,,-882.411,-186.818,267.128,661.045,-64.727,262.843
13693,0,-105.364,-126.861,217.185,-187.655,-145.955,244.193,-277.266,-142.151,272.042,-364.289,-174.775,262.804,-465.814,-156.25,269.635,-557.713,-178.128,268.761,-651.722,-179.887,273.661,,,,-848.023,-180.474,274.536,-934.543,-205.417,271.545,-209.457,-137.701,246.061,,,,-882.428,-186.855,267.126,661.045,-64.7271,262.843
13694,0,-103.28,-126.868,216.966,-186.085,-146.178,242.921,-275.152,-142.399,272.533,-361.637,-176.244,262.61,-463.669,-156.451,269.514,-555.286,-177.769,268.795,-649.334,-180.391,273.665,,,,-845.968,-179.309,274.58,,,,-209.056,-136.982,246.794,,,,-882.454,-186.796,267.163,661.054,-64.7191,262.844
13695,0,-101.482,-126.765,216.734,-184.606,-146.346,241.761,-273.74,-141.771,272.873,-359.662,-176.439,262.425,-461.461,-156.479,269.552,-553.058,-177.062,268.77,-647.113,-180.346,273.384,,,,-844.477,-177.709,274.555,-928.6,-207.192,270.681,-209.028,-136.816,246.827,,,,-882.476,-186.822,267.171,661.045,-64.7269,262.843
13696,0,-99.0496,-127.028,216.487,-183.038,-146.444,240.64,-271.876,-141.366,272.962,-357.661,-176.771,262.565,-459.473,-156.42,269.561,,,,-644.904,-180.679,273.363,,,,-842.213,-176.315,273.982,-926.353,-207.682,270.108,-209.031,-136.721,246.852,,,,-882.505,-186.762,267.18,661.055,-64.7053,262.844
13697,0,-96.8652,-127.238,216.226,-181.577,-146.386,239.38,-269.599,-141.685,273.201,-355.441,-177.317,262.851,-457.19,-157.041,269.539,,,,-642.736,-180.619,273.35,,,,-840.223,-175.477,273.654,-924.444,-207.111,270.111,-209.068,-136.595,246.862,,,,-882.525,-186.793,267.179,661.055,-64.7049,262.844
13698,0,-94.6084,-127.575,215.965,-179.882,-146.322,238.421,-267.499,-141.745,273.278,-353.662,-176.97,263.065,-455.173,-157.114,269.337,,,,-640.632,-180.943,273.286,,,,-838.35,-174.556,273.383,-922.638,-206.204,270.31,-209.112,-136.524,246.866,,,,-882.601,-186.707,267.197,661.055,-64.7079,262.851
13699,0,-92.2534,-127.76,215.692,-178.574,-146.436,237.166,-265.577,-141.368,273.249,-351.76,-176.247,262.842,-453.161,-157.798,269.362,-544.91,-174.435,269.334,-638.643,-181.011,273.271,,,,-836.586,-173.605,273.042,-920.782,-206.732,270.148,-209.158,-136.458,246.869,,,,-882.605,-186.697,267.198,661.058,-64.7369,262.85
13700,0,-90.0933,-128.178,215.632,-176.952,-146.558,235.999,-263.554,-141.078,273.431,-350.87,-174.228,262.667,-451.107,-158.255,269.445,,,,-636.641,-181.024,273.151,,,,-834.898,-172.541,272.741,-918.792,-206.738,270.068,-209.804,-137.251,246.288,,,,-882.621,-186.738,267.195,661.045,-64.7302,262.849
13701,0,-87.9223,-128.8,215.532,-175.205,-146.411,234.784,-261.293,-141.089,273.424,-347.976,-175.09,263.005,-449.112,-158.587,269.39,,,,-634.543,-181.361,273.063,,,,-833.365,-171.589,272.432,-916.775,-206.203,270.03,-209.888,-137.243,246.297,,,,-882.654,-186.674,267.177,661.042,-64.7363,262.86
13702,0,-85.7434,-128.706,215.595,-173.427,-146.748,233.636,-258.904,-140.951,273.324,-345.668,-175.096,263.247,-447.375,-158.882,269.278,-539.366,-172.671,269.842,-632.623,-181.765,273.017,,,,-831.818,-170.707,272.062,,,,-209.883,-137.166,246.243,,,,-882.666,-186.57,267.218,661.055,-64.7436,262.861
13703,0,-83.9872,-129.247,215.867,-171.799,-147.19,232.231,-256.797,-141.036,273.246,-343.394,-174.775,263.189,-445.356,-159.716,269.172,-537.929,-171.741,269.866,-630.746,-181.767,272.958,-729.315,-158.815,272.082,-830.392,-169.815,271.565,-913.33,-205.989,270.111,-209.896,-137.124,246.219,,,,-882.671,-186.562,267.192,661.065,-64.7217,262.862
13704,0,-82.1426,-129.56,216.378,-169.959,-147.578,231.161,-254.47,-140.442,272.989,-341.148,-173.997,262.941,-443.272,-160.732,268.972,,,,-629.008,-181.642,272.869,-727.596,-159.438,272.221,,,,-911.639,-205.885,270.079,-209.901,-137.05,246.196,,,,-882.702,-186.497,267.21,661.045,-64.7297,262.849
