Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
788,0,-190.451,161.932,272.228,-240.616,145.106,265.915,-307.23,154.625,270.351,-370.547,154.944,274.762,-439.749,138.469,275.043,-503.332,126.319,272.813,-575.954,121.05,275.798,-664.919,144.502,275.449,-739.41,93.2451,272.007,-818.517,106.007,271.75,-166.685,172.504,253.401,98.2452,196.26,254.163,,,,,,
789,0,-187.948,162.06,271.63,-238.172,144.936,266.073,-304.646,153.996,270.17,-368.212,156.126,274.714,-436.691,138.574,274.877,-500.903,127.519,273.283,-574.116,119.41,275.315,-662.539,144.764,275.421,-737.393,93.6787,272.322,-815.837,105.364,271.617,-166.68,172.515,253.407,98.228,196.241,254.162,,,,,,
790,0,-184.95,162.154,271.169,-235.806,144.878,266.081,-302.038,153.039,270.086,-365.91,156.875,274.737,-434.242,138.208,274.885,-498.323,127.826,273.4,-571.954,118.639,274.825,-660.074,144.97,275.332,-735.043,94.2187,272.291,-813.355,105.917,271.297,-166.692,172.521,253.418,98.2285,196.243,254.163,,,,,,
791,0,-182.245,162.486,270.857,-233.228,145.274,265.831,-299.598,152.464,269.728,-363.775,157.378,274.628,-431.771,138.308,274.617,-495.831,128.793,274.103,-569.609,118.109,274.392,-657.807,145.669,275.386,-732.89,95.2697,272.602,-810.798,104.931,271.16,-166.625,172.622,253.395,98.2417,196.269,254.163,,,,,,
792,0,-179.268,162.761,270.336,-230.889,145.523,265.837,-297.213,151.614,269.484,-361.467,157.849,274.685,-429.155,138.394,274.65,-493.155,128.811,274.199,-566.888,117.003,274.101,-655.587,145.976,275.47,-731.158,96.7667,273.035,-808.226,104.242,271.255,-166.673,172.554,253.398,98.251,196.241,254.164,,,,,,
793,0,-177.272,163.04,269.889,-228.207,145.823,265.678,-294.643,150.993,269.227,-358.968,159.497,274.404,-426.593,138.443,274.522,-490.783,129.58,274.223,-565.025,115.988,273.072,-652.751,145.166,275.571,-729.215,98.4088,273.332,-805.794,104.255,270.982,-166.655,172.638,253.473,98.2417,196.267,254.163,,,,,,
794,0,-174.74,163.27,269.228,-225.862,146.453,265.58,-291.967,150.068,268.975,-356.442,161.236,274.215,-424.018,138.76,274.276,-488.658,130.71,274.592,-563.03,115.148,272.627,-649.912,144.16,275.571,-727.048,98.709,273.872,-803.369,103.958,270.715,-166.654,172.692,253.475,98.2484,196.251,254.165,,,,,,
795,0,-172.402,163.596,268.675,-223.307,146.795,265.452,-289.127,148.552,268.8,-354.27,161.372,274.243,-421.574,139.537,274.175,-486.261,131.401,274.67,-560.991,114.74,272.071,-647.635,144.29,275.558,-725.283,99.8988,274.561,-801.34,103.15,270.746,-166.661,172.701,253.434,98.2347,196.222,254.164,,,,,,
796,0,-169.958,163.878,268.166,-221.022,147.615,265.09,-287.131,148.358,268.518,-352.076,161.365,274.743,-419.139,140.194,274.201,-484.307,132.253,274.822,-558.768,114.404,271.589,-645.523,144.316,275.827,-723.688,101.537,274.826,-799.459,101.223,270.763,-166.602,172.784,253.302,98.2477,196.247,254.164,,,,,,
797,0,-167.711,164.242,268.187,-218.696,148.558,264.786,-285.122,148.05,268.126,-350.011,161.719,274.926,-416.206,141.301,274.099,-481.653,132.594,274.768,-556.558,114.073,271.276,-643.506,145.13,276.129,,,,-796.942,103.618,270.311,-166.531,172.935,253.326,98.2446,196.259,254.162,,,,,,
798,0,-165.251,164.279,267.874,-216.527,148.856,264.627,-282.835,147.506,267.83,-347.978,162.004,274.819,-414.013,141.786,273.759,-479.456,133.294,274.591,-554.223,113.458,270.903,-641.196,145.202,276.2,,,,,,,-166.388,173.185,253.362,98.2478,196.248,254.164,,,,,,
799,0,-163.024,164.645,267.892,-214.239,149.491,264.59,-280.252,146.769,267.301,-345.561,162.27,274.684,-411.933,142.435,273.735,-476.873,133.786,274.807,-551.969,112.352,270.842,-639.1,144.975,276.262,,,,-792.048,103.904,269.664,-166.389,173.181,253.339,98.2383,196.217,254.165,,,,,,
800,0,-160.906,164.801,267.494,-212.005,149.858,264.637,-277.736,146.396,267.026,-343.392,162.353,274.531,-409.422,143.386,273.673,-474.917,134.594,275.03,-549.717,112.433,270.652,-636.846,144.91,276.463,,,,-790.312,103.998,269.205,-166.329,173.331,253.479,98.2428,196.232,254.161,,,,,,
801,0,-158.953,165.292,267.452,-209.766,150.446,264.531,-275.97,146.415,266.787,-341.62,162.195,274.615,-407.21,144.123,273.812,-473.14,135.445,274.972,-547.795,112.382,270.563,-634.76,145.076,276.658,-715.087,110.696,277.74,-789.735,102.959,269.434,-166.35,173.365,253.459,98.2421,196.265,254.16,,,,,,
802,0,-156.812,165.468,267.44,-207.694,151.44,264.536,-274.137,146.535,266.443,-339.37,162.195,274.159,-404.976,145.065,273.67,-471.235,136.102,275.028,-545.884,111.917,270.551,-632.74,144.794,276.867,-713.532,112.401,278.308,-788.45,101.679,268.975,-166.321,173.429,253.44,98.2286,196.244,254.163,,,,,,
803,0,-155.012,166.499,267.076,-205.755,152.551,264.672,-272.17,146.035,265.968,-337.095,162.105,274.163,-403.15,144.97,273.573,-469.329,136.914,275.062,-543.956,112.255,270.603,-630.611,144.415,277.053,-712.518,113.702,278.2,-788.065,100.166,267.55,-166.323,173.474,253.413,98.2377,196.215,254.164,,,,,,
804,0,-152.759,167.473,266.752,-203.702,153.54,264.627,-270.111,145.876,265.78,-335.068,161.892,274.214,-402.128,143.3,273.776,-467.333,137.123,275.085,-541.85,113.864,270.023,-628.643,144.058,277.113,-711.112,115.822,278.612,-785.711,99.7624,268.103,-166.318,173.53,253.424,98.252,196.239,254.162,,,,,,
805,0,-150.5,168.656,266.505,-201.785,154.161,264.755,-268.124,145.495,265.364,-333.333,161.576,274.253,-400.638,142.814,273.808,-465.173,137.517,275.042,-540.082,114.011,270.04,-626.827,143.675,277.458,-709.183,116.502,278.65,-783.173,98.1553,267.64,-166.226,173.665,253.486,98.2348,196.223,254.164,,,,,,
806,0,-148.817,169.602,266.49,-199.901,154.831,264.723,-266.183,145.145,265.147,-331.465,161.209,274.165,-398.82,143.364,274.046,-463.414,138.015,274.98,-538.297,114.08,270.109,-625.071,143.052,277.637,-707.232,117.221,278.66,-781.759,97.3386,267.22,-166.086,173.81,253.583,98.2181,196.214,254.166,,,,,,
807,0,-147.258,170.275,266.211,-197.955,155.253,264.95,-264.195,144.812,264.918,-329.511,160.911,274.333,-397.28,143.776,273.821,-461.58,138.264,274.921,-536.293,115.976,269.988,-623.389,142.612,277.929,-705.423,117.52,278.462,-780.732,95.873,266.245,-166.018,173.926,253.609,98.0872,195.94,253.981,,,,,,
808,0,-145.702,171.46,266.235,-196.085,155.223,264.927,-262.492,144.652,264.58,-328.055,159.905,274.307,-395.67,144.702,273.778,-459.901,138.541,275.026,-534.521,116.081,270.174,-621.772,142.123,278.102,-704.037,119.104,278.733,-778.882,95.2161,265.868,-165.764,174.228,253.885,98.2289,196.24,254.178,,,,,,
809,0,-143.905,171.851,265.932,-194.368,155.516,264.988,-260.795,144.406,264.265,-326.015,159.771,274.155,-394.039,145.561,273.698,-458.211,138.443,274.874,-533.017,116.111,270.384,-620.06,141.695,278.152,-702.628,120.292,278.552,-777.03,94.6382,265.5,-165.612,174.44,254.006,98.2111,196.246,254.182,,,,,,
810,0,-142.347,172.716,265.898,-192.984,155.973,264.884,-258.96,144.031,263.989,-324.17,159.313,274.293,-392.384,145.561,273.603,-456.594,138.794,274.9,-531.4,116.01,270.673,-618.422,141.125,278.333,-701.142,121.264,278.615,-775.407,94.3333,264.444,-165.942,174.083,253.717,98.2075,196.25,254.181,,,,,,
811,0,-140.969,173.619,265.782,-190.837,155.756,264.895,-257.214,143.434,263.809,-322.375,158.858,274.345,-390.787,146.128,273.859,-454.958,138.481,274.952,-529.911,115.991,270.952,-616.855,140.397,278.464,-699.658,122.052,278.331,-774.271,91.7728,264.283,-166.128,173.862,253.559,98.215,196.233,254.173,,,,,,
812,0,-139.525,174.596,265.59,-189.152,156.205,264.971,-255.435,142.75,263.826,-320.726,158.272,274.263,-388.947,146.345,274.435,-453.528,138.304,275.096,-528.442,116.778,271.257,-615.121,138.936,278.694,-698.944,123.862,278.484,-772.584,91.9961,264.238,-166.181,173.824,253.548,98.0845,195.952,254,,,,,,
813,0,-137.918,175.18,265.722,-187.701,156.537,265.133,-253.906,142.288,263.772,-319.09,157.924,274.25,-387.602,146.647,274.506,-452.058,138.692,275.441,-526.959,117.335,271.294,-613.61,138.515,278.868,-698.084,125.227,277.987,-771.362,92.0008,263.678,-166.228,173.774,253.505,98.0841,195.946,253.998,,,,,,
814,0,-136.602,176.037,265.653,-185.818,156.742,265.31,-252.424,141.734,263.709,-317.469,157.464,274.266,-386.041,147.874,274.648,-450.712,137.807,275.118,-525.412,117.85,271.544,-612.264,137.913,279.052,-696.124,124.858,277.703,-769.951,91.7088,263.425,-166.284,173.663,253.452,98.2089,196.242,254.166,,,,,,
815,0,-134.978,176.469,265.659,-183.914,157.096,265.455,-250.845,141.255,263.818,-315.875,156.994,274.243,-384.311,148.721,274.774,-448.817,138.222,274.984,-524.067,118.526,271.869,-610.866,136.962,279.375,-695.618,126.878,277.787,-768.913,90.7894,262.604,-166.285,173.614,253.477,98.2301,196.222,254.169,,,,,,
816,0,-133.595,177.241,265.601,-182.099,157.542,265.483,-249.33,140.796,263.741,-314.26,156.525,274.151,-383.097,149.505,274.905,-447.081,139.309,274.996,-522.504,119.207,272.168,-609.388,136.154,279.471,-695.017,128.948,277.874,-767.269,90.7499,262.887,-166.257,173.613,253.566,98.2183,196.214,254.166,,,,,,
817,0,-132.11,177.778,265.706,-179.972,157.556,265.334,-247.738,140.564,263.699,-312.046,156.639,274.246,-381.564,149.861,274.97,-445.415,141.047,274.44,-521.239,119.911,272.337,-608.088,135.507,279.626,-694.683,130.987,277.948,-765.816,90.1318,262.189,-166.26,173.549,253.509,98.218,196.214,254.166,,,,,,
818,0,-130.878,178.409,265.707,-178.438,157.901,265.417,-245.986,141.6,263.336,-310.364,156.147,274.253,-379.628,151.673,274.64,-443.865,141.255,274.433,-519.742,120.339,272.682,-606.813,134.914,279.75,-692.707,131.185,277.456,-764.376,89.8271,261.767,-166.275,173.544,253.537,98.2318,196.243,254.168,,,,,,
819,0,-129.447,178.788,265.633,-177.051,158.349,265.353,-244.358,142.488,262.996,-309.311,155.036,274.102,-378.414,151.612,274.541,-442.139,140.801,274.323,-518.339,120.932,273.086,-605.464,134.266,279.871,-690.828,130.152,276.928,-762.914,89.7004,261.393,-166.203,173.604,253.66,98.2187,196.219,254.168,,,,,,
820,0,-128.079,179.472,265.607,-175.725,158.884,265.246,-242.644,143.722,262.579,-307.765,154.566,274.025,-377.552,151.506,274.59,-441.112,140.746,274.525,-517.081,121.632,273.246,-604.106,133.49,279.655,-689.548,130.335,276.821,-761.724,89.7486,261.148,-165.811,173.943,254.032,98.2322,196.236,254.164,,,,,,
821,0,-126.785,179.687,265.779,-174.178,159.345,264.979,-241.439,142.976,262.454,-306.279,153.928,273.876,-376.188,151.819,274.654,-439.84,140.574,274.596,-515.689,122.503,273.449,-602.686,132.959,279.607,-688.729,131.719,276.44,-760.496,89.8865,260.699,-165.779,173.978,254.045,98.2187,196.218,254.168,,,,,,
822,0,-125.419,179.85,265.766,-172.744,159.836,264.952,-239.573,142.635,262.536,-304.732,153.598,273.85,-374.773,152.715,274.667,-438.39,140.648,274.57,-514.443,123.031,273.84,-601.396,132.214,279.65,-687.637,132.29,276.272,-758.833,90.0807,260.066,-165.794,173.962,254.039,98.2443,196.258,254.162,,,,,,
823,0,-124.332,180.489,265.781,-171.012,160.143,264.925,-238.366,142.537,262.675,-303.175,153.372,273.793,-373.214,153.356,274.439,-436.775,140.73,274.549,-513.017,123.765,274.051,-600.133,131.538,279.613,-686.638,133.162,276.15,-758.003,89.1232,260.052,-165.715,174.082,254.142,98.2428,196.268,254.161,,,,,,
824,0,-122.864,180.277,266.175,-169.712,160.863,264.723,-236.911,142.689,262.859,-301.504,153.35,273.8,-371.717,154.373,274.491,-435.206,140.802,274.659,-511.803,124.896,274.272,-598.87,130.84,279.629,-685.544,133.897,275.804,-756.316,88.9125,260.411,-165.791,173.97,254.07,98.2454,196.263,254.164,,,,,,
825,0,-121.228,180.485,265.896,-168.253,161.001,264.59,-235.385,142.095,263.015,-300.567,152.498,273.719,-370.16,154.844,274.465,-433.72,140.779,274.606,-510.161,125.468,274.663,-597.762,130.317,279.447,-684.211,134.333,275.733,-754.657,88.8535,260.263,-165.764,173.884,254.048,98.2352,196.287,254.161,,,,,,
826,0,-119.847,180.747,266.003,-166.729,161.363,264.451,-234.051,142.372,262.981,-299.103,152.349,273.55,-368.749,155.878,274.362,-432.203,140.727,274.481,-508.997,126.525,274.998,-595.988,129.583,279.195,-683.221,135.219,275.509,-753.083,89.459,260.037,-165.764,173.833,254.043,98.2425,196.268,254.161,,,,,,
827,0,-118.536,181.269,266.041,-165.495,161.886,264.254,-232.745,142.627,262.938,-297.568,152.353,273.253,-367.478,155.386,274.98,-430.785,140.901,274.534,-507.683,127.248,275.132,-594.657,128.679,279.343,-682.021,135.787,275.224,-751.699,90.8184,259.68,-165.717,173.817,254.048,98.2412,196.266,254.162,,,,,,
828,0,-116.986,180.877,266.292,-164.11,162.258,263.911,-231.3,142.614,262.956,-295.572,152.728,272.904,-366.014,155.275,275.029,-429.414,141.12,274.54,-506.152,128.014,275.365,-593.208,128.025,279.166,-680.536,135.772,275.157,-750.347,91.1916,259.538,-165.667,173.854,254.087,98.245,196.261,254.163,,,,,,
829,0,-115.854,181.539,266.334,-163.067,162.826,263.794,-229.857,142.436,262.951,-293.744,153.367,272.48,-365.088,154.975,275.21,-428.1,141.517,274.633,-504.924,128.597,275.65,-591.619,127.369,278.958,-679.588,136.118,274.958,-749.118,89.3699,259.725,-165.664,173.858,254.088,98.2461,196.26,254.161,,,,,,
830,0,-114.309,181.129,266.255,-161.852,162.638,263.767,-228.405,142.15,262.874,-292.71,150.21,272.682,-363.748,155.258,275.225,-426.402,141.459,274.617,-503.895,129.697,275.799,-590.098,126.612,278.817,-678.462,135.758,274.835,-747.441,89.2291,259.689,-165.618,173.841,254.093,98.2461,196.26,254.161,,,,,,
831,0,-113.101,181.284,266.272,-160.666,162.568,263.686,-227.082,142.251,262.53,-290.488,149.142,272.382,-362.356,155.449,275.336,-424.897,141.729,274.597,-502.498,130.282,275.756,-589.149,125.713,278.469,-677.091,134.911,275.075,-746.226,90.6153,260.058,-165.616,173.841,254.093,98.2486,196.25,254.16,,,,,,
832,0,-111.893,181.499,266.101,-159.816,162.611,263.583,-225.913,141.813,262.332,-289.045,148.282,272.359,-361.035,155.713,275.08,-423.432,141.95,274.595,-501.248,131.244,275.743,-587.88,124.784,278.264,-675.954,135.17,274.826,-744.913,91.3044,260.064,-165.617,173.841,254.093,98.2603,196.25,254.159,,,,,,
833,0,-110.509,181.312,266.403,-158.59,162.62,263.411,-224.448,141.508,262.243,-287.704,148.189,271.975,-359.654,156.023,275.007,-421.848,141.766,274.431,-499.598,131.326,275.853,-586.222,124.191,278.147,-674.216,139.299,273.583,-743.397,92.0681,260.231,-165.619,173.889,254.081,98.2282,196.241,254.162,,,,,,
