Trajectories
150
,,Snake_95:Head_M1,,,Snake_95:M2,,,Snake_95:M3,,,Snake_95:M4,,,Snake_95:M5,,,Snake_95:M6,,,Snake_95:M7,,,Snake_95:M8,,,Snake_95:M9,,,Snake_95:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
570,0,-174.37,123.618,845.778,-243.631,121.638,839.264,-304.656,113.058,839.343,-372.801,113.909,847.57,-436.103,110.393,844.584,-507.021,110.18,844.07,-586.197,106.11,845.019,-649.911,108.425,848.017,-726.784,99.5777,842.793,-793.279,103.252,846.02,-133.191,143.21,836.117,167.347,147.84,835.316,,,,908.027,140.708,851.368
571,0,-174.534,125.576,845.533,-242.049,121.399,839.561,-304.063,113.969,839.585,-371.785,113.163,847.814,-436.032,106.191,844.051,-505.853,110.255,844.18,-585.258,104.181,845.551,,,,-725.29,99.5221,842.754,-792.149,104.154,846.362,-133.185,143.217,836.118,167.344,147.847,835.335,,,,908.029,140.71,851.367
572,0,-171.894,123.69,845.806,-240.69,120.949,839.708,-302.522,113.657,839.836,-370.586,113.398,848.048,-434.869,105.049,843.766,-504.32,110.579,844.271,-583.068,107.317,845.667,,,,-724.298,99.5482,842.921,-791.069,103.934,846.499,-133.189,143.254,836.123,167.34,147.858,835.333,,,,908.029,140.71,851.367
573,0,-171.608,124.828,845.814,-238.361,118.173,839.453,-301.68,114.557,839.773,-368.596,116.015,847.994,-432.421,107.986,843.55,-503.751,110.447,844.244,-582.007,108.237,845.484,,,,-723.312,99.5465,842.752,-790.058,104.421,846.632,-133.182,143.265,836.125,167.347,147.84,835.316,,,,908.034,140.718,851.35
574,0,-169.959,124.563,845.867,-236.411,116.959,839.782,-299.048,113.465,840.055,-367.793,115.001,847.867,-431.91,106.128,843.209,-502.541,109.754,844.236,-581.708,105.96,845.8,,,,-721.849,99.7786,842.764,-788.76,104.777,846.699,-133.188,143.256,836.123,167.348,147.838,835.315,,,,908.033,140.717,851.347
575,0,-168.711,124.166,845.782,-234.808,117.237,839.593,-298.547,113.775,840.155,-364.645,118.807,848.215,-431.102,105.076,842.869,-501.181,110.811,844.426,-578.397,109.825,846.45,,,,-720.556,100.088,842.862,-787.355,105.372,847.138,-133.183,143.264,836.125,167.344,147.857,835.295,,,,908.011,140.727,851.347
576,0,-167.776,124.335,845.799,-231.651,116.57,840.022,-297.359,113.805,840.153,-361.755,120.74,848.313,-429.977,104.128,842.854,-500.038,110.995,844.552,-579.291,105.935,846.691,-643.213,103.671,846.025,-719.529,99.9919,843.18,-786.454,105.671,847.112,-133.179,143.269,836.106,167.355,147.838,835.288,,,,908.013,140.734,851.328
577,0,-166.113,124.318,845.648,-230.542,116.273,840.032,-297.675,114.698,840.283,-359.988,120.397,847.938,-426.778,108.511,842.199,-499.104,110.2,844.426,-577.981,105.383,846.818,-642.158,104.268,845.55,-718.182,99.9271,843.105,-785.111,105.635,847.412,-133.179,143.269,836.106,167.38,147.836,835.291,,,,908.038,140.727,851.332
578,0,-164.984,124.705,845.858,-231.325,117.121,839.249,-294.032,114.514,840.862,-359.485,120.262,848.383,-423.921,110.01,842.439,-497.245,111.211,844.932,-576.713,106.44,846.913,-641.254,104.084,845.19,-716.785,100.516,843.242,-783.679,105.711,847.303,-133.166,143.289,836.083,167.335,147.876,835.322,,,,908.019,140.738,851.319
579,0,-163.505,124.323,845.729,-230.474,117.332,838.954,-293.441,115.009,841.072,-361.724,115.435,848.191,-424,109.552,841.968,-496.229,111.205,844.928,-575.472,107.159,847.198,-640.199,103.423,844.782,-715.794,100.772,843.188,-782.608,106.508,847.397,-133.162,143.291,836.107,167.37,147.853,835.295,,,,908.035,140.715,851.32
580,0,-162.153,124.658,846.029,-229.345,116.376,838.722,-292.654,114.749,841.037,-360.151,116.308,848.113,-423.496,108.746,841.622,-495.053,111.761,845.948,-574.095,106.859,847.656,-638.693,102.731,844.238,-714.559,100.339,843.352,-781.342,106.442,847.318,-133.157,143.298,836.109,167.335,147.876,835.322,,,,908.035,140.715,851.32
581,0,-161.467,124.503,845.458,-229.032,116.029,838.312,-291.782,115.748,841.468,-358.788,117.906,847.981,-422.057,109.479,841.442,-493.471,111.891,845.608,-572.953,107.46,847.716,-637.932,102.344,844.242,-713.289,100.591,843.601,-780.267,106.833,847.576,-133.162,143.291,836.107,167.33,147.872,835.322,,,,908.031,140.707,851.337
582,0,-160.36,124.828,845.737,-228.162,111.924,838.854,-289.113,115.329,842.049,-357.384,117.533,847.861,-422.691,104.701,841.056,-492.697,112.521,845.847,-571.485,107.525,847.583,-635.942,105.139,843.474,-711.928,101.482,843.764,-778.984,107.117,847.56,-133.163,143.289,836.107,167.336,147.86,835.323,,,,908.031,140.706,851.337
583,0,-158.221,124.369,845.74,-226.538,114.788,838.336,-287.951,115.916,842.575,-355.518,119.343,848.282,-421.878,102.671,841.384,-491.573,112.22,845.922,-570.355,107.906,847.771,-635.566,102.606,843.146,-710.742,101.243,843.906,-777.571,107.298,847.866,-133.157,143.342,836.091,167.319,147.891,835.329,,,,908.067,140.697,851.33
584,0,-157.578,125.45,845.874,-225.525,115.517,838.193,-287.862,116.143,842.452,-355.933,114.787,848.384,-419.64,107.02,840.814,-490.34,113.229,846.514,-569.067,108.44,848.091,-634.517,100.756,842.955,-709.479,102.229,843.817,-776.343,106.672,847.939,-133.177,143.396,836.172,167.349,147.874,835.321,,,,908.068,140.697,851.33
585,0,-156.278,125.491,845.764,-224.167,116.386,838.195,-286.714,116.667,842.723,-352.64,117.674,848.573,-419.163,105.846,840.598,-488.723,113.198,846.71,-567.655,108.158,848.348,-633.076,100.142,842.489,-708.35,102.051,844.158,-775.181,106.826,847.91,-133.149,143.488,836.2,167.322,147.898,835.33,,,,908.052,140.72,851.329
586,0,-154.713,124.643,845.745,-222.436,115.45,838.527,-286.267,117.156,843.162,-349.775,119.854,847.981,-418.012,104.041,841.227,-488.465,113.322,846.724,-566.524,108.759,848.559,-632.25,100.688,842.082,-707.104,102.532,844.337,-773.949,107.523,847.82,-133.15,143.352,836.118,167.316,147.91,835.352,,,,908.068,140.708,851.344
