Trajectories
150
,,Snake_95:Head_M1,,,Snake_95:M2,,,Snake_95:M3,,,Snake_95:M4,,,Snake_95:M5,,,Snake_95:M6,,,Snake_95:M7,,,Snake_95:M8,,,Snake_95:M9,,,Snake_95:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
36883,0,-206.309,118.354,366.123,-272.751,114.324,364.611,-337.225,115.561,366.307,-403.048,117.795,367.084,-454.571,120.124,367.581,-524.795,109.015,370.905,-578.084,72.2193,359.862,-647.036,100.413,373.718,-725.543,98.6968,370.296,-809.687,75.8066,360.25,-205.791,113.022,351.751,239.528,115.525,341.1,-880.342,97.5778,368.779,979.05,116.555,352.56
36884,0,-203.192,118.73,366.09,-269.604,114.284,364.734,-334.19,115.675,366.257,-399.917,117.836,366.867,,,,-521.412,110.718,370.073,-575.231,72.6614,360.491,-644.487,100.048,373.432,-722.596,99.5424,370.232,-806.87,75.1584,359.938,-205.735,113.869,351.816,239.528,115.525,341.1,-880.352,97.5225,368.793,979.04,116.619,352.553
36885,0,-200.621,118.858,365.928,-266.91,115.013,364.872,-331.046,115.387,366.218,-396.981,117.542,366.536,-448.96,120.043,368.135,-518.417,112.515,369.451,-572.891,73.6587,360.941,-641.601,99.1694,373.118,-720.051,100.558,370.265,-803.831,74.8359,359.531,-205.751,113.641,351.776,239.526,115.532,341.104,-880.356,97.5184,368.792,979.047,116.565,352.558
36886,0,-197.833,119.344,365.377,-264.333,115.097,364.773,-328.503,115.548,365.904,-394.785,118.367,366.268,-446.131,119.814,367.984,-516.21,114.213,369.262,-570.162,74.6763,361.46,-639.178,98.9877,372.805,-717.653,101.636,370.516,-801.375,74.433,359.36,-205.779,113.171,351.802,239.528,115.522,341.106,-880.361,97.5194,368.796,979.065,116.517,352.569
36887,0,-195.077,119.701,364.338,-261.377,115.501,364.523,-326.208,115.744,365.773,-391.862,118.721,365.972,-443.454,119.639,368.277,-513.799,115.567,368.917,-567.781,76.5579,362.247,-636.604,97.7552,372.597,-714.894,102.115,370.216,-798.478,74.578,359.225,-205.822,112.916,351.806,239.482,115.569,341.094,-880.362,97.5372,368.791,979.054,116.545,352.563
36888,0,-192.61,120.509,363.144,-258.561,115.939,364.213,-323.34,115.743,365.957,-389.171,119.134,365.894,-440.792,120.136,368.54,-510.945,117.072,368.444,-565.657,78.1372,362.883,-634.018,96.5653,372.55,-712.456,101.892,370.317,-795.82,74.6545,359.276,-205.826,113.635,351.647,239.507,115.543,341.102,-880.369,97.5938,368.803,979.041,116.595,352.551
36889,0,-190.048,121.259,362.155,-256.14,116.455,364.151,-320.686,115.14,365.84,,,,-437.901,120.042,368.371,-508.501,118.101,368.016,-563.438,79.4374,363.702,-631.805,96.1169,371.95,-709.824,102.905,370.138,-793.186,74.8586,359.103,-205.801,114.846,351.484,239.503,115.54,341.105,-880.367,97.5279,368.794,979.071,116.502,352.573
36890,0,-187.737,121.261,361.133,-253.404,117.113,364.047,-318.008,115.199,365.795,,,,-434.952,119.79,368.301,-506.104,118.734,367.726,-561.563,81.7614,364.577,-629.652,94.2645,371.647,,,,-790.637,75.3506,359.143,-205.746,116.194,351.272,239.521,115.542,341.088,-880.412,97.3887,368.819,979.061,116.545,352.563
36891,0,-185.337,121.943,359.633,-251.266,118.184,364.419,-315.67,115.234,365.922,,,,-432.546,120.101,368.484,-503.542,118.907,367.668,-559.361,83.2631,365.525,-627.562,93.5239,371.243,-705.126,102.658,370.137,-788.05,75.5264,359.165,-205.868,117.713,351.125,239.509,115.571,341.104,-880.428,97.4016,368.82,979.063,116.523,352.568
36892,0,-183.422,122.618,359.135,-248.329,117.79,364.212,-312.92,115.808,365.661,,,,-430.466,120.529,368.622,-501.326,119.566,367.126,-557.711,85.016,366.398,-625.307,92.4391,370.783,,,,-785.779,75.8271,359.278,-205.934,119.067,350.989,239.53,115.553,341.115,-880.455,97.3104,368.795,978.977,116.741,352.512
36893,0,-181.093,122.956,357.959,-246.088,117.752,364.295,-311.003,115.726,365.471,-376.76,119.678,365.261,,,,-498.965,120.101,366.747,-556.097,86.532,367.007,-623.228,91.2061,370.36,,,,-783.336,76.4342,359.359,-205.615,119.088,350.912,239.515,115.556,341.102,-880.45,97.4015,368.82,979.05,116.557,352.559
36894,0,-178.774,122.736,357.048,-243.665,117.929,364.245,-308.697,115.656,365.22,-374.369,119.896,365.411,,,,-496.487,119.514,367.074,-554.271,87.9982,367.553,-621.355,90.4659,369.54,-697.497,102.064,370.123,-780.949,76.4311,359.636,-205.914,119.999,350.822,239.493,115.576,341.09,-880.466,97.3301,368.788,979.057,116.536,352.565
36895,0,-176.882,123.572,356.227,-241.48,118.481,364.586,-306.527,115.067,365.589,-371.878,119.455,365.105,,,,-494.22,119.015,367.1,-552.858,90.0111,367.859,-619.679,88.085,368.599,-695.916,103.973,369.937,,,,,,,239.493,115.576,341.09,-880.482,97.2994,368.777,979.041,116.614,352.554
36896,0,-174.981,123.755,355.723,-239.639,119.488,364.94,-304.185,115.446,365.796,-369.77,119.677,365.147,,,,-492.129,119.02,367.039,-550.798,90.4312,368.258,-618.192,86.7118,368.12,-693.565,104.067,369.769,-776.515,77.5183,360.37,,,,239.494,115.573,341.104,-880.491,97.2556,368.77,979.046,116.566,352.558
36897,0,-172.832,123.018,355.126,-237.728,119.952,364.971,-302.312,115.215,365.799,-368.228,120.465,364.953,-418.964,120.501,368.722,-490.443,119.257,367.072,-549.408,91.9764,368.551,,,,-691.312,103.593,369.688,-774.56,77.5461,360.858,-205.559,112.772,351.804,239.503,115.609,341.088,-880.534,97.27,368.734,979.052,116.55,352.562
36898,0,-170.852,122.967,354.374,-235.491,119.752,364.823,-300.25,114.901,365.751,-365.99,121.105,365.013,-417.152,120.5,368.561,,,,-548.288,93.613,368.728,-614.716,83.3272,366.446,-689.338,103.339,369.853,-772.572,78.3171,361.256,-205.532,111.335,351.869,239.507,115.543,341.102,-880.521,97.277,368.707,979.051,116.552,352.561
36899,0,-169.181,123.003,354.024,-233.387,119.677,364.907,-298.181,114.611,365.846,-364.24,121.017,364.881,-415.229,119.903,368.427,-486.401,118.776,366.801,-546.594,94.2835,368.502,-612.821,81.3058,366.15,-687.293,103.842,369.509,-770.598,79.4079,361.562,-205.368,110.251,351.661,239.494,115.571,341.104,-880.514,97.203,368.732,979.042,116.593,352.551
36900,0,-167.582,122.835,353.857,-231.458,119.87,365.253,-296.204,114.319,365.907,-362.797,119.262,364.895,,,,-484.372,119.177,367.148,-545.134,95.9087,369.394,-611.744,81.0873,364.999,-685.563,103.162,369.92,-768.455,79.8054,361.69,-205.298,108.876,351.767,239.494,115.574,341.104,-880.496,97.2682,368.736,979.041,116.58,352.547
36901,0,-165.859,122.9,353.664,-229.616,120.131,365.242,-294.296,114.476,366.057,-360.661,119.692,365.132,-411.392,120.417,368.026,-482.58,118.782,366.762,-544.036,97.5265,369.57,-610.566,80.5824,364.38,-683.34,103.062,369.772,-766.864,80.5627,362.293,-205.12,107.561,351.544,239.507,115.542,341.102,-880.499,97.2848,368.763,979.066,116.533,352.566
36902,0,-164.099,122.258,353.348,-227.981,120.308,365.461,-292.777,114.495,366.172,-358.649,119.792,365.224,-409.72,120.649,367.872,-481.037,119.505,366.912,-542.688,98.9217,369.637,-609.063,79.3423,363.985,-681.557,103.017,369.649,-765.152,81.3155,362.622,-205.154,106.3,351.858,239.508,115.544,341.103,-880.545,97.2044,368.692,979.066,116.514,352.57
36903,0,-162.471,121.645,353.32,-225.76,120.266,365.35,-291.086,114.395,366.107,-356.873,119.716,365.047,-407.34,122.097,367.259,-479.317,119.47,366.776,-541.313,99.797,369.867,-607.524,78.2928,362.98,-679.757,102.981,369.486,-763.441,81.7732,363.158,-205.125,104.808,352.089,239.494,115.573,341.104,-881.011,96.3983,368.663,979.053,116.548,352.562
36904,0,-160.378,120.561,353.16,-224.332,121.302,365.21,-289.288,114.09,366.043,-354.971,119.312,365.102,-406.133,122.268,367.509,-477.643,119.137,366.615,-539.984,101.183,370.421,-606.089,76.8876,362.647,-677.872,102.529,369.689,-761.771,81.8932,363.393,,,,239.502,115.541,341.105,-880.685,96.9442,368.47,979.05,116.556,352.56
36905,0,-159.235,120.812,353.124,-222.777,122.15,365.212,-287.523,114.099,366.19,-353.542,119.449,365.232,-404.371,121.933,367.361,-476.049,118.914,366.526,-538.544,102.132,370.518,-604.604,75.9402,362.074,-676.358,101.996,369.736,-760.135,82.1777,363.6,,,,239.505,115.531,341.108,-880.634,96.9008,368.419,979.048,116.577,352.562
36906,0,-157.666,120.239,353.163,,,,-285.826,114.308,366.186,-351.852,120.039,364.928,-402.454,121.824,367.148,-474.415,118.953,366.627,-537.169,103.848,370.552,-603.25,75.1626,361.58,-674.82,101.797,369.786,-758.837,83.3383,364.229,,,,239.507,115.541,341.102,-880.642,96.8722,368.404,979.039,116.621,352.552
