Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
565,0,-180.439,162.467,269.919,-238.004,153.654,267.126,-301.621,133.646,264.418,-360.755,128.935,265.114,-429.797,136.115,275.132,-490.077,117.804,268.543,-558.558,107.398,272.43,-650.418,114.402,277.151,,,,-821.315,92.4761,266.445,-167.04,172.952,252.914,161.904,200.579,252.699,,,,,,
566,0,-177.946,162.628,269.745,-236.04,154.091,267.15,-299.371,135.623,264.66,-358.786,128.225,264.072,-427.265,137.081,275.154,-488.287,119.195,269.477,-556.627,107.28,271.189,-648.319,113.322,277.137,,,,-819.414,93.0651,266.806,-167.048,172.992,252.907,161.906,200.589,252.7,,,,,,
567,0,-176.032,162.65,269.485,-233.91,153.978,267.207,-296.83,136.748,265.442,-356.226,127.203,263.221,-424.772,137.587,274.902,-486.133,120.213,269.873,-554.728,106.389,270.27,-645.985,112.311,277.276,,,,-817.115,94.6698,267.228,-167.041,172.951,252.93,161.905,200.59,252.7,,,,,,
568,0,-174.021,163.166,268.935,-231.45,154.215,267.169,-294.289,137.823,265.896,-354.52,126.869,262.068,-422.22,138.412,274.896,-484.379,121.494,270.85,-552.911,105.21,269.326,-643.777,112.287,277.461,,,,-815.033,95.1265,267.182,-167.02,173.015,252.889,161.823,200.697,252.614,,,,,,
569,0,-171.774,162.755,268.639,-229.526,154.313,267.05,-292.313,138.516,266.215,-351.845,125.262,261,-419.752,139.017,274.697,-482.803,122.851,271.523,-551.098,105.562,268.404,-641.436,112.256,277.425,,,,-812.841,95.2032,267.835,-166.994,173.032,252.89,161.91,200.566,252.7,,,,,,
570,0,-169.563,162.813,268.41,-227.649,154.535,266.988,-289.798,139.726,266.572,-349.287,124.624,260.258,-418.144,136.169,273.966,-480.526,123.563,271.842,-549.286,105.248,267.365,-639.054,112.252,277.416,,,,-810.795,96.5824,267.976,-167.008,172.971,252.793,161.913,200.573,252.702,,,,,,
571,0,-167.65,162.79,268.34,-225.497,154.513,266.91,-287.747,140.778,267,-348.696,125.582,259.886,-416.628,134.16,274.154,-478.659,124.225,272.384,-547.423,104.598,266.694,-636.806,112.649,277.232,,,,-808.557,97.4036,267.893,-167.028,172.936,252.75,161.905,200.59,252.7,,,,,,
572,0,-165.591,162.938,268.483,-223.401,154.469,266.82,-285.604,141.747,267.332,-347.197,124.947,259.094,-414.299,133.014,273.927,-476.182,125.094,272.544,-545.733,104.243,265.838,-634.809,112.872,277.242,,,,-806.915,98.3663,268.409,-166.993,172.934,252.753,161.912,200.576,252.702,,,,,,
573,0,-163.453,162.911,267.971,-221.428,154.47,266.769,-283.724,142.669,267.729,-345.859,124.079,258.064,-411.646,134.371,274.114,-474.168,125.511,273.014,-544.024,103.553,265.362,-632.757,113.154,277.102,,,,-804.536,98.3443,268.347,-166.962,172.922,252.671,161.909,200.567,252.701,,,,,,
574,0,-161.487,163.044,267.726,-219.501,154.374,266.506,-281.777,143.467,267.897,-343.257,124.247,257.238,-410,133.482,274.443,-472.355,126.279,273.071,-542.421,103.031,265.145,-630.465,113.255,277.319,,,,-802.397,98.3246,268.429,-167.073,172.815,252.541,161.832,200.678,252.614,,,,,,
