Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
499,0,-171.27,170.216,271.431,-221.907,154.079,265.858,-289.119,147.421,267.792,-356.532,151.45,274.425,-423.44,126.62,266.687,-485.127,130.127,273.926,-561.606,119.29,274.991,-650.91,102.437,268.134,-735.421,103.16,276.151,-819.794,93.8941,267.276,-166.604,173.86,253.591,98.2213,195.933,253.8,,,,,,
500,0,-169.545,170.669,271.531,-220.013,154.182,265.873,-287.431,147.327,267.386,-354.645,151.911,274.099,-421.436,127.486,267.35,-483.384,129.758,273.706,-559.692,119.765,274.817,-649.02,102.694,267.366,-733.481,103.663,276.476,-817.886,94.8163,267.606,-166.63,173.846,253.59,98.2545,195.912,253.765,,,,,,
501,0,-167.603,171.064,271.645,-218.139,154.7,265.913,-285.761,146.992,267.203,-352.391,152.426,273.916,-419.664,128.393,267.65,-481.379,129.341,273.364,-557.789,120.094,274.703,-647.536,102.13,266.928,-731.539,104.179,276.447,-815.99,95.2223,267.596,-166.615,173.769,253.584,98.2567,195.948,253.742,,,,,,
502,0,-166.07,172.003,271.653,-216.306,154.395,266.08,-284.083,146.694,267.108,-350.464,152.498,273.902,-418.22,128.815,268.162,-479.443,128.934,273.123,-555.86,120.317,274.516,-645.969,101.266,266.686,-729.533,104.439,276.293,-814.08,96.1197,267.976,-166.615,173.717,253.583,98.2284,195.934,253.77,,,,,,
503,0,-164.133,172.022,271.505,-214.465,155.492,266.532,-282,146.333,266.844,-348.634,152.911,273.831,-416.618,129.07,268.483,-477.441,128.527,272.74,-554.324,120.307,274.345,-644.394,100.847,266.329,-728.116,105.688,275.96,-812.203,97.4802,268.035,-166.612,173.675,253.555,98.2239,195.931,253.781,,,,,,
504,0,-162.861,172.441,271.396,-212.716,156.396,266.708,-279.791,145.926,266.528,-346.73,152.559,273.591,-414.719,130.205,268.432,-475.748,128.061,272.311,-552.132,121.029,274.283,-642.839,100.858,266.05,-726.057,106.327,276.604,-810.262,97.816,268.007,-166.677,173.413,253.507,98.2256,195.93,253.778,,,,,,
505,0,-161.175,172.483,271.343,-210.918,156.465,266.748,-277.703,145.593,266.097,-344.954,152.207,273.736,-413.259,131.106,268.857,-474.05,127.644,271.919,-550.385,121.084,274.279,-641.263,100.961,265.898,-724.159,106.771,276.857,-808.628,97.8755,267.982,-166.614,173.397,253.514,98.2257,195.93,253.778,,,,,,
506,0,-159.36,173.339,270.724,-209.145,156.856,266.942,-276.25,145.669,265.966,-343.328,151.945,273.856,-411.42,131.496,269.32,-472.56,127.11,271.343,-548.632,121.074,274.261,-639.652,100.878,265.839,-722.802,107.609,276.215,-806.92,98.4095,268.291,-166.501,173.492,253.51,98.2038,195.941,253.785,,,,,,
507,0,-157.53,173.724,270.393,-207.344,157.492,267.385,-274.891,145.813,265.748,-341.628,152.049,273.89,-409.881,132.282,269.485,-470.766,126.468,271.08,-547.041,118.563,275.141,-638.221,101.299,265.783,-721.247,107.747,276.552,-805.051,98.8889,268.753,-166.501,173.309,253.477,98.2164,195.943,253.786,,,,,,
508,0,-155.482,174.863,269.994,-205.889,158.759,267.552,-273.104,145.724,265.603,-339.889,152.094,273.884,-408.109,133.326,270.203,-469.105,126.159,270.783,-545.397,118.606,275.318,-636.666,101.326,265.779,-719.101,108.32,277.409,-803.117,99.1887,268.617,-166.53,173.152,253.458,98.2122,195.957,253.783,,,,,,
509,0,-153.613,175.416,269.69,-204.017,158.561,267.766,-271.158,145.511,265.395,-338.05,151.794,273.849,-406.468,134.21,270.485,-467.397,125.459,270.314,-543.828,118.557,275.324,-635.084,101.719,265.835,-717.581,109.267,276.919,-801.388,99.1948,268.483,-166.502,173.047,253.449,98.2182,195.947,253.779,,,,,,
510,0,-152.169,175.756,269.342,-202.417,158.87,267.956,-269.336,145.254,265.183,-336.227,151.702,273.806,-404.984,135.07,270.875,-465.731,125.002,269.877,-541.878,119.599,274.817,-633.535,101.574,265.82,-715.602,109.74,276.873,-799.658,99.6864,268.462,-166.507,172.98,253.431,98.2199,195.945,253.777,,,,,,
511,0,-150.531,175.985,268.791,-200.784,159.467,268.198,-267.417,144.667,265.162,-334.559,151.734,273.84,-403.422,135.752,271.522,-464.064,124.73,269.482,-539.974,120.952,274.706,-632.035,102.146,265.943,-713.732,109.976,276.954,-798.091,99.2055,268.867,-166.53,172.945,253.404,98.217,195.95,253.803,,,,,,
512,0,-148.801,176.321,268.317,-199.013,160.004,268.271,-265.618,144.459,264.906,-333.07,151.325,273.948,-401.903,136.737,271.622,-462.422,124.532,269.188,-538.207,121.211,274.723,-630.576,102.375,266.1,-712.078,110.139,277.553,-796.586,97.5602,269.201,-166.572,172.909,253.402,98.2183,195.946,253.794,,,,,,
513,0,-147.184,176.719,268.018,-197.276,160.378,268.335,-263.924,144.008,264.715,-331.014,151.333,273.885,-400.506,137.492,271.963,-460.944,124.399,268.784,-536.098,122.603,274.796,-629.114,102.773,266.295,-710.419,110.193,277.737,,,,-166.716,172.753,253.255,98.193,195.959,253.814,,,,,,
514,0,-145.625,176.954,267.63,-195.728,160.714,268.751,-262.56,144.704,264.461,-329.354,151.618,273.824,-399.363,138.633,272.355,-459.298,124.052,268.557,-534.716,122.679,275.178,-627.705,103.11,266.345,-708.448,109.192,277.696,-792.57,98.7682,268.792,-166.767,172.77,253.07,98.1925,195.959,253.814,,,,,,
515,0,-144.113,177.209,267.281,-194.203,161.067,269.033,-260.831,144.844,264.156,-327.606,151.633,273.927,-398.455,138.147,272.688,-457.613,123.893,268.069,-533.08,122.868,275.43,-626.323,103.895,266.702,-706.784,109.512,278.021,,,,-166.823,172.899,253.037,98.1865,195.972,253.822,,,,,,
516,0,-142.528,177.513,266.986,-192.659,161.637,269.233,-259.148,144.4,263.994,-325.871,151.64,273.97,-396.3,140.693,272.304,-455.992,123.669,267.786,-531.571,122.68,275.597,-624.818,104.117,267.082,-704.918,109.728,278.241,-787.57,97.2477,268.672,-166.857,172.93,253.087,98.1865,195.983,253.825,,,,,,
517,0,-140.937,177.511,266.674,-190.947,161.869,269.393,-257.63,144.355,264.023,-324.123,151.644,273.993,-394.787,140.916,273.252,-454.321,123.307,267.515,-529.815,123.468,275.71,-623.303,104.808,267.448,-703.121,110.033,278.156,,,,-166.836,173.155,253.028,98.1885,195.968,253.801,,,,,,
518,0,-139.502,177.875,266.39,-189.287,162.356,269.833,-256.105,143.968,263.965,-322.399,151.661,274.025,-394.9,139.512,273.715,-452.736,123.114,267.3,-528.199,123.564,275.776,-621.717,105.088,267.98,-701.359,110.242,278.214,,,,-166.72,172.984,252.829,98.184,195.977,253.834,,,,,,
519,0,-137.951,178.037,266.025,-188.042,163.74,269.95,-254.509,143.568,264.152,-320.604,151.517,273.888,-393.429,139.932,273.777,-451.186,122.909,267.192,-526.658,123.947,275.985,-620.336,105.764,268.322,-699.755,110.693,278.159,,,,-166.693,173.097,252.762,98.1837,195.977,253.834,,,,,,
