Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake:Head_M1,,,Snake:M2,,,Snake:M3,,,Snake:M4,,,Snake:M5,,,Snake:M6,,,Snake:M7,,,Snake:M8,,,Snake:M9,,,Snake:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.538,278.731,582.262,-964.567,272.661,614.645,752.539,277.936,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.727,582.248,-964.55,272.621,614.643,752.527,277.922,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.724,582.255,-964.566,272.66,614.645,752.539,277.935,596.325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.724,582.253,-964.567,272.663,614.645,752.538,277.951,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.734,582.246,-964.567,272.662,614.645,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.544,278.739,582.26,-964.567,272.662,614.645,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.731,582.25,-964.567,272.662,614.645,752.538,277.951,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.729,582.251,-964.567,272.662,614.645,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.731,582.25,-964.567,272.662,614.645,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.552,278.744,582.259,-964.567,272.662,614.645,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.545,278.744,582.277,-964.567,272.662,614.645,752.539,277.935,596.325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.544,278.721,582.249,-964.547,272.698,614.646,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.544,278.721,582.249,-964.573,272.682,614.624,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.711,582.249,-964.553,272.716,614.624,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.54,278.724,582.265,-964.547,272.7,614.646,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.725,582.258,-964.539,272.681,614.62,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.719,582.247,-964.539,272.681,614.62,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.708,582.254,-964.531,272.661,614.618,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.718,582.247,-964.522,272.637,614.618,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.522,272.636,614.618,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.519,278.724,582.264,-964.531,272.66,614.618,752.538,277.951,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.537,278.731,582.253,-964.531,272.661,614.618,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.712,582.241,-964.531,272.661,614.618,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.711,582.229,-964.516,272.62,614.639,752.538,277.951,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.54,278.728,582.253,-964.522,272.635,614.618,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.715,582.233,-964.545,272.607,614.638,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.553,278.71,582.236,-964.536,272.582,614.638,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.462,278.653,582.284,-964.558,272.639,614.642,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.545,278.722,582.253,-964.57,272.585,614.642,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.245,-964.586,272.623,614.644,752.525,277.939,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.704,582.24,-964.567,272.662,614.645,752.526,277.922,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.537,278.72,582.27,-964.58,272.609,614.665,752.526,277.922,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.705,582.252,-964.58,272.606,614.665,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.517,278.714,582.273,-964.6,272.571,614.664,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.518,278.724,582.264,-964.6,272.57,614.664,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.557,278.732,582.244,-964.6,272.571,614.664,752.551,277.973,596.322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.537,278.721,582.27,-964.58,272.607,614.665,752.55,277.974,596.325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.723,582.253,-964.58,272.608,614.665,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.548,278.718,582.235,-964.58,272.607,614.665,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.529,278.711,582.229,-964.58,272.607,614.665,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.529,278.711,582.237,-964.58,272.607,614.665,752.538,277.951,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.714,582.233,-964.58,272.607,614.665,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.529,278.711,582.237,-964.55,272.618,614.643,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.733,582.245,-964.55,272.619,614.643,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.715,582.233,-964.536,272.583,614.638,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.727,582.248,-964.535,272.581,614.638,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.731,582.242,-964.535,272.582,614.638,752.513,278,596.306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.245,-964.536,272.582,614.638,752.538,277.954,596.309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.245,-964.536,272.582,614.638,752.538,277.951,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.727,582.248,-964.551,272.623,614.617,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.731,582.25,-964.545,272.607,614.638,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.245,-964.536,272.582,614.638,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.732,582.255,-964.55,272.617,614.643,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.538,278.731,582.262,-964.567,272.662,614.645,752.539,277.935,596.325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.719,582.247,-964.567,272.663,614.645,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.718,582.246,-964.573,272.68,614.624,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.538,278.731,582.246,-964.567,272.663,614.645,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.548,278.731,582.244,-964.58,272.606,614.651,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.52,278.721,582.249,-964.594,272.642,614.669,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.726,582.256,-964.605,272.667,614.679,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.74,582.265,-964.623,272.629,614.671,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.712,582.249,-964.615,272.607,614.669,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.537,278.73,582.253,-964.631,272.647,614.657,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.246,-964.625,272.632,614.678,752.527,277.922,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.727,582.248,-964.608,272.588,614.676,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.724,582.244,-964.634,272.57,614.668,752.526,277.914,596.312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.727,582.248,-964.625,272.629,614.678,752.527,277.897,596.327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.522,278.727,582.259,-964.625,272.632,614.678,752.539,277.934,596.325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.731,582.25,-964.643,272.592,614.671,752.537,277.951,596.313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.245,-964.634,272.57,614.668,752.526,277.915,596.313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.723,582.253,-964.639,272.58,614.667,752.538,277.95,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.529,278.711,582.238,-964.635,272.571,614.668,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.73,582.242,-964.614,272.606,614.669,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.714,582.252,-964.619,272.618,614.668,752.527,277.898,596.327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.733,582.246,-964.615,272.608,614.669,752.527,277.895,596.327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.724,582.253,-964.633,272.561,614.675,752.527,277.896,596.327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.717,582.256,-964.62,272.534,614.664,752.527,277.897,596.327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.714,582.261,-964.62,272.534,614.663,752.539,277.934,596.325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.736,582.271,-964.62,272.534,614.663,752.539,277.936,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.518,278.714,582.273,-964.62,272.534,614.663,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.731,582.273,-964.639,272.482,614.658,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.747,582.263,-964.65,272.517,614.695,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.517,278.714,582.273,-964.647,272.501,614.684,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.522,278.727,582.26,-964.647,272.5,614.684,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.647,272.5,614.684,752.54,277.919,596.341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.734,582.257,-964.67,272.483,614.694,752.54,277.918,596.341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.724,582.265,-964.67,272.483,614.694,752.526,277.922,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.721,582.242,-964.652,272.424,614.704,752.465,278.078,596.312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.721,582.242,-964.686,272.425,614.682,752.536,277.943,596.305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.695,272.446,614.707,752.538,277.934,596.306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.711,272.495,614.721,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.733,272.464,614.727,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.723,272.429,614.709,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.723,272.428,614.709,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.727,582.259,-964.731,272.458,614.72,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.731,272.459,614.72,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.734,582.257,-964.743,272.393,614.709,752.538,277.951,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.73,272.455,614.72,752.539,277.936,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.731,272.46,614.72,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.723,272.429,614.709,752.526,277.923,596.325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.727,582.259,-964.723,272.428,614.709,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.723,272.428,614.709,752.539,277.936,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.734,582.278,-964.688,272.428,614.706,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.727,582.26,-964.688,272.427,614.706,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.52,278.722,582.29,-964.672,272.387,614.704,752.544,277.924,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.532,278.727,582.27,-964.672,272.385,614.704,752.544,277.924,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.467,278.659,582.295,-964.691,272.446,614.717,752.544,277.924,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.471,278.672,582.284,-964.681,272.411,614.703,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.467,278.68,582.28,-964.691,272.445,614.717,752.539,277.935,596.325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.475,278.677,582.284,-964.687,272.425,614.708,752.544,277.924,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.45,278.655,582.266,-964.707,272.387,614.707,752.544,277.924,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.451,278.658,582.267,-964.723,272.427,614.709,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.448,278.654,582.266,-964.731,272.459,614.72,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.444,278.65,582.271,-964.731,272.459,614.72,752.538,277.952,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.733,582.257,-964.765,272.458,614.724,752.525,277.939,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.724,582.253,-964.765,272.458,614.724,752.525,277.939,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.245,-964.765,272.458,614.724,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.245,-964.767,272.46,614.747,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.725,582.255,-964.767,272.46,614.747,752.539,277.936,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.734,582.246,-964.807,272.477,614.73,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.731,582.25,-964.808,272.479,614.73,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.551,278.739,582.246,-964.808,272.478,614.73,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.734,582.257,-964.808,272.478,614.73,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.522,278.727,582.26,-964.829,272.444,614.753,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.522,278.727,582.26,-964.846,272.482,614.764,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.53,278.714,582.241,-964.836,272.462,614.755,752.551,277.973,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.538,278.731,582.262,-964.851,272.411,614.759,752.539,277.937,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.734,582.257,-964.865,272.445,614.763,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.519,278.724,582.264,-964.872,272.465,614.742,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.721,582.242,-964.876,272.387,614.739,752.551,277.973,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.552,278.721,582.23,-964.857,272.426,614.738,752.551,277.975,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.718,582.246,-964.886,272.412,614.762,752.539,277.936,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.714,582.233,-964.878,272.39,614.76,752.55,277.989,596.309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.548,278.718,582.235,-964.863,272.354,614.755,752.55,277.992,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.721,582.242,-964.871,272.372,614.758,752.55,277.991,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.539,278.734,582.263,-964.875,272.296,614.755,752.55,277.991,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.734,582.246,-964.883,272.315,614.755,752.551,277.974,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.734,582.245,-964.883,272.318,614.755,752.551,277.973,596.322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.717,582.256,-964.878,272.293,614.723,752.551,277.974,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.724,582.254,-964.906,272.279,614.722,752.563,278.012,596.321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.727,582.248,-964.906,272.279,614.722,752.563,278.013,596.321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.519,278.724,582.264,-964.906,272.279,614.722,752.559,278.024,596.335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.517,278.714,582.273,-964.926,272.243,614.721,752.559,278.024,596.336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.522,278.727,582.26,-964.926,272.241,614.721,752.546,278.011,596.335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.731,582.25,-964.946,272.206,614.72,752.538,277.961,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.538,278.732,582.264,-964.946,272.205,614.72,752.538,277.96,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.538,278.731,582.262,-964.946,272.206,614.72,752.538,277.961,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.734,582.246,-964.966,272.17,614.719,752.551,277.974,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.727,582.248,-964.966,272.168,614.719,752.547,277.985,596.337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.538,278.731,582.262,-964.986,272.133,614.719,752.546,277.985,596.338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.538,278.731,582.262,-964.986,272.132,614.718,752.534,277.972,596.338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.727,582.248,-964.986,272.132,614.719,752.551,277.974,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.72,582.258,-965,272.079,614.739,752.551,277.974,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.731,582.25,-964.999,272.076,614.739,752.55,277.99,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.732,582.253,-965,272.078,614.739,752.55,277.991,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.734,582.246,-965.02,272.042,614.738,752.538,277.953,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.724,582.253,-965.033,272.075,614.742,752.55,277.989,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.543,278.731,582.25,-965.04,272.007,614.737,752.538,277.954,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.539,278.705,582.247,-965.053,272.038,614.741,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.733,582.245,-965.054,272.041,614.742,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.724,582.253,-965.04,272.005,614.737,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.723,582.253,-965.053,272.038,614.742,752.55,277.99,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.723,582.253,-965.04,272.006,614.737,752.549,277.99,596.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.717,582.256,-965.053,272.039,614.742,752.547,277.985,596.338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.716,582.263,-965.04,272.006,614.737,752.547,277.984,596.337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.727,582.248,-965.053,272.039,614.742,752.551,277.974,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.715,582.233,-965.04,272.006,614.737,752.55,277.99,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.524,278.711,582.249,-965.039,272.004,614.737,752.55,277.991,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.714,582.233,-965.039,272.004,614.737,752.55,277.991,596.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.721,582.242,-965.039,272.004,614.737,752.539,277.937,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.547,278.722,582.242,-965.039,272.004,614.737,752.539,277.934,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.715,582.244,-965.019,272.04,614.738,752.539,277.935,596.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.715,582.245,-965.02,272.042,614.738,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.552,278.71,582.237,-965.023,272.061,614.749,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.553,278.71,582.236,-965.023,272.062,614.749,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.717,582.256,-965.023,272.061,614.749,752.551,277.973,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.533,278.704,582.24,-965.023,272.061,614.749,752.551,277.975,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.713,582.261,-965.003,272.097,614.75,752.551,277.974,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.727,582.248,-965.003,272.098,614.75,752.551,277.974,596.323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.546,278.723,582.253,-965.003,272.098,614.75,752.539,277.936,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.528,278.727,582.248,-965.003,272.098,614.75,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.717,582.256,-965.003,272.098,614.75,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.717,582.256,-965.003,272.098,614.75,752.538,277.952,596.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.548,278.707,582.242,-965.003,272.098,614.75,752.539,277.936,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.539,278.694,582.255,-965.003,272.098,614.75,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.517,278.714,582.273,-965.003,272.098,614.75,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.527,278.717,582.256,-965.023,272.15,614.733,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.541,278.724,582.265,-964.99,272.154,614.729,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.714,582.261,-965.01,272.117,614.729,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.523,278.713,582.261,-964.99,272.151,614.729,752.539,277.935,596.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.542,278.71,582.26,-964.99,272.153,614.729,752.539,277.935,596.326
