Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_95:Head_M1,,,Snake_95:M2,,,Snake_95:M3,,,Snake_95:M4,,,Snake_95:M5,,,Snake_95:M6,,,Snake_95:M7,,,Snake_95:M8,,,Snake_95:M9,,,Snake_95:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
20595,0,-71.2858,65.2541,109.876,-126.535,67.4769,116.588,-164.373,30.6729,106.458,-210.645,39.7028,150.816,-263.515,47.7993,155.094,-321.555,27.3868,144.935,-379.942,15.8683,130.572,-441.772,29.507,150.033,-495.678,23.3525,142.561,-554.139,17.7626,125.918,-193.599,62.2507,136.121,324.737,82.8556,117.475,-867.898,36.6829,156.639,1064.72,108.16,129.098
20596,0,-70.1656,65.5611,109.204,-125.792,67.1823,115.689,-164.225,30.4982,105.717,-210.181,39.3414,150.627,-263.163,47.3771,155.181,-321.318,27.4566,145.293,-379.401,15.0529,130.263,-441.332,30.1603,149.936,-495.436,23.5477,142.266,-553.685,18.3807,125.879,-193.597,62.2325,136.14,324.718,82.8856,117.486,-867.905,36.6612,156.612,1064.72,108.159,129.097
20597,0,-69.1778,65.7836,108.377,-125.167,66.7552,114.801,-163.929,30.6349,105.024,,,,-262.191,47.1901,155.266,-320.97,27.8063,145.328,-378.989,14.8664,129.963,-440.678,30.9513,150.432,-495.278,23.7112,141.883,-553.123,18.3618,126.025,-193.603,62.1888,136.123,324.722,82.8735,117.469,-867.913,36.697,156.62,1064.7,108.114,129.083
20598,0,-68.4663,65.7815,107.739,-123.614,63.6827,114.204,-163.577,31.2983,104.017,-208.337,39.7016,149.871,-261.656,47.0144,155.126,-320.567,28.2242,145.79,-378.421,15.1485,129.743,-440.374,30.9995,150.922,-495.155,23.6303,141.085,-552.645,18.074,126.455,-193.601,62.1818,136.149,324.723,82.8712,117.467,-867.918,36.6625,156.637,1064.72,108.153,129.095
20599,0,-67.6537,65.8782,106.91,-123.408,63.2393,112.969,-163.306,30.7878,103.33,,,,-260.938,47.1242,155.486,-320.191,28.8028,146.447,-377.958,15.0732,129.397,-440.191,31.0292,151.371,-494.898,22.9978,140.518,-552.145,17.9725,127.049,-193.577,62.1613,136.125,324.723,82.8736,117.468,-867.906,36.6483,156.626,1064.7,108.176,129.097
20600,0,-66.6958,65.9884,106.031,-122.152,63.6064,111.918,-163.067,30.9543,102.266,-206.973,38.8583,149.271,-260.018,46.4852,155.383,-319.746,29.8227,146.619,-377.387,14.8456,129.134,-439.685,31.3517,151.269,-494.85,22.895,140.09,-551.696,18.0633,127.304,-193.575,62.1735,136.147,324.722,82.874,117.469,-867.906,36.6487,156.625,1064.7,108.175,129.096
20601,0,-65.8131,65.6356,105.101,-121.556,64.0599,110.333,-163.071,30.7109,101.561,-206.588,38.5852,148.923,-259.408,46.5786,155.59,-319.282,30.3734,146.623,-376.921,15.0666,128.352,,,,-494.309,22.457,139.372,-551.271,18.4381,127.246,-193.58,62.1474,136.101,324.745,82.8399,117.454,-867.907,36.6371,156.638,1064.68,108.131,129.082
20602,0,-64.7804,65.4283,103.923,-120.86,64.0087,108.896,-162.961,30.8789,100.592,-205.444,38.1171,148.443,-258.324,46.2474,155.649,-318.842,31.0069,147.13,-376.274,14.1545,128.099,-438.684,31.7037,152.452,-494.121,22.2556,139.057,-550.615,18.0922,127.403,-193.58,62.1445,136.101,324.717,82.886,117.487,-867.903,36.6432,156.657,1064.68,108.125,129.081
20603,0,-64.0217,65.1858,103.121,-120.151,64.542,106.161,-162.709,30.7275,99.5899,-204.633,38.3454,147.441,-257.745,46.0283,155.699,-318.484,30.5399,147.789,-375.683,13.8623,127.975,-437.932,32.5894,152.352,-493.716,21.5864,138.562,-550.075,18.1289,127.852,-193.58,62.1454,136.101,324.716,82.8857,117.487,-867.903,36.6439,156.657,1064.7,108.172,129.095
20604,0,-62.9107,65.0843,102.143,-119.276,64.5105,104.364,-162.351,31.0293,98.6985,-204.346,38.771,147.256,-257.011,46.0257,155.958,-317.819,31.3109,147.952,-375.012,14.1852,127.563,-437.188,32.9879,152.509,-493.418,21.0544,137.731,-549.526,18.4856,128.62,-193.58,62.1457,136.101,324.736,82.8589,117.477,-867.909,36.6734,156.676,1064.7,108.177,129.097
20605,0,-61.961,64.4804,101.049,-118.38,63.7793,102.741,-162.583,30.6731,97.4988,-203.77,38.4749,147.023,-256.026,45.6737,156.128,-317.214,31.7969,148.322,-374.279,13.5779,126.918,-436.95,33.0084,152.855,-493.182,20.8516,137.176,-549.171,18.6323,128.581,-193.605,62.1534,136.102,324.718,82.8908,117.489,-867.91,36.6666,156.677,1064.72,108.159,129.097
20606,0,-61.486,64.1745,100.009,-117.455,63.1215,101.103,-162.442,30.3531,96.4407,-203.157,37.9945,146.391,-255.119,45.5514,156.04,-316.564,31.885,148.822,-373.655,13.6201,126.466,-436.229,33.0681,153.189,-492.777,20.6455,136.272,-548.429,18.3779,128.739,-193.605,62.1195,136.151,324.716,82.8881,117.488,-867.938,36.6128,156.664,1064.72,108.158,129.097
20607,0,-60.1933,63.6157,98.8447,-116.778,62.6516,99.3016,-162.328,30.1981,95.3959,-202.201,37.174,145.653,-254.367,45.2257,156.176,-315.937,32.4211,149.248,-373.117,13.8642,126.264,-435.496,33.3496,153.423,-492.324,20.355,135.559,-547.961,18.3543,129,-193.604,62.1155,136.151,324.735,82.8613,117.479,-867.923,36.604,156.671,1064.72,108.158,129.097
20608,0,-59.5967,63.2624,97.5809,-115.975,61.3993,97.4449,-162.53,29.8572,93.9936,-201.621,36.8799,145.111,-253.101,45.0082,156.362,-315.213,32.9945,149.571,-372.17,13.3824,126.067,-435.283,33.3979,153.74,-491.964,20.0162,135.019,-547.573,18.5423,129.822,-193.601,62.1801,136.149,324.719,82.8892,117.488,-867.898,36.6597,156.664,1064.72,108.158,129.097
20609,0,-58.7067,62.6162,96.5981,-115.283,60.2695,95.3601,-162.597,29.7127,92.6918,-200.938,37.6209,144.432,-252.342,44.9253,156.332,-314.526,33.9025,149.776,-371.553,13.5688,125.775,-434.598,33.5221,153.791,-491.745,19.8155,134.241,-547.166,18.9068,129.99,-193.599,62.163,136.168,324.716,82.8981,117.495,-867.933,36.6317,156.67,1064.72,108.158,129.097
20610,0,-58.104,62.1771,95.4369,-114.591,59.3871,93.2372,-162.585,29.579,91.6696,-200.314,37.5164,143.614,-251.5,44.5192,156.404,-313.786,34.8675,150.446,-370.716,13.2873,125.336,-433.856,34.0053,154.086,-491.251,19.3449,133.533,-546.407,18.9337,130.059,-193.647,62.1951,136.168,324.712,82.9036,117.507,-867.933,36.6279,156.67,1064.72,108.158,129.097
20611,0,-57.2366,61.7425,94.3798,-113.917,58.2673,91.3169,-162.648,29.3101,90.2553,-199.605,37.1598,143.077,-250.338,44.3652,156.911,-312.993,35.1241,150.447,-369.943,13.3098,124.933,-433.334,33.9803,154.353,-490.811,19.0791,132.822,-545.937,18.6714,130.283,-193.649,62.2369,136.171,324.706,82.9144,117.526,-867.909,36.6726,156.676,1064.72,108.158,129.097
20612,0,-56.8978,60.978,93.282,-113.295,57.3148,89.1381,-163.073,28.9827,88.9379,-197.738,35.7994,142.282,-249.377,44.1202,156.868,-312.591,34.8142,151.004,-369.141,13.6506,124.568,-432.324,34.4568,154.732,-490.483,19.0748,132.483,-545.554,18.7642,131.146,-193.646,62.2158,136.19,324.708,82.919,117.527,-867.925,36.7423,156.637,1064.72,108.158,129.097
20613,0,-56.0256,59.9706,92.3436,-112.696,56.5601,86.7213,-163.139,28.7363,87.8947,-198.198,36.1511,141.977,-248.167,43.925,157.237,-311.85,35.1431,151.306,-368.329,13.0828,124.214,-431.925,34.1889,154.856,-490.073,18.9713,132.088,-544.992,19.3683,131.387,-193.648,62.235,136.172,324.713,82.902,117.506,-867.966,36.6762,156.66,1064.72,108.158,129.097
20614,0,-55.6942,59.5797,91.0297,-112.235,55.5718,84.7034,-162.915,28.6786,86.851,-197.679,35.5824,141.26,-247.629,43.8845,157.24,-310.8,36.2654,151.82,-367.427,13.4513,124.139,,,,-489.523,18.2735,130.966,-544.377,19.508,131.434,-193.648,62.2381,136.171,324.717,82.8892,117.488,-867.963,36.6751,156.681,1064.72,108.158,129.098
20615,0,-55.2705,59.0446,89.7054,-111.73,54.3317,82.5832,-162.803,28.6089,85.6936,,,,-246.318,43.8058,157.45,-309.886,37.0006,152.2,-366.449,13.1715,123.937,-430.395,34.2471,155.28,-489.058,18.3364,130.732,-543.869,19.2048,131.982,-193.644,62.3008,136.169,324.716,82.8882,117.489,-867.962,36.6962,156.657,1064.72,108.147,129.09
20616,0,-54.7427,57.8346,88.4146,-111.449,53.1999,80.4808,-163.386,27.8783,84.4549,-196.762,35.3991,139.524,-245.328,43.6713,157.579,-308.894,37.1762,151.95,-365.428,13.6885,123.752,-429.615,34.9018,155.263,-488.715,18.4146,130.527,-543.404,19.0936,132.758,-193.643,62.3206,136.192,324.71,82.885,117.473,-867.962,36.6978,156.656,1064.72,108.157,129.096
20617,0,-54.6532,57.5627,87.2067,-111.006,52.1072,78.6069,-163.391,27.563,83.5268,-193.227,34.5074,139.469,-244.599,42.7601,157.863,-307.659,37.926,152.487,-364.545,13.2267,123.436,-428.748,35.2399,155.381,-488.044,17.6471,129.274,-542.779,19.8701,132.844,-193.64,62.3123,136.207,324.729,82.8693,117.456,-867.941,36.7366,156.652,1064.72,108.159,129.097
20618,0,-54.6012,57.3025,86.0065,-110.629,51.3468,76.4992,-163.427,27.2946,82.426,-192.795,33.7382,139.221,-243.206,43.8324,157.854,-307.225,38.4236,153.155,-363.558,13.1332,123.437,-427.973,35.0444,155.417,-487.586,17.5621,129.017,-542.368,19.9393,133.226,-193.618,62.2761,136.161,324.729,82.8703,117.457,-867.941,36.7479,156.63,1064.72,108.158,129.098
20619,0,-54.3032,56.6599,84.846,-110.293,50.0527,74.3588,-163.604,26.8183,81.1657,-192.755,34.2461,138.896,-242.109,43.1799,157.952,-306.17,39.0557,153.224,-362.292,13.1636,123.498,-427.078,35.184,155.393,-487.046,17.4476,128.84,-541.945,19.7991,133.998,-193.612,62.3499,136.181,324.716,82.8805,117.46,-867.94,36.7371,156.653,1064.7,108.114,129.083
20620,0,-54.0269,56.2493,83.4547,-110.014,49.0991,72.2708,-163.703,26.2299,79.8121,-192.547,34.0984,138.599,-241.142,43.5843,158.073,-304.925,38.8069,153.35,-361.539,13.3562,123.396,,,,-486.377,16.8119,127.769,-541.189,19.7663,134.348,-193.6,62.3801,136.11,324.723,82.8787,117.471,-867.936,36.7745,156.635,1064.7,108.109,129.082
20621,0,-53.8975,55.8696,82.3479,-109.602,48.0496,70.1827,-163.286,26.3397,78.8077,-192.331,33.868,138.151,-239.739,42.9822,158.149,-303.874,39.7077,153.542,-360.35,12.9346,123.463,-425.449,35.4671,156.057,-485.711,16.4566,127.255,-540.78,20.0093,134.54,-193.626,62.3886,136.11,324.711,82.8886,117.475,-867.939,36.7689,156.616,1064.68,108.127,129.081
20622,0,-53.6573,55.4152,81.6211,-109.339,47.0116,68.1094,-163.202,26.0082,77.4073,-192.784,34.0579,134.739,-238.756,43.035,157.817,-302.871,40.4537,153.597,-359.217,13.5178,123.291,-424.396,35.6198,155.811,-484.944,15.963,126.853,-540.35,20.3147,135.4,-193.627,62.3881,136.11,324.736,82.8713,117.467,-867.964,36.7192,156.622,1064.7,108.172,129.095
20623,0,-53.6551,54.9398,80.4666,-109.04,45.8487,66.1037,-163.136,25.5528,75.938,-192.195,33.4696,132.943,-237.466,42.8926,158.015,-301.599,40.742,153.764,-358.18,12.9215,123.223,-423.571,35.3679,156.182,-484.275,16.1694,126.049,-539.88,20.8631,135.611,-193.627,62.3875,136.11,324.738,82.8698,117.466,-867.96,36.7156,156.643,1064.72,108.161,129.098
20624,0,-53.3081,53.8765,79.569,-108.634,44.6504,63.8991,-163.44,24.7819,74.3612,-191.862,33.0238,131.505,-236.077,42.3421,157.949,-300.544,41.2789,154.13,-357.128,13.3808,123.477,-422.475,35.958,156.088,-483.669,16.1946,125.489,-539.153,20.7494,135.833,-193.648,62.3417,136.121,324.771,82.8483,117.44,-867.95,36.6939,156.643,1064.72,108.158,129.097
20625,0,-53.419,53.6986,78.832,-108.416,43.4387,61.5251,-163.496,24.605,73.2331,-190.536,32.9551,130.767,-234.88,42.3235,157.886,-299.193,41.1216,154.221,-355.783,13.3197,123.505,-421.635,35.5954,156.216,-482.808,16.1509,125.29,-538.674,20.8897,136.658,-193.631,62.3578,136.064,324.757,82.8613,117.446,-867.926,36.7497,156.635,1064.7,108.174,129.096
20626,0,-53.6865,53.421,77.7945,-108.397,42.778,59.7848,-163.538,24.3107,71.4784,-190.263,33.2486,129.559,-233.349,41.8925,157.838,-298.056,41.6729,154.328,-354.739,13.3028,123.304,-420.488,35.4438,156.097,-482.065,15.7055,125.032,-538.16,20.9971,137.157,-193.649,62.203,136.218,324.748,82.8795,117.468,-867.909,36.831,156.629,1064.72,108.147,129.09
20627,0,-53.7608,53.2824,77.4377,-108.185,41.3446,57.8003,-163.687,23.9741,70.0063,-189.643,32.496,128.041,-231.918,41.7636,157.713,-296.758,41.6571,154.337,-353.343,13.403,123.633,-419.238,35.5144,156.05,-481.32,15.1312,124.157,-537.595,21.5918,137.545,-193.582,62.337,136.022,324.741,82.8819,117.48,-867.91,36.8364,156.627,1064.72,108.156,129.096
20628,0,-53.9007,52.8481,76.3752,-108.076,40.4905,55.909,-163.67,23.8506,68.806,-189.06,32.0923,127.106,-231.104,41.5929,157.636,-295.675,42.2445,154.399,-352.22,13.9074,123.724,,,,-480.525,14.7794,123.9,-537.066,21.9827,138.454,-193.583,62.3577,136.017,324.717,82.888,117.488,-867.906,36.8467,156.646,1064.69,108.163,129.089
20629,0,-54.1367,52.221,75.9685,-108.149,39.6882,54.2747,-164.33,22.9814,67.2701,-188.992,31.865,125.819,-229.594,41.4096,157.554,-294.329,41.8765,154.777,-350.778,13.9571,123.644,-416.937,34.9754,156.029,-479.436,15.0694,123.237,-536.436,21.9032,138.752,-193.583,62.3532,136.018,324.704,82.894,117.491,-867.906,36.8412,156.647,1064.68,108.13,129.082
20630,0,-54.2733,51.9088,75.1729,-108.052,38.3751,52.5852,-164.811,22.4607,65.6805,-188.712,31.535,124.393,-228.082,40.851,157.556,-293.267,42.6129,154.864,-349.76,14.3936,123.675,,,,-478.657,15.0826,123.023,-535.822,22.1855,139.625,-193.606,62.3379,136.038,324.704,82.8987,117.493,-867.905,36.8478,156.646,1064.72,108.154,129.096
20631,0,-54.4909,51.4952,74.6606,-108.177,37.5166,50.7871,-165.236,22.0917,64.106,-188.319,31.0555,123.151,-227.131,40.7584,157.313,,,,-348.699,15.1471,123.563,-414.783,35.4498,156.184,-477.646,14.9786,122.321,-535.341,22.2799,140.054,-193.622,62.3303,136.119,324.736,82.876,117.488,-867.908,36.8399,156.628,1064.72,108.22,129.11
20632,0,-54.7414,50.882,74.4198,-108.332,37.0814,49.1683,-165.365,21.883,62.7252,-188.052,30.7116,121.757,-225.71,40.4292,157.058,-290.699,42.9743,154.963,-347.337,15.2424,124.02,-413.511,34.3824,155.57,-476.538,14.6377,121.85,-534.815,22.6826,140.835,-193.646,62.3517,136.144,324.726,82.9058,117.487,-867.896,36.8174,156.647,1064.7,108.121,129.086
20633,0,-55.0239,50.6726,73.716,-108.524,36.3433,47.7208,-165.579,21.6765,61.4656,-187.932,30.0453,120.615,-224.416,39.6244,156.9,,,,-346.105,14.7437,124.402,,,,-475.791,14.2291,121.609,-534.118,23.4043,141.361,-193.653,62.3958,136.112,324.717,82.8927,117.49,-867.897,36.8147,156.629,1064.7,108.167,129.094
20634,0,-55.4723,50.2841,73.1816,-108.692,35.466,46.1712,-165.847,21.3938,59.9986,-187.914,29.8055,119.429,-223.231,39.9015,156.682,-288.203,43.1804,154.994,-345.162,15.3122,124.82,,,,-474.508,13.8647,121.258,-533.409,23.1626,141.874,-193.655,62.3864,136.088,324.762,82.8337,117.451,-867.905,36.8372,156.648,1064.72,108.16,129.098
20635,0,-55.9941,49.9685,73.0042,-108.798,34.7257,45.0534,-166.134,21.0143,58.5448,-187.7,29.5432,118.195,-222.153,39.7872,156.488,,,,-343.871,15.1947,125.075,-410.435,34.1374,155.248,-473.829,14.1798,120.721,-532.909,23.1566,142.776,-193.655,62.3834,136.088,324.761,82.8422,117.458,-867.902,36.8469,156.666,1064.69,108.163,129.089
20636,0,-56.2243,49.7132,72.8265,-108.884,33.8226,43.7953,-166.329,20.7685,57.0818,-187.577,28.8887,116.764,-220.529,39.011,156.153,-285.48,42.6772,155.26,-342.743,15.7945,125.712,,,,-472.216,14.3118,120.515,-532.224,23.918,143.091,-193.655,62.3835,136.088,324.744,82.8535,117.464,-867.905,36.8385,156.648,1064.72,108.157,129.097
20637,0,-56.5397,49.3382,72.4599,-109.056,33.2758,42.7314,-166.695,20.4314,55.7342,-187.506,28.5593,115.555,-219.176,38.817,156.038,-284.089,42.3935,155.058,-341.736,16.2428,126.103,,,,-471.63,14.2464,120.137,-531.443,23.7362,144.009,-193.672,62.3633,136.145,324.748,82.8608,117.481,-867.931,36.7849,156.653,1064.7,108.175,129.096
20638,0,-57.0906,48.9582,72.0817,-109.099,33.1513,41.4124,-167.273,19.9842,54.243,-187.314,28.4778,114.27,-217.72,38.6828,155.707,-282.803,43.0803,155.196,-340.536,16.4935,127.055,-407.208,33.3673,154.365,-470.49,13.6998,120.032,-530.732,24.2107,144.42,-193.653,62.3944,136.112,324.76,82.8487,117.459,-867.935,36.773,156.636,1064.7,108.175,129.096
20639,0,-57.6322,48.8437,71.9558,-109.346,32.5632,40.207,-167.791,19.6049,52.8383,-187.332,28.2188,112.893,-216.444,38.8779,155.103,,,,-339.449,17.3476,127.578,-406.506,34.0144,154.334,-469.562,13.726,119.91,-530.012,24.5885,144.958,-193.627,62.3894,136.11,324.762,82.8309,117.45,-867.938,36.749,156.641,1064.7,108.175,129.096
20640,0,-57.821,48.5459,71.7531,-109.443,31.6716,39.3621,-167.854,19.411,51.1693,-187.319,28.0131,111.228,-215.001,38.6682,154.774,-280.015,44.2615,155.309,-338.41,17.6199,128.548,,,,-468.569,13.4681,119.858,-529.483,25.0544,145.74,-193.642,62.3389,136.137,324.764,82.8307,117.448,-867.935,36.7715,156.636,1064.7,108.175,129.096
20641,0,-58.1839,48.277,71.5826,-109.256,30.7703,38.465,-167.916,19.3474,49.6384,-187.375,27.9249,109.238,-213.547,38.4148,154.053,,,,-337.156,17.801,129.289,,,,-467.378,13.5341,119.881,-528.676,25.5083,146.246,-193.646,62.2708,136.139,324.763,82.8282,117.448,-867.935,36.7752,156.636,1064.7,108.175,129.096
20642,0,-58.5351,48.182,71.5836,-109.482,30.1321,37.3087,-168.086,18.8872,47.9843,-187.505,27.9787,107.569,-211.925,37.7078,153.339,-276.928,44.5986,155.174,-336.111,18.2233,130.145,-402.264,32.0425,152.777,-466.372,13.8911,120.175,-528.016,25.6621,146.9,-193.606,62.2932,136.089,324.763,82.8296,117.449,-867.924,36.7516,156.636,1064.7,108.175,129.096
20643,0,-59.0827,48.1651,71.5522,-109.416,29.6337,36.8204,-168.425,18.4324,46.2513,-187.545,27.7757,105.923,-210.512,37.2007,152.151,-275.521,45.1966,155.159,-334.916,18.5817,131.202,-401.505,32.7383,152.115,-465.236,13.3674,120.318,-527.208,25.6348,147.509,-193.623,62.2432,136.14,324.762,82.829,117.449,-867.924,36.7499,156.636,1064.7,108.175,129.096
20644,0,-59.7337,47.8114,71.6018,-109.489,29.5826,35.5166,-168.539,18.2084,44.5043,-187.534,27.5422,104.221,-209.291,37.1014,151.586,-274.007,45.1044,155.015,-333.806,19.433,131.953,,,,-464.44,13.6902,120.59,-526.578,26.3481,148.099,-193.605,62.2926,136.089,324.746,82.8432,117.456,-867.908,36.7074,156.639,1064.7,108.174,129.097
20645,0,-59.767,47.3563,71.3473,-109.452,29.2806,34.767,-168.713,17.949,42.8844,-187.542,27.4429,102.529,-207.562,36.86,150.818,-272.434,44.5646,154.963,-332.622,20.664,132.777,,,,-463.347,14.0938,120.672,-525.966,27.1307,148.536,-193.632,62.3087,136.089,324.762,82.8302,117.449,-867.911,36.705,156.619,1064.69,108.163,129.089
20646,0,-60.5896,47.7052,71.2164,-109.549,28.507,33.9675,-168.855,17.8565,41.3151,-187.512,26.9253,100.911,-206.08,36.4354,149.486,-270.981,45.1023,155.026,-331.402,21.0555,133.334,,,,-462.276,14.1265,121.443,-525.027,27.2311,149.19,-193.626,62.2667,136.122,324.746,82.8428,117.456,-867.912,36.7064,156.619,1064.7,108.173,129.096
20647,0,-61.1069,47.7361,71.2327,-109.43,27.6911,33.4456,-168.864,17.7645,39.887,-187.644,26.3221,99.5852,-204.416,36.1232,149.12,-269.502,44.8834,155.172,-330.503,21.2199,134.522,-397.412,30.8885,149.313,-461.316,14.5392,121.811,-524.392,27.1172,149.907,-193.646,62.2677,136.139,324.745,82.8488,117.459,-867.915,36.6823,156.624,1064.69,108.164,129.089
20648,0,-61.4807,47.5562,71.1433,-109.584,26.8729,33.0793,-168.856,17.5806,38.5342,-187.805,25.5666,98.4071,-203.839,35.9533,147.784,-267.91,44.2432,155.229,-329.385,22.3312,135.561,-395.942,31.04,148.224,-460.291,14.2188,122.06,-523.624,28.0343,150.46,-193.626,62.264,136.122,324.752,82.8535,117.453,-867.913,36.6975,156.62,1064.71,108.146,129.089
20649,0,-61.8688,47.3336,70.986,-109.68,26.9646,32.5209,-169.188,17.4786,37.1375,-187.904,25.396,96.8871,-202.666,35.9844,147.203,-266.626,44.6783,155.23,-328.561,22.3779,136.618,-395.275,30.49,147.671,-459.481,14.5782,122.937,-522.779,28.0115,150.984,-193.623,62.2406,136.141,324.794,82.8184,117.437,-867.913,36.6994,156.62,1064.7,108.173,129.096
20650,0,-62.5876,47.7902,71.0445,-109.637,27.098,31.9975,-169.184,17.4193,35.8399,-188.098,25.6903,95.5119,-201.6,36.2254,145.847,-265.149,44.77,155.326,-327.322,23.0524,137.178,,,,-458.291,14.9204,123.19,-521.758,28.1235,151.694,-193.632,62.3026,136.09,324.764,82.8313,117.449,-867.908,36.7059,156.639,1064.69,108.164,129.089
20651,0,-63.059,47.8728,70.862,-109.793,26.6958,31.5356,-169.103,17.4121,34.5982,-188.203,25.6962,93.8917,-200.557,35.6183,144.979,-263.406,44.831,155.628,-326.305,23.8575,138.064,-392.743,29.5846,145.963,-457.446,15.1544,123.381,-521.008,28.7881,152.086,-193.623,62.2458,136.14,324.762,82.8295,117.449,-867.9,36.6664,156.644,1064.71,108.146,129.089
20652,0,-63.4306,47.6242,70.7742,-109.939,26.4683,31.0588,-169.363,17.2344,33.1206,-188.365,25.6322,92.2465,-199.007,34.6162,143.37,-262.193,45.1365,155.617,-325.288,24.6995,139.02,,,,-456.436,16.1249,124.084,-519.98,29.3059,152.207,-193.599,62.2515,136.121,324.752,82.8523,117.474,-867.911,36.6863,156.643,1064.7,108.113,129.084
20653,0,-64.1778,48.1601,70.9091,-109.998,26.2241,30.9534,-169.582,17.0772,31.8097,-188.549,25.539,90.7364,-198.691,34.0441,143,-260.705,44.9394,155.523,-324.205,25.1507,139.49,-390.916,27.2508,144.354,-455.542,15.5378,124.539,-518.911,29.4508,152.796,-193.548,62.2379,136.118,324.752,82.8538,117.474,-867.938,36.6437,156.626,1064.7,108.11,129.082
