Trajectories
150
,,Snake_85:Head_M1,,,Snake_85:M2,,,Snake_85:M3,,,Snake_85:M4,,,Snake_85:M5,,,Snake_85:M6,,,Snake_85:M7,,,Snake_85:M8,,,Snake_85:M9,,,Snake_85:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
13846,0,-107.059,27.2413,119.228,-151.142,11.4864,70.3939,-184.008,8.27618,4.59489,-237.666,-1.10668,36.4452,-226.084,4.75177,112.976,-194.896,15.152,186.529,-254.776,-7.50119,204.408,-311.991,-8.49373,199.188,,,,,,,-201.983,-41.7956,212.357,493.955,-16.7377,193.447,-882.638,54.8993,214.265,,,
13847,0,-107.097,27.9076,118.982,-151.409,11.6929,70.1713,-184.061,8.32485,4.29828,-238.217,-1.03239,35.2827,-226.946,4.56844,111.693,-195.112,14.9917,185.307,-253.924,-7.47207,205.031,-311.423,-9.53885,198.272,,,,,,,-202.039,-41.4711,212.192,493.955,-16.7377,193.447,-882.634,54.9275,214.265,,,
13848,0,-107.101,28.1629,118.693,-151.584,11.743,70.0948,-184.041,8.74458,3.61897,-238.458,-0.761001,34.689,-227.352,4.54661,110.817,-195.284,14.7774,184.103,-252.962,-6.7872,205.444,-310.51,-10.1694,197.225,,,,,,,-201.963,-41.8853,212.247,493.96,-16.7288,193.424,-882.634,54.9289,214.265,,,
13849,0,-107.264,28.3056,118.373,-151.813,11.9072,69.993,-184.05,8.82945,3.33353,-238.715,-0.422846,33.4004,-228.127,4.3696,109.892,-195.29,14.6413,182.939,-251.989,-6.07184,206.25,-309.73,-11.0932,196.202,,,,,,,-201.891,-42.366,212.283,493.955,-16.7375,193.447,-882.634,54.9516,214.275,,,
13850,0,-107.606,28.3216,118.067,-152.211,12.381,69.7693,-184.144,9.08808,2.81082,-239.188,-0.657451,32.3367,-228.59,4.51673,108.746,-195.206,14.6904,181.679,-250.938,-5.74219,206.632,-308.743,-11.5487,195.159,,,,,,,-201.86,-42.5723,212.295,493.96,-16.7289,193.424,-882.648,55.0136,214.264,,,
13851,0,-107.838,28.5159,117.817,-152.6,12.2618,69.758,-184.162,9.20476,2.37514,-239.478,-0.389771,31.5035,-229.363,4.76132,107.712,-195.217,14.76,180.427,-250.047,-5.00007,207.275,-307.873,-12.026,194.049,,,,,,,-201.844,-42.7134,212.588,493.955,-16.7375,193.447,-882.648,55.0385,214.274,,,
13852,0,-107.978,28.8214,117.524,-152.863,12.3561,69.6552,-184.116,9.40607,1.94795,-239.605,-0.134403,30.3219,-229.887,5.00779,106.723,-195.435,14.6937,179.179,-248.965,-4.42232,207.894,-307.136,-12.6863,192.992,,,,,,,-201.82,-42.8214,212.553,493.96,-16.7289,193.424,-882.647,55.1683,214.281,,,
13853,0,-108.125,29.0407,117.185,-153.049,12.7711,69.4635,-184.251,9.63098,1.41871,-240.257,-0.10059,29.1543,-230.553,4.90767,105.532,-195.72,14.5579,177.776,-247.901,-3.81263,208.371,-306.102,-13.0024,191.891,,,,,,,,,,493.96,-16.7287,193.424,-882.66,55.2075,214.283,,,
13854,0,-108.342,29.2409,116.769,-153.22,13.5348,69.0277,-184.317,9.37995,1.10997,-240.608,0.182742,28.2335,-231.197,4.85694,104.401,-195.843,14.5477,176.32,-246.948,-2.92069,209.001,-305.201,-13.5469,191.134,,,,,,,,,,493.96,-16.7287,193.424,-882.657,55.285,214.28,,,
