Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake:Head_M1,,,Snake:M2,,,Snake:M3,,,Snake:M4,,,Snake:M5,,,Snake:M6,,,Snake:M7,,,Snake:M8,,,Snake:M9,,,Snake:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
11249,0,-303.671,199.006,288.664,-347.753,224.487,233.012,-333.757,250.824,178.555,,,,-370.658,201.117,219.212,-335.073,205.77,275.036,-322.422,144.959,284.146,,,,,,,,,,-270.378,185.934,271.578,278.641,249.868,258.045,-940.695,110.237,289.426,,,
11250,0,-304.098,199.136,289.65,-347.488,224.253,233.984,-333.212,250.849,179.477,,,,-370.639,201.455,219.199,-335.051,205.873,275.076,-322.005,144.27,284.034,,,,,,,,,,-270.352,185.485,271.59,278.641,249.862,258.026,-940.703,110.27,289.424,,,
11251,0,-303.974,198.286,290.481,,,,-333.245,251.236,180.536,,,,-370.665,201.798,219.227,-335.243,206.207,275.154,-321.537,143.719,283.928,,,,,,,,,,-270.344,185.853,271.57,278.648,249.848,258.009,-940.7,110.28,289.441,,,
11252,0,,,,-347.09,224.048,236.147,-332.637,251.058,181.462,-374.062,221.674,173.008,-370.756,202.028,219.22,-334.699,205.85,275.14,-321.826,143.862,284.064,,,,,,,,,,-270.353,185.914,271.567,278.642,249.861,258.026,-940.703,110.272,289.424,,,
11253,0,,,,-346.945,223.946,237.25,-331.988,250.655,182.298,-373.792,222.327,172.989,-370.781,202.238,219.186,-334.862,205.984,275.004,,,,,,,,,,,,,-270.351,185.901,271.568,278.667,249.843,258.024,-940.703,110.272,289.423,,,
11254,0,,,,-346.825,223.885,238.381,-331.917,250.98,183.4,-373.496,222.824,173.24,-370.761,202.518,219.177,-335.275,206.457,275.043,-322.204,143.876,283.564,,,,,,,,,,-270.35,185.897,271.568,278.642,249.861,258.026,-940.723,110.225,289.43,,,
11255,0,,,,-346.815,223.882,239.629,-331.541,250.875,184.529,-373.185,223.382,173.275,,,,-335.819,207.087,275.08,-322.169,143.541,283.503,,,,,,,,,,-270.363,185.964,271.611,278.667,249.843,258.024,-940.723,110.222,289.43,,,
11256,0,,,,-346.731,223.806,240.986,-331.205,250.709,185.788,-372.858,224.004,173.474,,,,-336.024,207.366,275.069,-322.483,143.752,283.464,,,,,,,,,,-270.365,185.972,271.612,278.667,249.842,258.024,-940.703,110.27,289.424,,,
11257,0,,,,-346.632,223.655,242.412,-330.796,250.371,186.969,,,,-370.919,203.317,219.181,-336.031,207.383,274.989,,,,,,,,,,,,,-270.35,185.886,271.545,278.667,249.842,258.024,-940.703,110.273,289.423,,,
11258,0,,,,-346.438,223.462,243.89,-330.722,250.361,188.237,,,,-371.026,203.614,219.048,-336.093,207.49,274.886,,,,,,,,,,,,,-270.382,185.943,271.605,278.667,249.842,258.024,-940.723,110.225,289.43,,,
11259,0,-306.529,204.512,298.28,-345.959,223.139,245.24,-330.665,250.31,189.535,-372.268,225.679,173.972,-371.145,203.871,218.966,-336.058,207.547,274.824,-324.073,144.757,283.191,,,,,,,,,,-270.36,185.927,271.608,278.674,249.827,258.006,-940.746,110.257,289.428,,,
11260,0,-305.294,204.042,298.604,-345.27,222.753,246.678,-330.412,249.98,190.687,-371.954,226.316,174.1,-370.852,203.591,218.689,-336.034,207.559,274.764,-324.319,144.868,283.171,,,,,,,,,,-270.35,185.882,271.545,278.693,249.823,258.022,-940.724,110.226,289.433,,,
11261,0,,,,-344.993,223.055,248.087,-330.592,250.118,191.787,-371.683,226.806,174.031,-371.22,204.084,218.595,-336.271,207.85,274.634,-324.427,144.886,283.14,,,,,,,,,,-270.362,185.944,271.587,278.693,249.823,258.022,-940.723,110.223,289.433,,,
11262,0,,,,-344.309,222.815,249.431,-330.326,249.656,192.83,-371.455,227.351,174.226,-371.379,204.343,218.417,-335.682,207.205,274.517,-324.382,144.842,283.037,,,,,,,,,,-270.363,185.953,271.588,278.693,249.823,258.022,-940.723,110.234,289.418,,,
11263,0,-299.69,200.494,299.264,-343.589,222.76,250.878,-329.751,248.699,193.63,-371.194,227.726,174.182,-371.559,204.603,218.403,-335.687,207.11,274.272,-324.44,144.913,283.057,,,,,,,,,,-270.35,185.885,271.545,278.7,249.808,258.004,-940.723,110.235,289.418,,,
11264,0,-297.976,200.153,299.285,-342.98,222.714,252.249,-329.733,248.433,194.823,-370.9,228.36,174.285,-371.738,204.872,218.385,-335.727,207.206,274.179,-324.61,145.112,283.07,,,,,,,,,,-270.349,185.878,271.545,278.693,249.822,258.022,-940.723,110.224,289.43,,,
11265,0,,,,-342.083,222.396,253.433,-329.572,248.15,195.88,-370.808,228.81,174.389,-371.875,205.093,218.367,-335.859,207.412,274.108,-324.794,145.339,283.11,,,,,,,,,,-270.349,185.88,271.545,278.693,249.823,258.022,-940.723,110.223,289.43,,,
11266,0,-294.602,198.881,300,-341.58,222.324,254.699,-329.383,247.686,196.781,,,,-371.963,205.19,218.44,-336.271,207.77,274.006,-325.118,145.33,282.941,,,,,,,,,,-270.35,185.881,271.545,278.7,249.808,258.004,-940.723,110.223,289.43,,,
11267,0,,,,-340.554,221.764,255.856,-329.121,247.097,197.68,-370.416,229.663,174.617,-372.028,205.323,218.452,-336.89,208.387,273.911,,,,,,,,,,,,,-270.35,185.897,271.568,278.693,249.822,258.022,-940.723,110.234,289.418,,,
11268,0,,,,-339.975,221.579,257.156,-329.346,246.612,198.645,-370.108,230.044,174.765,-372.164,205.482,218.411,-337.021,208.633,273.921,-325.312,144.949,282.626,,,,,,,,,,-270.35,185.883,271.545,278.7,249.81,258.005,-940.723,110.224,289.43,,,
11269,0,,,,-339.029,220.989,258.234,-329.321,246.157,199.76,-369.874,230.352,175.002,,,,-336.6,208.272,273.931,-325.596,145.301,282.755,,,,,,,,,,-270.349,185.88,271.545,278.668,249.841,258.024,-940.723,110.223,289.43,,,
11270,0,-286.358,197.377,299.879,-338.477,220.777,259.27,-329.492,245.915,200.568,-369.766,230.435,175.218,,,,-336.359,208.017,273.888,-325.84,145.5,282.816,,,,,,,,,,-270.388,185.991,271.61,278.667,249.843,258.024,-940.723,110.223,289.43,,,
11271,0,,,,-337.333,220.02,260.214,-329.631,245.278,201.524,-369.607,230.686,175.406,,,,-336.284,207.95,273.878,-326.027,145.544,282.863,,,,,,,,,,-270.352,185.893,271.545,278.667,249.842,258.024,-940.723,110.223,289.43,,,
11272,0,,,,-336.037,219.357,261.158,-329.926,245.103,202.485,-369.513,231.024,175.607,-372.387,205.625,218.318,-336.4,208.019,273.824,-326.124,145.511,282.888,,,,,,,,,,-270.349,185.892,271.568,278.667,249.849,258.011,-940.723,110.223,289.43,,,
11273,0,-280.289,196.506,299.412,-335.226,219.177,262.195,-330.078,244.771,203.231,-369.475,231.177,175.657,-372.47,205.655,218.359,-336.378,207.94,273.778,-326.215,145.536,282.896,,,,,,,,,,-270.35,185.881,271.545,278.674,249.832,258.005,-940.701,110.188,289.432,,,
11274,0,-278.352,196.034,299.2,-334.101,218.661,263.003,-330.35,244.34,204.023,-369.418,231.23,175.66,-372.619,205.704,218.376,-336.273,207.851,273.75,-326.224,145.304,283.051,,,,,,,,,,-270.35,185.896,271.568,278.667,249.842,258.024,-940.723,110.221,289.43,,,
11275,0,-276.418,195.051,299.073,-332.748,217.931,263.766,-330.435,243.932,204.827,-369.343,231.333,175.869,-372.84,205.648,218.326,,,,-326.224,145.271,283.091,,,,,,,,,,-270.363,185.965,271.612,278.667,249.843,258.024,-940.701,110.189,289.432,,,
11276,0,-274.527,195.764,298.284,-332.002,217.921,264.645,-330.586,243.707,205.499,-369.313,231.557,176.134,-373.102,205.572,218.321,,,,-326.074,144.832,283.226,,,,,,,,,,-270.365,185.972,271.612,278.674,249.827,258.006,-940.681,110.215,289.428,,,
11277,0,-273.172,196.697,297.503,-331.064,217.578,265.466,-330.732,243.147,206.275,-369.307,231.748,176.317,-373.304,205.61,218.282,,,,-326.096,144.85,283.255,,,,,,,,,,-270.351,185.902,271.568,278.674,249.828,258.007,-940.723,110.224,289.43,,,
11278,0,,,,-330.349,217.535,266.214,-330.863,242.647,206.917,-369.245,231.873,176.476,-373.588,205.75,218.287,,,,-326.116,145.285,283.387,,,,,,,,,,-270.363,185.961,271.611,278.667,249.842,258.024,-940.725,110.206,289.431,,,
11279,0,,,,-329.545,217.259,266.922,-330.997,242.48,207.727,-369.232,231.928,176.59,,,,,,,-326.285,145.539,283.36,,,,,,,,,,-270.364,185.971,271.612,278.667,249.843,258.024,-940.721,110.23,289.448,,,
11280,0,-270.425,195.202,295.976,-329.11,217.057,267.786,-331.034,241.478,208.296,-369.199,232.139,176.76,-373.912,205.875,218.249,,,,-326.428,145.646,283.373,,,,,,,,,,-270.351,185.485,271.591,278.672,249.872,258.023,-940.69,110.163,289.452,,,
11281,0,,,,-328.887,216.951,268.343,-331.188,241.061,208.92,-369.078,232.387,176.948,-374.038,205.961,218.246,,,,-326.518,145.652,283.378,,,,,,,,,,-270.344,185.442,271.592,278.667,249.844,258.024,-940.7,110.184,289.433,,,
11282,0,-268.784,195.05,295.655,-328.074,216.249,269.025,-331.212,240.221,209.564,-368.968,232.568,177.03,-374.177,206.117,218.304,,,,-326.579,145.659,283.447,,,,,,,,,,-270.383,185.946,271.587,278.667,249.842,258.024,-940.706,110.263,289.404,,,
11283,0,,,,-327.779,216.043,269.648,-331.415,239.516,210.202,-368.874,232.585,177.03,-374.364,206.332,218.352,,,,-326.578,145.645,283.449,,,,,,,,,,-270.367,185.978,271.586,278.667,249.842,258.024,-940.725,110.209,289.431,,,
11284,0,-267.231,194.809,294.175,-327.584,216.01,270.496,-331.417,239.062,210.987,-368.893,232.711,177.106,-374.526,206.403,218.375,,,,-326.355,145.348,283.389,,,,,,,,,,-270.377,185.894,271.546,278.672,249.872,258.023,-940.704,110.25,289.426,,,
11285,0,,,,-326.936,215.645,271.276,-331.622,238.432,211.748,-368.815,232.822,177.253,-374.711,206.488,218.4,,,,-326.279,145.22,283.37,,,,,,,,,,-270.35,185.478,271.59,278.667,249.844,258.024,-940.723,110.225,289.43,,,
11286,0,-264.961,193.945,292.813,-326.193,215.456,271.855,-332.044,238.379,212.649,-368.449,232.733,177.422,-374.866,206.543,218.39,,,,-326.354,145.455,283.327,,,,,,,,,,-270.343,185.839,271.547,278.667,249.849,258.011,-940.695,110.236,289.426,,,
11287,0,-263.633,193.98,292.101,-325.709,215.3,272.849,-331.913,237.936,213.122,-368.115,232.492,177.54,-375.059,206.632,218.357,,,,-326.644,145.875,283.416,,,,,,,,,,-270.379,185.904,271.545,278.674,249.825,258.018,-940.704,110.253,289.425,,,
11288,0,-262.564,194.409,291.288,-324.73,214.859,273.37,-332.026,237.368,214.016,-367.953,232.436,177.691,-375.276,206.631,218.272,,,,-326.94,146.278,283.667,,,,,,,,,,-270.39,185.956,271.588,278.667,249.842,258.024,-940.693,110.256,289.424,,,
11289,0,-261.065,194.121,290.337,-323.871,214.847,274.05,-332.013,236.794,214.595,-367.869,232.534,177.851,,,,,,,-327.085,146.64,283.785,,,,,,,,,,-270.39,185.958,271.589,278.667,249.85,258.011,-940.703,110.282,289.412,,,
11290,0,-259.559,194.274,289.372,-323.099,214.553,274.839,-332.167,236.674,215.489,-367.658,232.74,178.071,-375.454,206.574,218.088,,,,-325.933,145.562,283.721,,,,,,,,,,-270.39,185.956,271.588,278.667,249.85,258.011,-940.703,110.284,289.412,,,
11291,0,-258.106,194.036,288.453,-323.097,215.166,275.494,-331.923,236.125,216.132,-367.453,232.881,178.168,-375.639,206.662,217.999,,,,-327.244,146.907,284.093,,,,,,,,,,-270.376,185.828,271.548,278.674,249.834,257.994,-940.723,110.225,289.43,,,
11292,0,-257.273,193.621,288.234,-321.573,214.436,276.175,-331.703,235.536,216.799,-367.166,232.861,178.2,-375.749,206.788,218.021,,,,-327.789,147.851,284.311,,,,,,,,,,-270.361,185.936,271.588,278.674,249.827,258.006,-940.727,110.226,289.399,,,
11293,0,,,,-320.931,214.174,276.479,-331.623,234.951,217.418,-366.716,232.91,178.538,-375.837,206.952,217.994,,,,-327.797,147.933,284.358,,,,,,,,,,-270.377,185.896,271.546,278.668,249.849,258.011,-940.703,110.282,289.412,,,
11294,0,-255.478,194.502,286.207,-319.968,213.732,277.333,-331.552,234.671,218.014,-366.378,232.862,178.682,-375.847,207.03,218.045,-337.957,211.233,271.729,-328.043,148.183,284.414,,,,,,,,,,-270.351,185.896,271.568,278.667,249.85,258.011,-940.703,110.274,289.423,,,
11295,0,,,,-319.332,213.831,277.778,-331.497,234.466,218.789,-365.931,233.042,179.02,-375.466,206.722,217.915,-337.951,211.217,271.743,-327.817,147.926,284.357,,,,,,,,,,-270.362,185.946,271.588,278.667,249.85,258.011,-940.704,110.183,289.413,,,
11296,0,-254.102,195.55,284.143,-318.367,213.341,278.531,-331.306,234.24,219.299,-365.651,233.285,179.216,-375.662,207.099,217.989,-337.938,211.32,271.751,-327.771,147.825,284.336,,,,,,,,,,-270.377,185.523,271.611,278.667,249.849,258.011,-940.671,110.216,289.426,,,
11297,0,-253.433,195.248,283.831,-317.893,213.345,278.898,-330.779,233.566,220.126,-364.911,233.139,179.217,-375.774,207.425,217.89,-337.935,211.336,271.773,-327.804,147.891,284.347,,,,,,,,,,-270.357,185.92,271.614,278.667,249.849,258.011,-940.694,110.237,289.426,,,
11298,0,-253.528,196.111,282.805,-301.942,195.267,290.919,-330.841,233.778,220.624,-364.424,233.184,179.194,-375.78,207.556,217.863,-337.938,211.395,271.779,-327.855,147.96,284.354,,,,,,,,,,-270.366,185.988,271.611,278.667,249.849,258.011,-940.678,110.243,289.444,,,
11299,0,-252.804,196.374,282.496,-316.482,213.259,279.899,-330.634,233.485,221.442,-364.085,233.615,179.559,-375.677,207.558,217.856,-337.94,211.418,271.805,,,,,,,,,,,,,-270.364,185.956,271.587,278.667,249.843,258.024,-940.701,110.26,289.443,,,
11300,0,-251.971,196.545,281.233,-315.935,213.133,280.58,-330.312,233.335,221.941,-363.574,233.751,179.819,-375.561,207.666,217.892,-337.95,211.489,271.816,,,,,,,,,,,,,-270.364,185.966,271.611,278.669,249.796,258.008,-940.703,110.272,289.423,,,
11301,0,-252.278,197.808,280.441,-315.093,212.905,280.976,-330.095,233.099,222.481,-362.902,233.925,180.172,-375.413,207.805,217.895,-337.96,211.55,271.816,,,,,,,,,,,,,-270.36,185.943,271.632,278.663,249.811,258.025,-940.681,110.219,289.427,,,
11302,0,-251.93,198.483,280.055,-314.667,213.059,281.478,-329.941,233.184,223.197,-362.467,234.162,180.186,-375.185,207.909,217.8,-337.971,211.623,271.824,,,,,,,,,,,,,-270.375,185.925,271.567,278.662,249.812,258.025,-940.684,110.208,289.409,,,
11303,0,-251.583,199.056,278.906,-313.865,212.67,282.039,-329.73,233.307,223.822,-361.994,234.478,180.262,-374.982,208.04,217.746,-337.943,211.61,271.833,,,,,,,,,,,,,-270.377,185.842,271.571,278.669,249.796,258.007,-940.681,110.216,289.427,,,
11304,0,-250.875,199.689,278.493,-313.196,212.532,282.341,-329.479,233.307,224.373,-361.724,235.04,180.835,-374.886,208.296,217.758,-337.995,211.78,271.956,,,,,,,,,,,,,-270.35,185.891,271.569,278.668,249.841,258.024,-940.704,110.252,289.425,,,
11305,0,-250.358,199.865,277.088,-312.384,212.29,282.9,-329.082,233.318,225.115,-361.111,235.14,181.022,-374.822,208.413,217.727,-338.058,211.877,271.999,,,,,,,,,,,,,-270.363,185.967,271.611,278.667,249.843,258.024,-940.704,110.254,289.425,,,
11306,0,,,,-311.706,212.167,283.223,-328.782,233.148,225.497,-360.72,235.487,181.388,-374.759,208.462,217.723,-338.078,211.899,272.004,,,,,,,,,,,,,-270.378,185.525,271.611,278.667,249.842,258.024,-940.685,110.211,289.408,,,
11307,0,-249.213,201.696,276.082,-311.215,211.962,283.595,-329.083,233.66,226.534,-360.443,236.035,181.492,-374.689,208.559,217.691,-338.093,211.915,272.01,-327.663,147.45,283.82,,,,,,,,,,-270.343,185.778,271.55,278.667,249.842,258.024,-940.701,110.258,289.443,,,
11308,0,-248.578,201.333,275.525,-310.436,211.691,284.11,-328.454,233.103,226.737,-359.701,235.907,181.57,-374.632,208.915,217.681,-338.041,211.873,271.935,-327.715,147.437,283.797,,,,,,,,,,-270.402,185.937,271.566,278.667,249.842,258.024,-940.678,110.245,289.444,,,
11309,0,,,,-310.008,211.769,284.414,-328.276,233.002,227.352,-359.315,236.318,182.044,-374.614,209.331,217.72,-338.01,211.806,271.88,-327.762,147.363,283.739,,,,,,,,,,-270.366,185.976,271.611,278.667,249.842,258.024,-940.704,110.252,289.425,,,
11310,0,-244.835,199.658,274.051,-309.189,211.364,284.914,-328.219,232.961,227.898,-359.068,236.75,182.405,-374.567,209.596,217.776,-338.036,211.855,271.928,-327.805,147.242,283.695,,,,,,,,,,-270.375,185.914,271.544,278.667,249.842,258.024,-940.68,110.236,289.426,,,
11311,0,-246.397,202.687,274.005,-308.584,210.892,285.418,-328.075,232.851,228.626,-358.754,237.08,182.615,-374.535,209.802,217.793,-338.125,211.957,271.961,-327.966,146.967,283.423,,,,,,,,,,-270.35,185.88,271.545,278.667,249.849,258.011,-940.68,110.246,289.414,,,
11312,0,-246.542,203.511,274.247,,,,-328.008,232.813,229.087,-358.357,237.251,182.976,-374.593,209.998,217.767,-338.084,211.973,271.944,-327.907,147.037,283.588,,,,,,,,,,-270.348,185.816,271.548,278.667,249.843,258.024,-940.681,110.229,289.416,,,
11313,0,-245.64,203.772,272.465,-306.753,209.812,286.305,-327.806,232.502,229.938,-357.761,237.218,183.224,-374.584,210.174,217.815,-338.211,212.114,272.029,-327.883,146.857,283.425,,,,,,,,,,-270.361,185.939,271.588,278.667,249.849,258.011,-940.693,110.265,289.413,,,
11314,0,-244.621,203.194,272.508,-306.629,210.448,286.684,-327.784,232.335,230.453,-357.466,237.52,183.724,-374.52,210.158,217.831,-338.122,212.022,271.988,,,,,,,,,,,,,-270.364,185.956,271.588,278.667,249.843,258.024,-940.679,110.237,289.434,,,
11315,0,-243.508,203.58,271.817,-305.729,209.754,287.506,-327.56,231.815,231.276,-357.32,237.675,183.859,-374.489,210.177,217.824,-338.139,212.029,272.003,,,,,,,,,,,,,-270.363,185.951,271.587,278.667,249.849,258.011,-940.703,110.181,289.413,,,
11316,0,-243.707,204.921,271.294,-305.208,209.449,287.699,-327.58,231.469,231.845,-357.017,238.019,184.271,-374.483,210.232,217.828,-338.362,212.278,272.07,,,,,,,,,,,,,-270.39,185.972,271.612,278.667,249.843,258.024,-940.699,110.174,289.452,,,
11317,0,,,,-304.236,208.854,288.203,-327.326,230.841,232.651,-356.696,238.117,184.799,-374.512,210.387,217.846,-338.47,212.356,272.087,,,,,,,,,,,,,-270.352,185.486,271.591,278.667,249.842,258.024,-940.698,110.194,289.45,,,
11318,0,-241.373,205.128,269.786,-303.541,208.773,288.674,-327.23,230.661,233.27,-356.503,238.458,185.102,-374.487,210.429,217.883,-338.441,212.294,272.07,,,,,,,,,,,,,-270.382,185.902,271.59,278.674,249.834,257.994,-940.698,110.196,289.453,,,
11319,0,-241.797,206.418,269.868,-302.48,208.212,289.021,-327.643,230.827,234.266,-355.955,238.191,185.325,-374.506,210.508,217.893,-338.435,212.278,272.068,,,,,,,,,,,,,-270.417,186.003,271.586,278.667,249.842,258.024,-940.699,110.176,289.452,,,
11320,0,-240.278,206.082,269.223,-301.941,207.702,289.66,-326.987,230.194,234.757,-355.635,238.267,185.826,-374.499,210.625,217.938,-337.666,211.244,271.525,,,,,,,,,,,,,-270.38,185.915,271.569,278.667,249.843,258.024,-940.703,110.268,289.424,,,
11321,0,-239.112,206.594,268.259,-301.132,207.255,289.945,-326.738,229.812,235.428,-355.43,238.492,186.19,-374.5,210.692,217.946,-338.292,212.071,272.099,,,,,,,,,,,,,-270.389,185.966,271.612,278.674,249.829,258.007,-940.68,110.239,289.425,,,
11322,0,-239.271,207.524,268.005,-300.474,207.172,290.494,-326.746,229.623,236.186,-355.123,238.529,186.557,-374.921,211.285,218.09,-338.714,212.64,272.207,,,,,,,,,,,,,-270.416,186.004,271.611,278.668,249.849,258.011,-940.703,110.27,289.424,,,
11323,0,-239.342,209.218,267.291,-299.357,206.604,290.868,-326.761,229.284,236.835,,,,-374.664,211.09,218.04,-338.758,212.739,272.162,,,,,,,,,,,,,-270.39,186.001,271.61,278.667,249.85,258.011,-940.704,110.255,289.425,,,
11324,0,-238.927,210.241,266.963,-298.856,206.408,291.087,-326.57,228.789,237.633,-354.234,238.322,187.34,-374.553,210.936,217.969,-338.964,213.001,272.176,,,,,,,,,,,,,-270.375,185.866,271.569,278.674,249.827,258.006,-940.703,110.271,289.423,,,
11325,0,-238.394,210.942,265.742,-298.281,206.059,291.688,-326.563,228.461,238.333,-354.012,238.511,187.617,-374.584,210.964,217.938,-338.914,212.982,272.043,,,,,,,,,,,,,-270.387,185.983,271.61,278.667,249.842,258.024,-940.679,110.226,289.445,,,
11326,0,-237.706,211.087,265.675,-296.782,205.198,291.818,-326.414,228.03,239.104,-353.741,238.664,187.976,-374.684,211.137,217.888,-338.718,212.722,271.875,-329.082,147.193,283.544,,,,,,,,,,-270.365,185.976,271.612,278.667,249.843,258.024,-940.7,110.287,289.43,,,
11327,0,-236.763,211.621,264.408,,,,-326.426,228.027,239.794,-353.242,238.745,188.559,-374.808,211.283,217.864,-338.828,212.872,271.781,-329.148,147.338,283.544,,,,,,,,,,-270.415,186.001,271.611,278.667,249.849,258.011,-940.702,110.274,289.431,,,
11328,0,-237.122,212.303,264.147,-300.652,191.746,292.011,-326.294,227.675,240.536,-352.707,238.407,188.512,-374.946,211.437,217.805,-338.967,213.158,271.586,-329.235,147.397,283.548,,,,,,,,,,-270.392,185.978,271.612,278.667,249.85,258.011,-940.678,110.254,289.432,,,
11329,0,-236.61,213.228,264.031,,,,-326.475,227.369,241.029,-352.402,238.423,188.838,,,,-338.876,212.93,271.207,-329.38,147.531,283.553,,,,,,,,,,-270.39,185.973,271.613,278.667,249.849,258.011,-940.7,110.289,289.43,,,
11330,0,-236.124,213.281,263.537,,,,-326.323,226.567,241.944,-352.2,238.598,189.252,,,,-338.164,212.392,270.948,-329.487,147.691,283.648,,,,,,,,,,-270.391,185.974,271.613,278.667,249.843,258.024,-940.702,110.274,289.431,,,
11331,0,,,,,,,-326.522,226.446,242.367,-351.663,238.276,189.439,-374.967,211.636,217.539,-338.006,212.354,270.779,-329.604,147.846,283.734,,,,,,,,,,-270.363,185.951,271.588,278.674,249.834,257.994,-940.681,110.218,289.427,,,
11332,0,,,,,,,-326.473,226.196,243.025,-351.277,238.134,189.737,,,,-338.002,212.479,270.694,-329.558,147.794,283.747,,,,,,,,,,-270.389,185.954,271.588,278.667,249.842,258.024,-940.681,110.226,289.416,,,
11333,0,-234.792,214.361,261.555,,,,-326.376,226.002,243.715,-351.004,237.923,189.967,-374.977,211.636,217.387,-338.014,212.561,270.668,,,,,,,,,,,,,-270.39,185.956,271.588,278.667,249.843,258.024,-940.703,110.282,289.412,,,
11334,0,-234.306,215.022,261.553,,,,-326.426,225.803,244.384,-350.831,237.876,190.452,-375.035,211.582,217.374,-338.056,212.611,270.65,,,,,,,,,,,,,-270.364,185.968,271.611,278.667,249.842,258.024,-940.702,110.173,289.433,,,
11335,0,,,,,,,-326.185,225.381,245.097,-350.638,237.927,190.808,-375.049,211.476,217.422,-338.114,212.736,270.664,-329.585,147.892,283.584,,,,,,,,,,-270.389,185.956,271.589,278.667,249.842,258.024,-940.704,110.247,289.426,,,
11336,0,-233.192,215.573,259.832,,,,-326.06,224.997,245.778,-350.472,237.656,191.11,-375.055,211.364,217.436,-338.136,212.709,270.666,-329.625,148.005,283.584,,,,,,,,,,-270.392,185.956,271.589,278.674,249.836,257.994,-940.703,110.273,289.423,,,
11337,0,-232.782,215.459,259.964,,,,-325.739,224.424,246.548,-349.929,237.338,191.869,-375.024,211.263,217.441,-338.062,212.62,270.641,-329.647,147.996,283.581,,,,,,,,,,-270.391,185.956,271.589,278.668,249.849,258.011,-940.707,110.247,289.407,,,
11338,0,-232.333,216.597,258.577,-288.077,201.541,292.624,-324.896,223.204,246.973,-349.551,237.028,191.968,-374.977,211.211,217.47,-338.04,212.59,270.623,-329.599,147.917,283.584,,,,,,,,,,-270.391,185.956,271.589,278.667,249.85,258.011,-940.684,110.21,289.409,,,
