Trajectories
150
,,Snake_89:Head_M1,,,Snake_89:M2,,,Snake_89:M3,,,Snake_89:M4,,,Snake_89:M5,,,Snake_89:M6,,,Snake_89:M7,,,Snake_89:M8,,,Snake_89:M9,,,Snake_89:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
27015,0,-19.36,251.682,609.872,-66.0051,263.85,611.81,-125.116,248.894,639.618,-199.237,255.916,656.23,-264.05,252.603,658.255,-326.521,223.791,651.742,-395.076,251.245,658.324,-466.289,221.218,655.608,-533.388,209.103,646.882,-587.626,231.255,656.766,,,,354.427,278.086,640.824,,,,,,
27016,0,-18.7894,250.935,610.412,-65.5797,264.574,611.542,-124.258,248.482,639.499,-198.878,255.866,656.412,-263.419,253.559,658.237,-325.516,223.482,651.687,-393.526,251.593,658.376,-464.944,223.421,656.503,,,,-584.906,233.004,656.892,,,,354.409,278.085,640.823,,,,,,
27017,0,-18.3509,251.846,610.714,-65.1595,265.652,611.007,-124.335,248.893,639.292,-197.926,255.575,656.917,-262.834,254.409,658.235,-324.136,222.958,651.688,-391.712,252.703,658.345,-463.139,225.574,657.476,,,,-581.886,234.541,656.904,,,,354.427,278.087,640.824,,,,,,
27018,0,-17.4669,251.664,610.804,-64.8973,266.576,610.554,-123.113,248.167,638.149,-196.781,254.683,656.912,-262.415,255.258,658.161,-323.213,221.484,651.966,-389.593,253.291,658.207,-461.239,227.906,658.516,-528.197,208.106,645.987,-578.141,235.856,657.286,,,,354.427,278.078,640.808,,,,,,
27019,0,-16.936,251.787,610.842,-64.1153,267.082,609.781,-121.717,247.3,636.808,-195.989,254.174,657.088,-261.482,255.933,658.037,-321.638,220.436,652,-387.149,253.96,657.881,-459.192,230.365,658.731,-524.578,205.412,645.302,-574.252,236.4,657.057,,,,354.409,278.075,640.807,,,,,,
27020,0,-15.9568,251.483,610.792,-63.6051,268.13,609.042,-120.256,246.545,635.541,-194.976,253.79,657.633,-260.625,256.524,657.84,-319.9,219.616,651.927,-384.94,254.329,657.729,,,,,,,-570.237,236.155,656.943,-136.24,258.883,636.599,354.409,278.075,640.807,,,,,,
27021,0,-15.1327,251.571,610.493,-62.9806,269.174,608.541,-119.391,246.637,634.822,-193.695,253.151,657.989,-259.339,258.08,657.734,-318.157,218.27,651.74,-382.156,254.553,657.775,-454.782,237.11,658.834,,,,-566.242,235.451,656.851,-136.339,258.8,636.845,354.427,278.078,640.808,,,,,,
27022,0,-14.2034,251.789,610.374,-62.0871,269.647,607.411,-118.272,246.626,633.545,-191.897,252.91,657.975,-257.958,259.176,657.587,-316.436,217.783,651.591,-379.23,254.451,657.617,-451.758,239.958,658.665,,,,-561.945,233.989,656.537,-136.335,258.549,636.776,354.409,278.079,640.836,,,,,,
27023,0,-13.4982,251.274,609.861,-61.0806,270.19,606.327,-116.447,245.583,632.169,-190.175,252.136,658.276,,,,,,,-376.58,255.315,657.93,-448.806,242.83,658.537,-510.582,206.404,646.451,-558.678,231.703,656.124,-136.336,258.544,636.74,354.409,278.076,640.808,,,,,,
27024,0,-12.0007,251.426,609.035,-60.6122,271.107,605.148,-115.354,245.681,630.873,-188.313,251.694,658.373,-255.683,261.913,656.851,-312.633,216.992,651.409,-373.741,255.938,657.949,-445.862,245.39,658.233,,,,-555.413,228.447,655.623,-136.284,258.482,636.703,354.409,278.07,640.82,,,,,,
27025,0,-10.7939,251.779,608.501,-59.146,271.404,603.961,-113.87,245.465,629.411,-186.506,251.362,658.352,-254.231,262.752,656.244,,,,-370.432,255.399,657.893,-442.901,248.484,657.125,-503.125,208.345,647.016,-552.118,224.473,654.654,-136.286,258.393,636.677,354.432,278.055,640.805,,,,,,
27026,0,-9.75892,252.008,607.207,-58.115,272.24,602.363,-112.494,245.489,627.746,-184.668,251.165,658.309,-252.541,264.299,655.612,-308.159,215.375,652.649,-367.428,255.044,657.764,,,,-499.186,210.172,649.125,-549.599,220.502,652.997,-136.286,258.388,636.676,354.45,278.065,640.821,,,,,,
27027,0,-9.3214,253.717,605.883,-56.9578,272.934,601.063,-111.05,244.961,626.279,-182.561,250.843,658.215,-251.068,266.107,655.634,-305.86,214.345,652.748,-364.532,254.154,657.874,,,,-495.443,211.99,650.043,-547.14,217.584,652.432,-136.277,258.453,636.624,354.427,278.073,640.821,,,,,,
27028,0,-8.30714,254.32,604.577,-55.9942,273.325,599.216,-109.608,244.718,624.646,-180.443,250.581,658.121,,,,,,,-361.697,253.063,657.911,,,,-491.834,214.352,651.054,,,,-136.277,258.459,636.623,354.427,278.086,640.824,,,,,,
27029,0,-6.67655,254.681,602.599,-54.7171,273.327,597.463,-107.999,244.437,622.867,-178.263,250.677,657.997,-247.259,271.473,654.734,,,,,,,-429.905,259.429,652.812,-488.576,216.962,652.248,-541.687,210.101,650.204,-136.229,258.501,636.601,354.409,278.085,640.823,,,,,,
27030,0,-4.91769,255.008,600.587,-53.2657,273.386,595.867,-106.431,244.134,620.833,-176.004,250.372,657.75,,,,-298.792,215.122,651.945,,,,-426.571,263.102,651.565,-484.949,219.976,653.602,-538.436,206.898,648.674,-136.228,258.504,636.6,354.409,278.084,640.823,,,,,,
27031,0,-3.16269,255.028,598.391,-52.4193,273.498,594.027,-105.066,243.36,619.221,-174.207,250.234,657.432,-243.249,270.234,654.476,-296.545,214.752,651.58,-353.787,246.783,658.24,-423.574,266.329,649.649,-481.025,222.999,654.741,,,,-136.218,258.565,636.548,354.409,278.084,640.823,,,,,,
27032,0,-1.38139,255.593,595.994,-51.4588,273.347,592.243,-104.166,243.903,617.515,-171.903,249.641,657.038,-241.615,270.791,653.897,-294.481,215.711,651.199,-352.16,244.479,657.729,,,,-477.123,226.314,655.578,-528.421,201.002,646.397,-136.219,258.569,636.547,354.427,278.087,640.824,,,,,,
27033,0,1.02607,255.516,593.251,-50.1578,273.21,590.198,-102.321,242.352,615.448,-169.692,249.6,656.788,-239.672,271.433,653.563,-292.524,215.971,650.845,-349.807,242.556,657.828,,,,-472.966,229.36,656.11,-523.604,200.81,646.413,-136.208,258.629,636.494,354.45,278.066,640.822,,,,,,
27034,0,3.11508,256.76,590.034,-48.8511,272.576,588.088,-100.981,241.633,613.268,-167.56,249.462,656.567,,,,-290.453,216.597,650.691,-347.977,240.547,657.541,,,,-469.436,232.728,656.485,-517.705,198.691,646.603,-136.199,258.699,636.496,354.427,278.077,640.808,,,,,,
27035,0,4.60517,257.062,586.69,-47.9053,272.304,585.998,-99.8712,240.986,611.401,-165.877,249.549,656.277,-235.67,271.918,653.016,-288.754,216.956,650.614,-346.291,238.39,656.678,,,,-465.79,236.157,656.168,,,,-136.145,258.734,636.501,354.427,278.087,640.824,,,,,,
