Trajectories
150
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.386,-48.2847,258.695,-883.393,-154.879,277.95,745.047,-14.1567,272.093
2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.487,-98.7147,262.55,349.391,-48.277,258.691,-883.375,-154.912,277.941,745.044,-14.1796,272.08
3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7493,262.551,349.391,-48.2769,258.691,-883.375,-154.914,277.946,745.045,-14.1801,272.095
4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7506,262.551,349.402,-48.2469,258.693,-883.392,-154.88,277.95,745.045,-14.1799,272.096
5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.392,-48.2737,258.693,-883.385,-154.893,277.948,745.045,-14.1798,272.095
6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.391,-48.2745,258.693,-883.401,-154.859,277.946,745.045,-14.1798,272.095
7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.38,-48.2786,258.691,-883.393,-154.878,277.95,745.045,-14.1798,272.095
8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.38,-48.2787,258.691,-883.375,-154.913,277.946,745.045,-14.1798,272.095
9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.391,-48.2743,258.693,-883.392,-154.879,277.944,745.046,-14.1843,272.106
10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.478,-98.7534,262.551,349.38,-48.2814,258.69,-883.384,-154.892,277.942,745.045,-14.18,272.096
11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7503,262.551,349.38,-48.285,258.698,-883.378,-154.904,277.92,745.045,-14.1798,272.095
12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.383,-48.2824,258.712,-883.405,-154.852,277.931,745.045,-14.1798,272.095
13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.399,-48.2613,258.717,-883.396,-154.868,277.924,745.045,-14.1798,272.095
14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7502,262.551,349.393,-48.255,258.713,-883.396,-154.869,277.923,745.045,-14.1798,272.095
15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.478,-98.7534,262.551,349.406,-48.2481,258.719,-883.396,-154.87,277.929,745.047,-14.1851,272.105
16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.478,-98.7535,262.551,349.406,-48.248,258.72,-883.396,-154.87,277.929,745.045,-14.18,272.096
17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.504,-98.7785,262.551,349.406,-48.248,258.72,-883.396,-154.87,277.929,745.045,-14.1797,272.095
18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.487,-98.7159,262.55,349.406,-48.248,258.72,-883.393,-154.879,277.95,745.047,-14.157,272.093
19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.477,-98.7521,262.551,349.392,-48.2545,258.704,-883.402,-154.86,277.952,745.049,-14.1617,272.103
20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.513,-98.7406,262.55,349.404,-48.25,258.705,-883.41,-154.844,277.954,745.049,-14.1621,272.103
