Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,Branch:Origin_End,,,Branch:Target_End,,,Branch:Origin_Other,,,Branch:Target_Other,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
4781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.64,-243.97,177.95,502.519,-110.984,179.608,,,,891.254,-30.2999,191.613
4782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.581,-244.21,177.944,502.519,-110.984,179.608,,,,891.254,-30.2672,191.613
4783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.527,-244.397,177.97,502.521,-110.98,179.623,,,,891.254,-30.3015,191.625
4784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.49,-244.59,177.995,502.532,-110.973,179.611,,,,891.255,-30.3039,191.625
4785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.495,-244.787,177.988,502.52,-110.983,179.608,,,,891.256,-30.3089,191.657
4786,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.461,-244.882,178.016,502.519,-110.984,179.608,,,,891.253,-30.2619,191.647
4787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.465,-245.006,178.024,502.532,-110.973,179.61,,,,891.255,-30.3067,191.658
4788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.456,-245.057,178.036,502.52,-110.983,179.608,,,,891.274,-30.2502,191.626
4789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.448,-245.111,178.065,502.519,-110.984,179.608,,,,891.253,-30.2593,191.646
4790,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.476,-245.156,178.095,502.521,-110.98,179.623,,,,891.273,-30.2464,191.614
4791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.486,-245.222,178.124,502.519,-110.983,179.608,,,,891.273,-30.2459,191.612
4792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.514,-245.267,178.153,502.521,-110.98,179.623,,,,891.253,-30.2935,191.634
4793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.519,-245.276,178.171,502.521,-110.98,179.623,,,,891.253,-30.2674,191.611
4794,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.562,-245.319,178.167,502.521,-110.98,179.623,,,,891.254,-30.2999,191.613
4795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.592,-245.297,178.199,502.519,-110.983,179.608,,,,891.254,-30.2972,191.646
4796,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.621,-245.336,178.215,502.521,-110.98,179.623,,,,891.253,-30.2945,191.635
4797,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.639,-245.348,178.214,502.534,-110.97,179.625,,,,891.253,-30.2945,191.634
4798,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.65,-245.304,178.213,502.533,-110.973,179.611,,,,891.254,-30.3012,191.613
4799,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.7,-245.29,178.179,502.534,-110.97,179.625,,,,891.254,-30.2666,191.613
4800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.741,-245.222,178.212,502.534,-110.97,179.625,,,,891.255,-30.3071,191.657
4801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.766,-245.106,178.249,502.534,-110.97,179.625,,,,891.273,-30.2766,191.636
4802,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.786,-245.012,178.253,502.534,-110.97,179.625,,,,891.273,-30.2744,191.635
4803,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.806,-244.844,178.227,502.534,-110.97,179.625,,,,891.272,-30.2418,191.647
4804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.835,-244.704,178.232,502.535,-110.97,179.641,,,,891.253,-30.2944,191.646
4805,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.897,-244.47,178.258,502.534,-110.97,179.625,,,,891.255,-30.304,191.625
4806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.908,-244.24,178.237,502.535,-110.97,179.641,,,,891.255,-30.2752,191.655
4807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.949,-244.092,178.19,502.535,-110.97,179.641,,,,891.254,-30.3023,191.691
4808,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.951,-243.914,178.166,502.535,-110.97,179.641,,,,891.254,-30.2702,191.691
4809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.989,-243.827,178.155,502.535,-110.97,179.641,,,,891.309,-30.2882,191.665
4810,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.007,-243.727,178.111,502.522,-110.98,179.639,,,,891.291,-30.3377,191.688
4811,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.989,-243.639,178.095,502.535,-110.97,179.641,,,,891.29,-30.3375,191.677
4812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.03,-243.494,178.103,502.535,-110.97,179.641,,,,891.29,-30.3364,191.677
4813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.061,-243.353,178.096,502.535,-110.97,179.641,,,,891.29,-30.3381,191.688
4814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.106,-243.217,178.082,502.535,-110.97,179.641,,,,891.29,-30.3382,191.688
4815,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.14,-243.127,178.065,502.522,-110.98,179.639,,,,891.289,-30.3461,191.708
4816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.154,-243.02,178.086,502.535,-110.97,179.641,,,,891.289,-30.3464,191.708
4817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.192,-243.016,178.117,502.523,-110.98,179.639,,,,891.29,-30.3383,191.688
4818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.21,-243.028,178.115,502.535,-110.97,179.641,,,,891.289,-30.3442,191.697
4819,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.231,-243.056,178.16,502.523,-110.98,179.639,,,,891.288,-30.3033,191.664
4820,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.253,-243.077,178.191,502.521,-110.98,179.623,,,,891.287,-30.3013,191.663
4821,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.263,-243.219,178.235,502.534,-110.97,179.625,,,,891.289,-30.3014,191.677
4822,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.231,-243.352,178.278,502.535,-110.97,179.641,,,,891.308,-30.2754,191.645
4823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.189,-243.498,178.27,502.521,-110.98,179.623,,,,891.308,-30.2744,191.644
4824,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.176,-243.614,178.265,502.522,-110.98,179.639,,,,891.288,-30.294,191.644
4825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.148,-243.76,178.293,502.522,-110.98,179.639,,,,891.308,-30.2814,191.678
4826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.092,-243.827,178.276,502.522,-110.98,179.639,,,,891.29,-30.3366,191.688
4827,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.051,-243.897,178.257,502.522,-110.98,179.639,,,,891.29,-30.3393,191.688
4828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.984,-244.003,178.227,502.519,-110.983,179.608,,,,891.289,-30.3041,191.688
4829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.931,-244.084,178.191,502.522,-110.98,179.639,,,,891.309,-30.3145,191.678
4830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.852,-244.228,178.14,502.535,-110.97,179.641,,,,891.31,-30.3161,191.677
4831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.794,-244.401,178.134,502.521,-110.98,179.623,,,,891.309,-30.3158,191.678
4832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.712,-244.539,178.118,502.534,-110.97,179.625,,,,891.308,-30.274,191.633
4833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.659,-244.727,178.096,502.534,-110.97,179.625,,,,891.309,-30.3155,191.688
4834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.625,-244.821,178.057,502.534,-110.97,179.625,,,,891.308,-30.2767,191.645
4835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.588,-244.899,178.041,502.534,-110.97,179.625,,,,891.308,-30.3089,191.644
4836,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.56,-244.934,178.042,502.532,-110.973,179.611,,,,891.308,-30.2746,191.633
4837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.549,-244.981,178.053,502.532,-110.973,179.61,,,,891.307,-30.2817,191.664
4838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.54,-245.027,178.051,502.534,-110.97,179.625,,,,891.307,-30.2828,191.665
4839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.54,-245.028,178.051,502.532,-110.973,179.611,,,,891.308,-30.3176,191.664
4840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.542,-245.038,178.082,502.534,-110.97,179.625,,,,891.308,-30.2766,191.645
4841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.56,-245.048,178.082,502.534,-110.97,179.625,,,,891.29,-30.3358,191.688
4842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.572,-245.014,178.115,502.534,-110.97,179.625,,,,891.289,-30.3035,191.677
4843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.584,-245.006,178.131,502.534,-110.97,179.625,,,,891.29,-30.3365,191.688
4844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.619,-244.997,178.143,502.535,-110.97,179.641,,,,891.289,-30.2962,191.644
4845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.65,-244.97,178.162,502.535,-110.97,179.641,,,,891.307,-30.282,191.664
4846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.655,-244.908,178.18,502.521,-110.98,179.623,,,,891.307,-30.2824,191.664
4847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.682,-244.871,178.181,502.535,-110.97,179.641,,,,891.307,-30.2827,191.664
4848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.72,-244.792,178.182,502.535,-110.97,179.641,,,,891.308,-30.2888,191.698
4849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.74,-244.699,178.186,502.534,-110.97,179.625,,,,891.307,-30.2829,191.665
4850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.771,-244.562,178.192,502.534,-110.97,179.625,,,,891.307,-30.2826,191.664
4851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.787,-244.458,178.164,502.534,-110.97,179.625,,,,891.309,-30.323,191.697
4852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.817,-244.252,178.169,502.521,-110.98,179.623,,,,891.308,-30.2907,191.698
4853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.84,-244.086,178.163,502.535,-110.97,179.641,,,,891.307,-30.2821,191.665
4854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.856,-243.983,178.135,502.522,-110.982,179.635,,,,891.308,-30.2806,191.677
4855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.864,-243.927,178.105,502.522,-110.98,179.639,,,,891.308,-30.2732,191.633
4856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.856,-243.794,178.079,502.521,-110.98,179.623,,,,891.288,-30.2939,191.643
4857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.862,-243.734,178.05,502.535,-110.972,179.637,,,,891.307,-30.2832,191.664
4858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.848,-243.654,178.041,502.536,-110.972,179.653,,,,891.289,-30.3106,191.708
4859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.857,-243.607,178.043,502.535,-110.972,179.637,,,,891.288,-30.3101,191.697
4860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.866,-243.552,178.013,502.527,-111.005,179.636,,,,891.287,-30.3006,191.652
4861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.858,-243.418,177.987,502.535,-110.973,179.637,,,,891.308,-30.2889,191.697
4862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.869,-243.362,177.95,502.522,-110.982,179.635,,,,891.342,-30.3137,191.651
4863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.876,-243.309,177.934,502.522,-110.982,179.635,,,,891.344,-30.3521,191.659
4864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.888,-243.265,177.935,502.521,-110.98,179.623,,,,891.343,-30.3184,191.66
4865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.895,-243.212,177.918,502.519,-110.983,179.608,,,,891.308,-30.2908,191.709
4866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.895,-243.211,177.918,502.521,-110.98,179.623,,,,891.343,-30.3215,191.696
4867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.905,-243.167,177.919,502.521,-110.98,179.623,,,,891.308,-30.2752,191.633
4868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.898,-243.218,177.937,502.534,-110.97,179.625,,,,891.287,-30.2987,191.651
4869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.898,-243.221,177.936,502.521,-110.98,179.623,,,,891.289,-30.3298,191.644
4870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.922,-243.291,178.056,502.521,-110.98,179.623,,,,891.289,-30.3029,191.677
4871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.868,-243.374,178.001,502.519,-110.983,179.608,,,,891.288,-30.294,191.644
4872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.886,-243.461,178.014,502.521,-110.98,179.623,,,,891.308,-30.3099,191.644
4873,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.896,-243.529,178.043,502.522,-110.98,179.639,,,,891.308,-30.2761,191.645
4874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.886,-243.574,178.041,502.521,-110.98,179.623,,,,891.308,-30.279,191.61
4875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.9,-243.655,178.05,502.521,-110.98,179.623,,,,891.309,-30.28,191.609
4876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.894,-243.71,178.066,502.535,-110.97,179.641,,,,891.289,-30.2976,191.609
4877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.894,-243.713,178.079,502.535,-110.97,179.641,,,,891.29,-30.3347,191.608
4878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.88,-243.823,178.077,502.535,-110.97,179.641,,,,891.254,-30.2759,191.633
4879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.874,-243.883,178.106,502.535,-110.97,179.641,,,,891.288,-30.3068,191.64
4880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.864,-243.928,178.105,502.521,-110.98,179.623,,,,891.288,-30.3015,191.652
4881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.844,-244.021,178.114,502.535,-110.97,179.641,,,,891.289,-30.3072,191.628
4882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.837,-244.077,178.131,502.534,-110.97,179.625,,,,891.287,-30.299,191.652
4883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.802,-244.164,178.148,502.522,-110.98,179.639,,,,891.287,-30.3002,191.652
4884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.788,-244.276,178.14,502.522,-110.98,179.639,,,,891.287,-30.3005,191.652
4885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.784,-244.447,178.132,502.534,-110.97,179.625,,,,891.287,-30.3004,191.652
4886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.757,-244.486,178.132,502.523,-110.98,179.639,,,,891.288,-30.3022,191.663
4887,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.73,-244.626,178.145,502.521,-110.98,179.623,,,,891.287,-30.3005,191.652
4888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.719,-244.676,178.144,502.535,-110.97,179.641,,,,891.289,-30.3434,191.696
4889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.681,-244.758,178.154,502.535,-110.97,179.641,,,,891.288,-30.3373,191.652
4890,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.677,-244.822,178.136,502.535,-110.97,179.641,,,,891.289,-30.3284,191.632
4891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.667,-244.868,178.134,502.535,-110.97,179.641,,,,891.287,-30.3009,191.651
4892,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.64,-244.903,178.133,502.535,-110.97,179.641,,,,891.287,-30.2998,191.652
4893,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.642,-244.911,178.152,502.521,-110.98,179.623,,,,891.288,-30.3353,191.651
4894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.639,-244.903,178.134,502.523,-110.982,179.651,,,,891.289,-30.2962,191.644
4895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.67,-244.876,178.152,502.535,-110.97,179.641,,,,891.289,-30.3284,191.644
4896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.67,-244.875,178.152,502.535,-110.97,179.641,,,,891.288,-30.3018,191.652
4897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.674,-244.813,178.171,502.522,-110.98,179.639,,,,891.288,-30.2922,191.632
4898,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.694,-244.721,178.174,502.535,-110.97,179.641,,,,891.29,-30.3368,191.688
4899,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.73,-244.629,178.145,502.523,-110.98,179.639,,,,891.289,-30.3112,191.697
4900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.76,-244.492,178.15,502.521,-110.98,179.623,,,,891.288,-30.2942,191.644
4901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.804,-244.356,178.136,502.521,-110.98,179.623,,,,891.307,-30.2807,191.652
4902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.816,-244.131,178.114,502.534,-110.97,179.625,,,,891.308,-30.3173,191.664
4903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.846,-244.027,178.133,502.534,-110.97,179.625,,,,891.308,-30.3192,191.664
4904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.864,-243.928,178.105,502.534,-110.97,179.625,,,,891.308,-30.2915,191.709
4905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.881,-243.826,178.077,502.534,-110.97,179.625,,,,891.273,-30.2908,191.712
4906,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.883,-243.756,178.079,502.534,-110.97,179.625,,,,891.306,-30.2808,191.653
4907,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.904,-243.664,178.068,502.534,-110.97,179.625,,,,891.308,-30.2893,191.64
4908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.914,-243.617,178.07,502.534,-110.97,179.625,,,,891.308,-30.2754,191.644
4909,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.917,-243.556,178.088,502.534,-110.97,179.625,,,,891.308,-30.2745,191.645
4910,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.956,-243.473,178.077,502.534,-110.97,179.625,,,,891.309,-30.3165,191.689
4911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.952,-243.348,178.084,502.534,-110.97,179.625,,,,891.289,-30.3029,191.677
4912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.958,-243.289,178.055,502.534,-110.97,179.625,,,,891.289,-30.3351,191.677
4913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.968,-243.244,178.056,502.534,-110.97,179.625,,,,891.308,-30.3099,191.633
4914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.978,-243.199,178.058,502.522,-110.98,179.639,,,,891.309,-30.2819,191.621
4915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.978,-243.198,178.058,502.522,-110.98,179.639,,,,891.309,-30.2811,191.621
4916,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.978,-243.199,178.058,502.522,-110.98,179.639,,,,891.272,-30.2404,191.635
4917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.968,-243.244,178.056,502.522,-110.98,179.639,,,,891.287,-30.3345,191.663
4918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.955,-243.282,178.036,502.522,-110.98,179.639,,,,891.254,-30.3113,191.631
4919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.928,-243.318,178.035,502.522,-110.98,179.639,,,,891.253,-30.2756,191.642
4920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.921,-243.371,178.052,502.522,-110.98,179.639,,,,891.289,-30.2998,191.621
4921,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.902,-243.47,178.014,502.522,-110.98,179.639,,,,891.256,-30.3097,191.657
4922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.895,-243.527,178.028,502.522,-110.98,179.639,,,,891.289,-30.2998,191.609
4923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.865,-243.552,178.013,502.522,-110.98,179.639,,,,891.289,-30.2945,191.643
4924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.854,-243.596,178.011,502.522,-110.98,179.639,,,,891.289,-30.3011,191.677
4925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.845,-243.643,178.009,502.522,-110.98,179.639,,,,891.254,-30.2699,191.691
4926,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.817,-243.678,178.009,502.522,-110.98,179.639,,,,891.253,-30.2667,191.624
4927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.807,-243.723,178.007,502.522,-110.98,179.639,,,,891.254,-30.3028,191.69
4928,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.797,-243.769,178.006,502.522,-110.98,179.639,,,,891.254,-30.2704,191.691
4929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.793,-243.835,177.999,502.522,-110.98,179.639,,,,891.254,-30.2731,191.658
4930,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.765,-243.871,177.999,502.522,-110.98,179.639,,,,891.255,-30.2757,191.669
4931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.758,-243.926,178.029,502.522,-110.98,179.639,,,,891.275,-30.288,191.659
4932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.748,-243.973,178.028,502.522,-110.98,179.639,,,,891.274,-30.2492,191.626
4933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.71,-244.055,178.039,502.522,-110.98,179.639,,,,891.274,-30.2542,191.667
4934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.715,-244.18,178.033,502.522,-110.98,179.639,,,,891.255,-30.2757,191.667
4935,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.699,-244.282,178.047,502.522,-110.98,179.639,,,,891.274,-30.256,191.67
4936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.682,-244.384,178.075,502.522,-110.98,179.639,,,,891.274,-30.2549,191.668
4937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.672,-244.431,178.074,502.522,-110.98,179.639,,,,891.275,-30.2892,191.67
4938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.655,-244.528,178.089,502.522,-110.98,179.639,,,,891.254,-30.2688,191.625
4939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.672,-244.619,178.116,502.522,-110.98,179.639,,,,891.274,-30.2548,191.67
4940,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.636,-244.7,178.114,502.522,-110.98,179.639,,,,891.274,-30.2953,191.679
4941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.63,-244.767,178.108,502.522,-110.98,179.639,,,,891.274,-30.2652,191.688
4942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.621,-244.813,178.106,502.522,-110.98,179.639,,,,891.252,-30.2678,191.666
4943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.621,-244.811,178.093,502.522,-110.98,179.639,,,,891.273,-30.2617,191.676
4944,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.615,-244.792,178.11,502.522,-110.98,179.639,,,,891.255,-30.3158,191.678
4945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.621,-244.809,178.093,502.522,-110.98,179.639,,,,891.255,-30.2779,191.669
4946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.631,-244.765,178.094,502.522,-110.98,179.639,,,,891.254,-30.2731,191.658
4947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.618,-244.682,178.086,502.522,-110.98,179.639,,,,891.273,-30.281,191.68
4948,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.623,-244.626,178.07,502.522,-110.98,179.639,,,,891.275,-30.2884,191.657
4949,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.635,-244.509,178.059,502.522,-110.98,179.639,,,,891.254,-30.2758,191.645
4950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-169.651,-244.408,178.044,502.51,-110.99,179.637,,,,891.254,-30.3021,191.625
