Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_90:Head_M1,,,Snake_90:M2,,,Snake_90:M3,,,Snake_90:M4,,,Snake_90:M5,,,Snake_90:M6,,,Snake_90:M7,,,Snake_90:M8,,,Snake_90:M9,,,Snake_90:Vent_M10,,,branch:OriginEnd,,,branch:TargetEnd,,,branch:OriginOther,,,branch:TargetOther,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1799,0,-171.739,-183.978,161.06,-241.631,-189.631,157.859,-319.206,-204.912,154.347,-394.077,-178.653,166.946,-475.106,-209.101,155.821,-560.515,-193.508,168.604,-645.357,-189.165,169.648,-699.322,-185.694,169.786,,,,,,,-127.759,-181.322,143.117,134.05,-184.844,148.028,,,,307.28,-188.531,158.678
1800,0,-169.775,-184.37,161.568,-239.728,-188.595,157.961,-317.57,-205.212,154.229,-392.154,-178.04,166.927,-473.187,-208.395,156.75,-558.638,-194.145,168.333,-643.472,-188.983,169.766,-697.299,-185.118,169.943,,,,,,,-127.764,-181.324,143.128,134.042,-184.855,148.055,,,,307.273,-188.507,158.679
1801,0,-167.609,-183.775,161.364,-237.44,-187.357,158.078,-316.154,-205.644,154.107,-390.5,-177.895,166.975,-471.618,-208.142,156.884,-556.92,-195.776,168.262,-641.668,-188.254,169.677,-695.341,-184.998,169.906,,,,,,,-127.764,-181.325,143.128,134.039,-184.852,148.036,,,,307.273,-188.506,158.678
1802,0,-165.762,-183.983,161.557,-235.582,-186.438,158.184,-314.449,-206.051,153.783,-388.599,-177.788,167.071,-470.002,-207.703,157.404,-555.025,-196.144,167.816,,,,-693.301,-184.821,169.893,,,,,,,-127.783,-181.327,143.126,134.039,-184.852,148.036,,,,307.277,-188.502,158.678
1803,0,-164.303,-185.069,161.537,-233.894,-185.804,158.022,-312.157,-205.753,153.664,-386.839,-178.103,167.02,-468.197,-206.925,157.735,,,,,,,-691.276,-184.498,169.879,,,,,,,-127.767,-181.285,143.128,134.057,-184.865,148.035,,,,307.272,-188.509,158.678
1804,0,-161.93,-183.662,161.495,-232.763,-185.466,157.812,-310.816,-206.406,153.202,-385.147,-178.358,166.823,-466.563,-206.469,158.085,-550.666,-195.168,167.035,,,,-689.226,-183.881,169.797,-757.16,-179.718,167.016,,,,-127.766,-181.283,143.129,134.053,-184.846,148.047,,,,307.257,-188.516,158.677
1805,0,-160.27,-183.536,161.417,-231.155,-184.846,158.046,-308.872,-206.588,153.045,-383.254,-178.504,166.571,-464.757,-205.317,158.193,-548.59,-195.065,166.441,-633.018,-188.929,169.075,-687.179,-183.587,169.933,,,,,,,-127.766,-181.284,143.129,134.039,-184.852,148.036,,,,307.274,-188.505,158.679
1806,0,-159.07,-184.509,161.314,-229.244,-183.949,158.113,-307.213,-206.986,152.824,-381.428,-178.837,166.178,-462.627,-203.905,158.485,-546.704,-195.69,166.377,-631.288,-187.688,169.234,-685.309,-183.614,169.826,,,,,,,-127.766,-181.284,143.129,134.04,-184.85,148.026,,,,307.279,-188.499,158.688
