Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake:Head_M1,,,Snake:M2,,,Snake:M3,,,Snake:M4,,,Snake:M5,,,Snake:M6,,,Snake:M7,,,Snake:M8,,,Snake:M9,,,Snake:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
13546,0,-185.083,184.511,317.59,-238.951,190.035,294.717,-284.792,180.623,288.066,,,,,,,,,,-440.827,200.569,277.973,-502.177,180.261,291.052,-533.015,162.337,289.879,-520.552,183.689,234.591,-270.737,187.439,271.788,342.993,258.895,256.97,-941.103,111.718,289.342,,,
13547,0,-185.978,186.379,317.246,-238.964,190.097,294.627,-284.782,180.672,288.057,,,,,,,,,,-440.83,200.568,277.967,-502.202,180.287,291.057,-533.077,162.559,289.891,-520.594,183.746,234.602,-270.75,187.428,271.808,343.015,258.862,256.968,-941.112,111.623,289.332,,,
13548,0,-184.928,184.78,317.378,-239.016,190.147,294.568,-284.811,180.795,288.044,,,,,,,,,,-440.827,200.569,277.973,-502.194,180.302,291.074,-533.116,162.633,289.892,-520.64,183.805,234.612,-270.747,187.399,271.828,342.99,258.896,256.97,-941.124,111.656,289.349,,,
13549,0,-184.352,184.288,317.424,-239.155,189.517,294.454,-284.833,180.851,288.037,,,,,,,,,,-440.886,200.648,278.003,-502.093,180.149,291.09,-533.192,162.73,289.893,-520.673,183.909,234.625,-270.737,187.434,271.788,342.989,258.892,256.983,-941.103,111.717,289.342,,,
13550,0,-184.377,184.715,317.175,-239.062,190.153,294.5,-284.854,180.888,288.031,,,,,,,-428.557,141.591,285.166,-440.912,200.742,278.008,-502.023,180.115,291.106,-533.216,162.775,289.894,-520.681,183.924,234.628,-270.738,187.441,271.787,342.987,258.87,256.997,-941.103,111.72,289.342,,,
13551,0,-184.462,185.335,316.983,-239.186,190.406,294.484,-284.864,180.978,288.043,,,,,,,-428.555,141.572,285.211,-440.921,200.758,278.008,-502.063,180.174,291.126,-533.234,162.815,289.894,-520.715,183.964,234.635,-270.74,187.472,271.767,342.988,258.883,256.97,-941.103,111.718,289.342,,,
13552,0,-184.435,185.492,316.879,-239.312,190.45,294.384,-284.872,181.076,288.032,,,,-394.805,184.826,292.907,,,,-440.907,200.725,278.02,-502.107,180.311,291.161,-533.253,162.863,289.898,-520.748,184.069,234.649,-270.741,187.476,271.767,342.985,258.886,256.97,-941.099,111.699,289.323,,,
13553,0,-184.412,185.501,316.837,-239.399,190.557,294.375,-284.884,181.167,288.021,-346.005,200.093,288.495,-394.737,185.222,292.884,,,,-441.558,201.577,278.152,-502.212,180.451,291.16,-533.444,163.021,289.957,-520.822,184.231,234.705,-270.738,187.442,271.787,342.983,258.847,256.984,-941.124,111.661,289.349,,,
