Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_90:Head_M1,,,Snake_90:M2,,,Snake_90:M3,,,Snake_90:M4,,,Snake_90:M5,,,Snake_90:M6,,,Snake_90:M7,,,Snake_90:M8,,,Snake_90:M9,,,Snake_90:Vent_M10,,,branch:OriginEnd,,,branch:TargetEnd,,,branch:OriginOther,,,branch:TargetOther,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.635,-180.53,143.073,134.031,-184.857,148.073,-802.879,-184.587,164.315,307.269,-188.499,158.72
1460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.61,-180.491,143.086,134.042,-184.85,148.064,-802.858,-184.57,164.303,307.259,-188.527,158.722
1461,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.609,-180.534,143.085,134.042,-184.85,148.064,-802.943,-184.444,164.374,307.269,-188.5,158.72
1462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.611,-180.565,143.075,134.043,-184.848,148.054,-802.883,-184.583,164.399,307.246,-188.531,158.72
1463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.642,-180.626,143.086,134.042,-184.85,148.064,-802.82,-184.602,164.475,307.272,-188.499,158.725
1464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.657,-180.693,143.096,134.029,-184.835,148.065,-802.842,-184.4,164.304,307.285,-188.49,158.719
1465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.633,-180.709,143.113,134.041,-184.85,148.064,-802.904,-184.772,164.345,307.269,-188.5,158.719
1466,0,-213.59,-186.212,161.312,-284.119,-175.521,160.89,-361.255,-201.848,157.109,,,,,,,,,,,,,,,,,,,,,,-127.691,-180.813,143.137,134.053,-184.843,148.056,-802.931,-184.839,164.361,307.285,-188.49,158.72
